,lat,lon,country,rp10,rp100,kg
AU_000817,-35.2958999907859,139.0328,AU,32.2084243089224,-0.390556701414552,Arid cold
AU_000835,-36.0581999911805,139.5913,AU,55.960380799019,11.8635572633633,Mediterranean
AU_000844,-13.7641999875758,143.1178,AU,20.4987716377517,0.435885951435221,Tropical
AU_000845,-10.585299989568,142.21,AU,-10.9870172552418,-25.7602613204019,Tropical
AU_000846,-12.6266999882069,141.8836,AU,8.15634055258974,-12.8193151482375,Tropical
AU_000850,-15.558099986774,144.4453,AU,32.1478383476822,11.3827621201839,Tropical
AU_000851,-16.0007999866132,144.0758,AU,46.8853327122132,23.2260640414634,Tropical
AU_000855,-17.6705999861387,141.0672,AU,68.0507975642955,47.734750935318,Tropical
AU_000864,-20.677799985799,139.4875,AU,41.657426896591,12.2855807562185,Arid hot
AU_000869,-18.292199986015,143.5483,AU,58.4573578404511,33.3234876589427,Tropical
AU_000870,-17.9474999860801,122.2353,AU,70.6602647228109,23.5275420737934,Arid hot
AU_000873,-20.7288999857987,143.1425,AU,34.899287248288,12.6193254915819,Arid hot
AU_000879,-19.7036999858386,144.3775,AU,37.7124766428741,14.987241131521,Arid hot
AU_000888,-17.1535999862634,144.5236,AU,54.4627064461556,33.7951569492246,Tropical
AU_000904,-16.8735999863392,145.7458,AU,-15.0237969319146,-30.8560540045952,Tropical
AU_000907,-17.2185999862466,145.565,AU,14.2016940895388,-8.77138228180727,Tropical
AU_000908,-17.6769999861373,145.115,AU,21.2900044169172,2.38381259153858,Tropical
AU_000911,-16.9949999863056,145.4253,AU,41.0143632515405,12.8324627692871,Tropical
AU_000920,-18.2543999860217,146.0192,AU,-1.13391324289645,-19.0544391795634,Tropical
AU_000926,-19.2482999858799,146.7661,AU,18.627769604422,-6.91969926311414,Tropical
AU_000928,-18.7216999859461,145.9239,AU,-8.3489565718576,-19.5186876094668,Tropical
AU_000932,-19.164799985889,145.4199,AU,44.2905530992282,18.215674480149,Arid hot
AU_000934,-18.6493999859568,146.1769,AU,-16.446130656303,-26.0332777632829,Tropical
AU_000940,-19.6168999858453,147.3758,AU,2.58731755098445,-22.2631590321943,Tropical
AU_000942,-20.5532999858004,147.8464,AU,34.2765974172805,-0.580953047881747,Arid hot
AU_000950,-21.5285999858173,149.0006,AU,29.5089035765223,12.2630118164076,Tropical
AU_000954,-21.1171999858024,149.2169,AU,9.11874454450902,-5.46667604120709,Tropical
AU_000962,-21.2041999858046,148.5436,AU,-22.4038204512518,-34.0123363097195,Tropical
AU_000984,-23.649999986064,146.6406,AU,41.5046962114758,2.84972458480795,Arid hot
AU_000985,-22.6521999859135,147.5583,AU,30.3920665629507,-7.73683706123598,Arid hot
AU_000986,-23.6454999860632,149.3308,AU,106.706531947949,59.3005789270804,Arid hot
AU_000987,-26.3563999867468,150.0463,AU,67.3356166124287,23.3276609797548,Humid subtropical
AU_000991,-24.1229999861555,148.0856,AU,27.7458633897875,-8.79184043380551,Arid hot
AU_000994,-25.6407999865304,149.7958,AU,53.5001034129107,16.4377842158856,Humid subtropical
AU_001004,-22.4268999858878,147.5483,AU,45.5794772581538,16.6838191435778,Arid hot
AU_001006,-24.2590999861842,144.4406,AU,89.4704413696194,47.4369621386919,Arid hot
AU_001008,-23.4396999860274,144.2828,AU,48.2901648963676,14.7463151865014,Arid hot
AU_001010,-21.6290999858226,145.1166,AU,49.1758057019832,26.0673451445159,Arid hot
AU_001014,-22.390799985884,143.0386,AU,35.721390521228,14.6027836984903,Arid hot
AU_001015,-22.9116999859469,139.9039,AU,62.7246308966574,30.1627398446971,Arid hot
AU_001017,-25.4199999864685,142.6594,AU,55.1892399324513,23.1906820487772,Arid hot
AU_001019,-24.3788999862102,150.5164,AU,52.2962657210618,8.73555466205219,Humid subtropical
AU_001024,-23.6285999860601,150.3867,AU,35.2230018648445,1.4465594969101,Humid subtropical
AU_001025,-25.1693999864013,151.6375,AU,36.3445767012066,0.201459009399508,Humid subtropical
AU_001028,-24.950299986345,150.0725,AU,46.8733438045376,2.55668316442004,Humid subtropical
AU_001031,-23.8552999861022,151.2628,AU,11.1803813879843,-19.1179845745802,Humid subtropical
AU_001032,-24.9068999863342,152.323,AU,17.0830804440034,-10.7745450856876,Humid subtropical
AU_001037,-24.5271999862435,151.3814,AU,30.1135164850713,-7.69923762589928,Humid subtropical
AU_001038,-25.2557999864241,152.2819,AU,47.6405562466298,12.7404068310494,Humid subtropical
AU_001050,-27.6296999871876,152.7111,AU,39.9568069649108,7.80460850481389,Humid subtropical
AU_001052,-28.0205999873359,153.0131,AU,55.2357083551673,17.3516171503638,Oceanic
AU_001056,-26.4180999867666,152.9128,AU,-20.9321253429466,-40.7351533063976,Humid subtropical
AU_001061,-27.5435999871557,152.3375,AU,46.5227314408903,11.4091020963039,Humid subtropical
AU_001062,-26.1830999866922,152.6414,AU,20.7744306199003,-8.8560564772242,Humid subtropical
AU_001063,-27.8105999872555,152.6653,AU,53.7748273986819,18.4286974828907,Humid subtropical
AU_001066,-26.5955999868244,152.7281,AU,1.27380820970628,-23.6485308614893,Humid subtropical
AU_001067,-26.0857999866622,152.2381,AU,23.3480626452239,-9.57315741009224,Humid subtropical
AU_001068,-26.5543999868108,151.8456,AU,35.5875006720378,0.870562206304738,Humid subtropical
AU_001071,-25.5160999864952,152.7156,AU,11.1218881725576,-20.0321411302311,Humid subtropical
AU_001073,-28.0301999873396,152.5529,AU,52.0918494871862,14.5663831282391,Humid subtropical
AU_001076,-26.2421999867107,151.9425,AU,45.7498377505985,8.49812599523576,Humid subtropical
AU_001079,-28.2110999874102,152.865,AU,58.9339118048212,17.1963352037155,Humid subtropical
AU_001082,-28.2263999874162,153.2786,AU,-27.5535745103884,-45.4041101519423,Humid subtropical
AU_001083,-27.9694999873162,153.1954,AU,-23.0390677653256,-41.8066471726955,Oceanic
AU_001090,-27.4177999871096,153.1142,AU,12.5922673510269,-16.1034757616234,Humid subtropical
AU_001093,-27.3616999870893,152.8861,AU,-2.67786393547999,-26.3461430437652,Humid subtropical
AU_001099,-26.64309998684,152.9392,AU,-16.8897527917564,-36.9366267210531,Humid subtropical
AU_001101,-27.3341999870794,152.7717,AU,-20.9388991816045,-40.1198251908602,Humid subtropical
AU_001104,-27.7353999872271,152.9443,AU,24.2961116135909,-5.12094641061839,Humid subtropical
AU_001105,-27.0257999869701,152.5642,AU,32.1579665115383,0.767148013638289,Humid subtropical
AU_001106,-20.3724999858044,118.6317,AU,40.1869378675193,7.42268988707315,Arid hot
AU_001112,-27.7093999872173,153.2014,AU,19.2422024664128,-11.5209473574494,Humid subtropical
AU_001119,-25.9962999866349,152.8335,AU,13.1728152608218,-17.8510575000411,Humid subtropical
AU_001122,-27.5313999871512,153.1825,AU,13.7400526007218,-15.2461390175816,Humid subtropical
AU_001124,-27.6080999871796,153.2381,AU,7.71357246492072,-20.0712320911509,Humid subtropical
AU_001125,-27.3946999871012,152.9308,AU,10.9019690037554,-16.5568545834453,Humid subtropical
AU_001131,-25.869399986597,152.3172,AU,22.41976280084,-10.2311020269834,Humid subtropical
AU_001133,-26.7849999868876,153.1147,AU,-0.993859707095439,-25.4830869046571,Humid subtropical
AU_001144,-28.0480999873466,153.2875,AU,4.5418688622704,-21.3977403212721,Oceanic
AU_001145,-28.1055999873689,153.3286,AU,19.7607848077455,-9.7289119852468,Humid subtropical
AU_001148,-28.1177999873736,153.4457,AU,22.0466753061506,-8.03970749395277,Humid subtropical
AU_001152,-27.6955999872122,152.9408,AU,26.9723436818261,-3.14216715560793,Humid subtropical
AU_001153,-26.6613999868461,152.2003,AU,31.2165613208801,-4.85482075846765,Humid subtropical
AU_001155,-28.1751999873961,152.6557,AU,58.7907528247586,16.8303244651479,Humid subtropical
AU_001184,-28.2060999874083,152.1003,AU,53.9479758708364,14.5083569751962,Humid subtropical
AU_001185,-28.334399987459,152.2953,AU,66.6602690361946,23.1072760964872,Humid subtropical
AU_001187,-28.0091999873315,151.5861,AU,47.1594777585251,8.41931135117994,Humid subtropical
AU_001193,-28.8543999876705,151.1681,AU,28.8189755724212,-9.13165106522452,Humid subtropical
AU_001195,-28.5724999875547,150.7542,AU,41.1560780935641,2.82787740379629,Humid subtropical
AU_001196,-28.167199987393,150.6475,AU,48.2287106897994,9.68658224776136,Humid subtropical
AU_001197,-27.1863999870265,151.2553,AU,38.0178623088371,-0.494517571732773,Humid subtropical
AU_001198,-28.6216999875747,151.9533,AU,51.9243170356587,10.21068566803,Oceanic
AU_001202,-27.4033999871044,151.7413,AU,27.3661505784759,-7.28127685947566,Humid subtropical
AU_001207,-28.4224999874942,151.213,AU,54.7255245187008,12.5581828048269,Humid subtropical
AU_001221,-27.3409999870818,150.0621,AU,69.6825225224203,25.2980730336742,Humid subtropical
AU_001223,-28.4871999875202,149.4699,AU,34.0756542987187,-3.9848251659689,Arid hot
AU_001228,-25.9524999866217,150.6142,AU,39.7483758602376,-1.08670290029621,Humid subtropical
AU_001237,-25.8427999865891,148.5669,AU,51.3036869773742,6.47913703556104,Humid subtropical
AU_001238,-26.4887999867895,147.9777,AU,17.4020468116355,-22.1780435809714,Humid subtropical
AU_001239,-27.1590999870169,149.0702,AU,27.1620716597435,-10.7744903447304,Humid subtropical
AU_001240,-26.6382999868385,149.4261,AU,42.8127450904033,2.5645477053567,Humid subtropical
AU_001248,-26.4138999867652,146.2558,AU,49.9048699337193,13.1404464425607,Arid hot
AU_001249,-28.0688999873546,145.6822,AU,59.4149475866574,24.2486793132439,Arid hot
AU_001252,-25.3352999864455,147.3,AU,48.0937913334753,9.98824419942346,Arid hot
AU_001258,-26.6124999868299,144.2578,AU,51.8095093964873,14.4387885325111,Arid hot
AU_001265,-31.4839999888583,145.8294,AU,25.7590623163064,-10.3786098446009,Arid hot
AU_001266,-29.5406999879629,148.5818,AU,15.7609403148669,-17.8277020020332,Arid hot
AU_001269,-22.240599985869,114.0967,AU,40.9483026298839,-2.59954364906174,Arid hot
AU_001285,-31.9860999891025,147.9489,AU,32.4037973718254,1.39817556723578,Arid hot
AU_001291,-29.4818999879373,149.8383,AU,57.0536811960796,23.6802956986958,Humid subtropical
AU_001296,-30.3734999883356,150.6723,AU,43.8076717740325,11.5003827624149,Humid subtropical
AU_001297,-29.3898999878974,151.2448,AU,45.7423299937441,3.55778309964023,Oceanic
AU_001298,-30.3353999883181,150.9338,AU,38.4427113049325,7.37048571086821,Humid subtropical
AU_001299,-30.1559999882364,150.3889,AU,36.376390436598,6.30032671811152,Humid subtropical
AU_001301,-31.0260999886396,150.2687,AU,18.9376887686017,-11.8141524269659,Humid subtropical
AU_001303,-31.0866999886683,150.8467,AU,20.6309461423812,-10.1489274795693,Humid subtropical
AU_001305,-30.9671999886117,151.3451,AU,26.2504094436988,-6.25679542052523,Humid subtropical
AU_001306,-31.3364999887874,150.8537,AU,17.5586678576951,-12.1306671584731,Humid subtropical
AU_001311,-29.6951999880306,151.6935,AU,23.7917179555902,-12.8094939941864,Oceanic
AU_001313,-29.7751999880659,151.0819,AU,55.2197623021778,21.1170519045317,Humid subtropical
AU_001314,-28.4621999875102,152.3506,AU,52.0495398490968,10.0409386551567,Humid subtropical
AU_001323,-28.977599987722,152.1552,AU,39.9981170168468,0.317159193272892,Oceanic
AU_001334,-28.7550999876294,152.4507,AU,37.4282458830034,0.289557309915878,Humid subtropical
AU_001335,-30.0092999881703,152.0101,AU,28.9708590187069,-8.69850650064254,Oceanic
AU_001342,-28.4413999875018,152.8296,AU,51.5639930973799,11.5193191982282,Humid subtropical
AU_001348,-29.2822999878511,152.9886,AU,29.5358070112009,-2.68924121848986,Humid subtropical
AU_001349,-28.3671999874721,153.1689,AU,-2.12753275160603,-27.3220075206897,Humid subtropical
AU_001350,-28.4737999875148,153.0861,AU,-6.19613416146999,-30.3509583533537,Humid subtropical
AU_001352,-28.4658999875116,153.2631,AU,22.0375162692773,-8.86671273634296,Humid subtropical
AU_001353,-28.8520999876695,153.4556,AU,-23.0899314092279,-44.2006685992136,Humid subtropical
AU_001355,-28.339499987461,153.3809,AU,0.778794411874044,-24.7281397611881,Humid subtropical
AU_001359,-30.8140999885398,152.5129,AU,19.1330276374548,0.905904465503303,Humid subtropical
AU_001361,-31.0769999886637,152.8235,AU,4.15271717300623,-11.9480731789871,Humid subtropical
AU_001362,-30.3075999883054,152.9874,AU,-8.22687742292327,-32.9695376997233,Humid subtropical
AU_001363,-30.3106999883068,153.1187,AU,-3.56238974668344,-31.9036817555364,Humid subtropical
AU_001365,-30.3438999883221,152.7128,AU,-17.6922228577891,-31.2850907467179,Humid subtropical
AU_001369,-31.8907999890559,152.4709,AU,-7.3459636665363,-31.0041682084802,Humid subtropical
AU_001371,-31.6273999889276,152.443,AU,-40.1202231913119,-55.807112524629,Humid subtropical
AU_001372,-31.3864999888114,152.2482,AU,-21.2662562572834,-42.6804918719852,Humid subtropical
AU_001373,-31.4137999888245,151.598,AU,4.18569760744083,-23.39403801766,Humid subtropical
AU_001374,-31.6646999889456,152.0637,AU,-4.57479282281377,-31.1877325045931,Humid subtropical
AU_001375,-24.8877999863295,113.67,AU,30.7409601660767,-10.0439280355415,Arid hot
AU_001381,-23.0313999859637,115.0414,AU,34.4077638976432,-7.27058146065384,Arid hot
AU_001383,-32.7931999895035,151.8359,AU,0.19544200903119,-33.7063761270382,Humid subtropical
AU_001384,-32.0631999891404,150.9271,AU,51.4326117594709,14.6905456891753,Humid subtropical
AU_001389,-32.242599989229,151.683,AU,-6.37096294839311,-40.8363550495041,Humid subtropical
AU_001391,-32.5066999893601,151.3779,AU,31.2197630010733,-11.4871692188566,Humid subtropical
AU_001402,-33.3587999897894,150.7058,AU,36.0531625860074,1.78413821198648,Humid subtropical
AU_001407,-32.8125999895133,151.3043,AU,28.6641662396326,-13.6360318043379,Humid subtropical
AU_001412,-32.6295999894216,151.5919,AU,3.13703709279109,-30.1284488798014,Humid subtropical
AU_001416,-32.6880999894508,150.9728,AU,26.0221252376388,-10.0549886768021,Humid subtropical
AU_001420,-33.0487999896323,150.2325,AU,49.7113844563256,26.7000852194689,Oceanic
AU_001437,-33.8086999900189,148.7071,AU,63.7796246249582,33.1538801746303,Humid subtropical
AU_001439,-33.7121999899695,150.3087,AU,-16.6014181755833,-37.3147630506713,Oceanic
AU_001448,-33.3210999897702,149.0828,AU,11.0662450412571,-13.6520474370089,Oceanic
AU_001453,-31.2885999887645,149.0687,AU,-16.8919985056313,-35.7404968604565,Humid subtropical
AU_001455,-32.5058999893597,148.9708,AU,47.4517648667427,6.15719734777281,Humid subtropical
AU_001460,-33.9464999900895,151.1731,AU,-6.08206926370992,-28.4244382024033,Humid subtropical
AU_001461,-33.8606999900455,151.205,AU,-10.7605459405574,-31.9996410893961,Oceanic
AU_001464,-33.7916999900102,151.0181,AU,2.93696647312144,-19.4215358538766,Humid subtropical
AU_001473,-33.6021999899133,150.7794,AU,23.9238407424699,-5.99019192145571,Humid subtropical
AU_001474,-33.9271999900796,150.9128,AU,10.1180707090841,-16.7729537916467,Humid subtropical
AU_001480,-34.5899999904207,150.6085,AU,-45.3825507142782,-57.9514953650357,Oceanic
AU_001481,-34.4673999903575,150.8813,AU,-1.94784150709087,-25.0599831225368,Humid subtropical
AU_001493,-37.2613999917997,150.0497,AU,33.5942520349519,-12.9502792440438,Oceanic
AU_001503,-34.8995999905807,149.9709,AU,8.88528777519658,-17.1856157783245,Oceanic
AU_001505,-35.299999990788,149.1,AU,44.9480176621726,9.08556052618608,Oceanic
AU_001508,-36.0328999911674,149.1323,AU,32.0464828689006,-13.070540729032,Oceanic
AU_001519,-26.6135999868303,118.5372,AU,119.146034983627,83.3890344816946,Arid hot
AU_001534,-36.6021999914613,148.4677,AU,8.74651736295976,-20.2391224802232,Oceanic
AU_001547,-36.2253999912669,148.1431,AU,50.5459588074937,15.53037118346,Oceanic
AU_001560,-35.1582999907147,147.4575,AU,37.4921532799127,3.06165908178365,Humid subtropical
AU_001567,-35.1310999907005,147.3091,AU,50.9341235726416,13.1694478276598,Humid subtropical
AU_001570,-34.3182999902807,146.0667,AU,43.1166531854102,-2.40388956430174,Arid cold
AU_001573,-34.2357999902382,142.0867,AU,58.0859856683816,15.3135822101573,Arid cold
AU_001576,-35.7252999910082,142.3656,AU,53.2564783987565,15.4600249674983,Arid cold
AU_001580,-37.2299999917837,141.9609,AU,22.2753461255961,-14.0976735231323,Oceanic
AU_001582,-36.700699991512,142.2009,AU,70.0020534968108,24.1420655044641,Oceanic
AU_001583,-36.8636999915959,143.123,AU,25.5448538135289,-10.8579790212926,Oceanic
AU_001586,-36.2714999912907,143.345,AU,36.362236985809,-3.04295667528543,Arid cold
AU_001589,-35.9118999911048,145.6447,AU,66.3137911923884,30.0240431422446,Humid subtropical
AU_001590,-35.7356999910136,143.9295,AU,62.1868279147441,13.9629198990384,Arid cold
AU_001594,-28.7952999876461,114.6975,AU,22.3644042133583,-9.09778604036266,Mediterranean
AU_001597,-36.3716999913425,145.7048,AU,76.0736321239903,39.2282019133703,Humid subtropical
AU_001599,-36.9421999916362,143.4711,AU,38.6034642507905,-3.9567549992044,Oceanic
AU_001600,-36.4377999913765,145.2672,AU,77.0227822698362,40.7835480997371,Humid subtropical
AU_001605,-36.6283999914748,144.8727,AU,44.0288689178771,11.5889906876291,Oceanic
AU_001610,-30.8407999885523,116.7267,AU,57.3671549923527,5.64243208130373,Arid hot
AU_001613,-36.2002999912539,147.8956,AU,73.739269863634,34.4352396295158,Oceanic
AU_001614,-36.7544999915397,145.5727,AU,55.4023650422079,20.36872094873,Humid subtropical
AU_001617,-36.1046999912045,146.5094,AU,75.0813533370158,33.0990416628392,Oceanic
AU_001618,-36.8471999915874,145.7308,AU,21.4876848890638,-6.07986496661556,Oceanic
AU_001619,-36.5352999914268,147.4984,AU,49.8795632347928,6.83619702078318,Oceanic
AU_001620,-36.8549999915914,146.0046,AU,21.3589129236362,-10.3073344936239,Oceanic
AU_001658,-37.4954999919192,148.176,AU,44.5906415637358,8.26196933643377,Oceanic
AU_001659,-37.3756999918581,147.8373,AU,55.6021952292046,17.3101527515989,Oceanic
AU_001667,-37.7512999920492,147.7301,AU,36.6449663739484,4.71454136677072,Oceanic
AU_001674,-37.4771999919098,149.6386,AU,3.28438230745842,-10.6884323696615,Oceanic
AU_001676,-37.3810999918609,147.1067,AU,76.075112692807,31.4648022264082,Oceanic
AU_001680,-37.9084999921289,146.8046,AU,18.1171954441473,-15.1062234439544,Oceanic
AU_001682,-38.1155999922335,147.1322,AU,28.678361009582,-6.38517100895019,Oceanic
AU_001693,-38.5214999924371,146.2041,AU,-5.44724610413615,-35.0593782950746,Oceanic
AU_001696,-38.3180999923353,146.5645,AU,30.6945934194676,-8.2888055360309,Oceanic
AU_001698,-38.2455999922989,145.9347,AU,20.8944223331534,-3.85199825381001,Oceanic
AU_001704,-37.5124999919278,146.5478,AU,57.8647027663483,21.648304939314,Oceanic
AU_001709,-37.9038999921266,145.9719,AU,7.97304940829544,-24.7641226393878,Oceanic
AU_001711,-37.7275999920372,144.9066,AU,9.09582353801336,-26.2205391478357,Oceanic
AU_001713,-37.8218999920851,145.1906,AU,16.4546150082792,-5.41882413234912,Oceanic
AU_001714,-37.98969999217,145.3356,AU,22.8676541750298,1.96610661494754,Oceanic
AU_001716,-37.721399992034,145.0059,AU,-0.371987368176968,-33.1428600018777,Oceanic
AU_001718,-37.5719999919581,145.5014,AU,3.54978803861377,-21.2334249229145,Oceanic
AU_001723,-37.8053999920767,145.2987,AU,20.7555908615164,-2.06090543841024,Oceanic
AU_001727,-37.6654999920057,144.8321,AU,3.16670269355611,-30.2702634974498,Oceanic
AU_001728,-38.1991999922755,145.4933,AU,33.8099698648278,10.3964128689415,Oceanic
AU_001732,-37.7162999920315,145.0453,AU,13.6917534422465,-23.6576183767997,Oceanic
AU_001735,-37.4701999919063,144.3069,AU,4.3837841406708,-25.1165406131167,Oceanic
AU_001736,-37.269799991804,144.723,AU,16.8888217490911,-13.5986535304738,Oceanic
AU_001737,-37.8564999921026,144.7566,AU,19.4187559038834,-21.3601714030245,Oceanic
AU_001739,-37.9909999921706,144.4943,AU,19.6162383126522,-18.9450256517466,Oceanic
AU_001742,-37.5705999919574,144.7411,AU,30.3856141665358,-0.610913093246404,Oceanic
AU_001744,-37.4827999919127,144.5094,AU,-7.55598161462679,-37.697209693565,Oceanic
AU_001763,-37.2312999917843,145.9124,AU,43.1786179121158,8.86685930763455,Oceanic
AU_001764,-36.9578999916442,144.6935,AU,32.5622637708272,-1.64569714365267,Oceanic
AU_001765,-37.2534999917957,144.3825,AU,16.8322747553936,-15.1236233036695,Oceanic
AU_001770,-37.512699991928,143.7911,AU,28.9428196910696,-8.24058065655515,Oceanic
AU_001771,-37.7109999920288,142.8395,AU,25.9076508286802,-8.59936528704693,Oceanic
AU_001772,-37.4042999918727,142.3843,AU,27.4874959636794,-7.81487359873624,Oceanic
AU_001774,-37.5041999919236,143.2792,AU,38.5659787271008,-3.55969691889555,Oceanic
AU_001780,-38.6356999924941,143.5127,AU,-23.1784908573331,-44.3177203838159,Oceanic
AU_001781,-38.663599992508,143.4495,AU,-25.4275262728243,-46.3868070751694,Oceanic
AU_001782,-37.5907999919677,141.4129,AU,30.1529143420446,-4.67419017989506,Mediterranean
AU_001783,-38.2549999923036,143.1256,AU,31.3635531146502,-5.22416131593362,Oceanic
AU_001787,-31.9274999890739,115.9764,AU,63.0432342566437,28.8888314486316,Mediterranean
AU_001797,-41.0660999936633,145.9431,AU,45.4629028589343,18.0620978873909,Oceanic
AU_001814,-41.2038999937267,146.265,AU,23.9658710141155,0.278365105039609,Oceanic
AU_001817,-41.3455999937915,147.8036,AU,-28.755392471272,-41.7382536327265,Oceanic
AU_001822,-41.4193999938252,147.1222,AU,57.4103383054959,27.7962583332339,Oceanic
AU_001835,-41.6427999939263,147.9664,AU,17.589342349448,-2.69096169208199,Oceanic
AU_001862,-42.8338999944486,147.5033,AU,26.379428260866,-4.8844600535299,Oceanic
AU_001864,-42.8896999944723,147.3278,AU,13.6498325863058,-13.2777209168088,Oceanic
AU_001867,-42.9829999945119,147.0771,AU,12.8376949818714,-13.3510888802498,Oceanic
AU_001886,-42.3002999942182,146.4486,AU,35.524688457323,6.67050477813191,Oceanic
AU_001890,-33.9574999900951,116.1375,AU,22.8792135342138,-7.13874911713886,Mediterranean
AU_001895,-34.4477999903474,116.0433,AU,6.823231935578,-22.6521279436799,Mediterranean
AU_001911,-42.0660999941152,145.5681,AU,13.6258913367403,-15.3173233972116,Oceanic
CH_000001,46.4922199958545,7.56056,CH,41.8974291846783,-2.24754841665523,Alpine & subarctic
CH_000005,46.3266699957978,6.92444,CH,37.4971832422219,3.72943173119324,Alpine & subarctic
CH_000008,46.8869399959871,8.62167,CH,48.8301102797742,9.2459632509132,Alpine & subarctic
CH_000015,47.5411099961984,7.58361,CH,25.7249450808155,-7.72781600529066,Humid continental
CH_000021,46.9908299960213,7.46389,CH,14.6604021682053,-11.3200817560606,Alpine & subarctic
CH_000041,47.3844399961487,8.07944,CH,21.48799239734,-13.7155894518709,Humid continental
CH_000042,47.0830599960515,6.79222,CH,12.2880880450494,-16.9408279533331,Humid continental
CH_000045,46.4011099958233,6.22778,CH,37.0755017588814,-10.1173985190926,Oceanic
CH_000052,46.2005599957541,8.79167,CH,7.3571838509523,-20.0258160663465,Alpine & subarctic
CH_000056,46.4180599958292,9.82111,CH,63.9786775227161,25.9423689243789,Alpine & subarctic
CH_000059,46.8130599959625,9.84361,CH,42.3717143464857,5.39707171881265,Alpine & subarctic
CH_000063,46.4247199958314,6.09944,CH,2.80662631916108,-32.6288304689388,Oceanic
CH_000068,46.8219399959655,8.41056,CH,28.7306735213712,-7.37698064814014,Alpine & subarctic
CH_000073,47.4238899961613,6.94111,CH,18.0798985728552,-10.9392090079926,Humid continental
CH_000079,46.8405599959717,6.57639,CH,15.6248364334033,-20.4298479005993,Humid continental
CH_000084,47.0347199960357,9.06694,CH,46.2814201703786,5.04727799776809,Alpine & subarctic
CH_000092,45.8688899956374,7.17083,CH,-35.6220460845398,-55.4793182592885,Alpine & subarctic
CH_000095,46.6524999959088,8.615,CH,13.2438411396493,-16.3763826290441,Alpine & subarctic
CH_000096,47.6016699962174,9.27944,CH,20.284261314139,-11.4650256129024,Humid continental
CH_000105,46.6722199959154,7.87028,CH,39.0954650279545,-6.46853422418166,Alpine & subarctic
CH_000109,47.479719996179,8.53583,CH,14.2607013203978,-17.5112916245135,Humid continental
CH_000122,46.0041699956853,8.96028,CH,36.6681185759368,-2.706959948622,Oceanic
CH_000132,47.0363899960363,8.30083,CH,45.8649645572018,5.05613314889268,Alpine & subarctic
CH_000141,46.5461099958728,7.01778,CH,45.9137089942644,11.1091212111916,Alpine & subarctic
CH_000167,46.2986099957881,7.46083,CH,20.5068001888187,-19.3960691528169,Alpine & subarctic
CH_000168,47.0047199960259,7.94,CH,-7.01575240606502,-31.373235639106,Alpine & subarctic
CH_000170,46.9999999960243,6.95333,CH,21.6979393487102,-10.7249636198385,Humid continental
CH_000176,46.8116699959621,6.9425,CH,31.5472924647237,-8.87178145671237,Humid continental
CH_000177,46.9788899960174,8.25222,CH,-4.52475047164972,-31.290560189893,Alpine & subarctic
CH_000178,46.5147199958621,8.68806,CH,21.5301208669803,-9.22538444135987,Alpine & subarctic
