"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"592","US_005986",46.0333299956956,-118.3333,"US",37,12.9786219322945,3.61514622635841,0.37593349776858,NA,25.7711955959628,37.6827441670705,57.5700086050443,"Mediterranean",NA,NA,NA,NA,NA,NA
"593","US_006546",18.1746999860362,-66.7977,"US",37,69.5479106396732,16.6490808890545,0.257666592275896,NA,120.319697351952,159.474709830874,216.332353931671,"Tropical",NA,NA,NA,NA,NA,NA
"594","US_006562",18.2885999860157,-66.3433,"US",37,72.0105423719607,19.6428011774635,0.0203387147244842,NA,117.241260110261,140.828855298436,166.732414338169,"Tropical",NA,NA,NA,NA,NA,NA
"595","AU_000783",-34.7110999904833,138.6222,"AU",36,16.1199853289216,6.07319939443686,0.378137894685549,NA,37.6714769003261,57.8085176673773,91.5165200124408,"Arid cold",NA,NA,NA,NA,NA,NA
"596","AU_001024",-23.6285999860601,150.3867,"AU",36,45.9509076366475,15.042068994435,0.0688624817841199,NA,82.5647975784399,103.278600579945,127.361561325066,"Humid subtropical",NA,NA,NA,NA,NA,NA
"597","AU_001076",-26.2421999867107,151.9425,"AU",36,41.4488325943609,13.537573659018,-0.0383512962353881,NA,70.6357505725337,84.4153133245337,98.5396607909355,"Humid subtropical",NA,NA,NA,NA,NA,NA
"598","AU_001082",-28.2263999874162,153.2786,"AU",36,64.8785661873002,24.3611854477274,0.0277934129400344,NA,121.450910568048,151.325931391759,184.422958752242,"Humid subtropical",NA,NA,NA,NA,NA,NA
"599","AU_001250",-28.5757999875561,148.2297,"AU",36,29.9090182056082,11.6941620274517,0.223491019700347,NA,64.1070782460258,89.0627071991308,123.870368375887,"Arid hot",NA,NA,NA,NA,NA,NA
"600","AU_001314",-28.4621999875102,152.3506,"AU",36,35.5822969471782,11.1016976213713,-0.338374262794328,NA,53.0700752622186,57.952292038178,61.4732139395194,"Humid subtropical",NA,NA,NA,NA,NA,NA
"601","AU_001342",-28.4413999875018,152.8296,"AU",36,37.9015987648545,11.1935656559516,0.0961554180732798,NA,66.0242475698747,82.6744607546021,102.664410545126,"Humid subtropical",NA,NA,NA,NA,NA,NA
"602","AU_001373",-31.4137999888245,151.598,"AU",36,29.9795336450946,8.31408033412425,-0.0143876717319975,NA,48.3896233636723,57.4427821781489,66.9873462946582,"Humid subtropical",NA,NA,NA,NA,NA,NA
"603","AU_001505",-35.299999990788,149.1,"AU",36,24.2824736562271,8.73552610584113,-0.138399914890128,NA,41.1738763287354,47.8878620746068,54.0074935784214,"Oceanic",NA,NA,NA,NA,NA,NA
