,lat,lon,country,rp10,rp100,kg
CH_000132,47.0363899960363,8.30083,CH,-53.2518734970287,-56.8613837184865,Alpine & subarctic
CH_000133,46.15999999574,8.93361,CH,-57.7663865924212,-59.2715066564912,Oceanic
CH_000141,46.5461099958728,7.01778,CH,-54.1565480245956,-64.438865789249,Alpine & subarctic
CH_000167,46.2986099957881,7.46083,CH,-26.0789408723091,-44.038973290827,Alpine & subarctic
CH_000168,47.0047199960259,7.94,CH,-68.669298617449,-70.5568306017526,Alpine & subarctic
CH_000170,46.9999999960243,6.95333,CH,-58.0079649669945,-64.4193840640266,Humid continental
CH_000175,46.1724999957443,8.7875,CH,-61.0403101123886,-62.4804182532525,Humid continental
CH_000176,46.8116699959621,6.9425,CH,-55.4968133703364,-64.4862649210491,Humid continental
CH_000177,46.9788899960174,8.25222,CH,-47.5854339209109,-51.5505821460323,Alpine & subarctic
CH_000182,46.5122199958613,6.6675,CH,-58.2476279431053,-65.9135308958491,Humid continental
CH_000184,47.4277799961625,8.51778,CH,-63.6357311419581,-67.9267424921994,Humid continental
CH_000190,46.5263899958661,9.87889,CH,-8.67530179219013,-21.4742530469666,Alpine & subarctic
CH_000192,46.4636099958448,9.18472,CH,-40.029825049759,-47.7344440470506,Alpine & subarctic
CH_000193,45.8433299956283,8.9325,CH,-53.6416842875351,-54.7316859347802,Oceanic
CH_000194,46.7933299959559,10.28333,CH,-32.8968632592405,-41.4602175222107,Alpine & subarctic
CH_000195,47.6897199962449,8.62,CH,-61.215526394952,-65.4996835589112,Oceanic
CH_000198,46.2186099957603,7.33028,CH,-31.2913232466975,-48.0794806344496,Alpine & subarctic
CH_000199,47.3780599961467,8.56583,CH,-63.1665147695962,-65.2041678383281,Humid continental
CH_000205,47.4255599961618,9.39861,CH,-59.478540423234,-64.0147584053452,Alpine & subarctic
CH_000209,47.4799999961791,8.905,CH,-64.0735399067366,-68.1418386164905,Alpine & subarctic
CH_000220,47.1274999960659,9.5175,CH,-38.8333744924265,-46.6693690945353,Alpine & subarctic
CH_000266,46.8333299959693,9.80639,CH,-38.1867244180277,-40.8432895615578,Alpine & subarctic
CH_000269,47.2549999961072,7.7875,CH,-63.2010237898501,-67.5779187201905,Humid continental
CH_000270,46.0291699956941,7.75306,CH,4.04627477305392,-6.82565019172358,Alpine & subarctic
IE_000002,54.2279999977867,-10.007,IE,-33.2119174643046,-42.2130276816761,Oceanic
IE_000008,55.3719999979659,-7.34,IE,-17.2863125523479,-9.73150114050987,Oceanic
IE_000014,53.7099999976977,-8.992,IE,-32.7854035660676,-41.6421660853528,Oceanic
IE_000015,51.9299999973517,-10.23,IE,-31.2232988227548,-39.1291594251819,Oceanic
IE_000016,54.2279999977867,-10.007,IE,-28.0412272034766,-37.5635011733052,Oceanic
IE_000017,54.1829999977791,-7.233,IE,-39.1266110636401,-47.7592994553673,Oceanic
IE_000019,53.7109999976979,-8.991,IE,-30.6849474275072,-39.6969049548646,Oceanic
IE_000021,53.5369999976669,-7.362,IE,-35.5976390689035,-45.4558481861607,Oceanic
IE_000022,51.9299999973517,-10.24,IE,-32.0048522452236,-40.1504822536184,Oceanic
IE_000023,52.6649999975024,-7.269,IE,-36.957502605187,-43.8370379135987,Oceanic
IE_000024,53.3059999976247,-6.439,IE,-40.4877330344936,-49.0785314102772,Oceanic
IE_000026,51.846999997334,-8.486,IE,-38.688965316285,-46.7756515203669,Oceanic
IE_000028,53.0899999975844,-7.89,IE,-34.7975815974097,-44.6191868876056,Oceanic
IE_000030,52.6899999975073,-8.918,IE,-24.0416029193132,-34.8918583641005,Oceanic
IE_000031,53.4279999976471,-6.241,IE,-34.2037155017213,-42.8982359704436,Oceanic
IE_000032,55.3719999979659,-7.339,IE,-15.1834221935093,-7.46059550882459,Oceanic
IE_000036,53.5369999976669,-7.362,IE,-38.6827821075189,-47.7768759229198,Oceanic
IN_000002,11.260999989086,75.7886,IN,-63.2568180691826,-53.9448688585778,Tropical
IN_000003,14.2219999873484,76.4,IN,-64.1209929361435,-60.8838951334071,Arid hot
IN_000005,10.9933999892732,76.9432,IN,-66.2225620886902,-64.7928642075763,Tropical
IN_000006,11.7445999887599,79.768,IN,-63.8944565772111,-55.6463801200051,Tropical
IN_000009,15.4289999868237,75.629,IN,-71.3220985264489,-69.4881161555671,Arid hot
IN_000010,16.5109999864461,80.746,IN,-57.9243712381914,-51.9768011316675,Tropical
IN_000014,26.1439999866801,91.7362,IN,-37.5993965703249,-25.8403675637165,Tropical
IN_000015,29.1699999878032,75.719,IN,-66.4874695845727,-59.8167339091995,Arid hot
IN_000017,17.3869999862046,78.4916,IN,-65.7436396374329,-61.1805881695792,Arid hot
IN_000018,24.8129999863111,93.95,IN,-40.5830673334232,-27.7562906538458,Tropical
IN_000020,26.9219999869342,75.7788,IN,-70.4717341653138,-68.8070640027228,Arid hot
IN_000025,16.9889999863072,82.247,IN,-60.0808332578372,-55.4128744081222,Tropical
IN_000027,10.9127999893306,79.8448,IN,-69.0170716564297,-62.1272807765731,Tropical
IN_000029,10.2381099898273,77.4891,IN,-57.594607523704,-59.6437854733075,Tropical
IN_000032,16.1699999865556,81.1299,IN,-53.9713856200395,-42.9085153933421,Tropical
IN_000035,12.9140999880386,74.85594,IN,-57.5837358936381,-48.8793618269619,Tropical
IN_000036,12.9880999879962,80.1765,IN,-69.6139966384351,-64.9635012029508,Tropical
IN_000037,15.3840999868413,73.8581,IN,-63.1213982300969,-53.1877036181694,Tropical
IN_000039,10.7655999894364,79.84238,IN,-69.0662441473857,-63.0449831731411,Tropical
IN_000040,21.1089999858022,79.057,IN,-60.2688899292864,-53.719626994352,Tropical
IN_000041,14.4424999872445,79.9864,IN,-60.4536175699474,-51.838559619689,Tropical
IN_000043,18.6724999859533,78.094,IN,-61.976214867976,-55.7238447050126,Tropical
IN_000044,14.6809999871361,77.6005,IN,-63.7976976160397,-56.5043057358325,Arid hot
IN_000046,15.5056999867941,80.0499,IN,-62.7137673836621,-53.6713100136965,Tropical
IN_000047,20.4890899858016,74.027,IN,-45.795042019345,-35.149415380339,Arid hot
IN_000048,9.2829999905799,79.2,IN,-68.8024605752051,-63.0894523388815,Tropical
IN_000049,15.4966999867975,73.8278,IN,-59.7781498130206,-48.9665340356133,Tropical
IN_000052,22.3079999858756,70.8007,IN,-44.2602952934835,-31.8748757525097,Arid hot
IN_000053,18.7617999859403,79.4809,IN,-61.2930588802921,-55.4941380149249,Tropical
IN_000054,20.6556999857992,86.3427,IN,-56.0897009493248,-48.9192787135734,Tropical
IN_000057,17.6598999861411,75.9063,IN,-59.971346321663,-55.4660752472662,Arid hot
IN_000059,8.52409999121706,76.9366,IN,-57.1151622488512,-44.680106033705,Tropical
IN_000060,10.804999989408,78.6852,IN,-63.1069631210704,-54.4226205112194,Tropical
IN_000061,25.3215999864417,82.9872,IN,-70.8693113902569,-67.622143498122,Tropical
IN_000063,12.9718999880055,77.594,IN,-65.4728172624192,-60.9422614045474,Tropical
IN_000065,20.2719999858075,85.834,IN,-62.2424588581602,-56.6399848856447,Tropical
ISD_006384,32.0089999891138,-81.146,ISD,-56.4874468373435,-52.5182497747785,Humid subtropical
JP_000001,45.5199999955117,141.94,JP,-34.0185916660154,-32.4138037413895,Humid continental
JP_000004,45.4099999954715,141.68,JP,-35.8026993841427,-36.2722705465501,Humid continental
JP_000007,45.3399999954458,142.17,JP,-29.4241210280843,-28.3272644854277,Humid continental
JP_000009,45.2499999954125,141.85,JP,-22.9552259120429,-20.2076111866945,Humid continental
JP_000010,45.1799999953865,141.14,JP,-28.3999233348577,-28.9373618298992,Humid continental
JP_000011,45.1099999953604,141.76,JP,-38.7299719419214,-36.5829148610669,Humid continental
JP_000013,44.9699999953077,142.28,JP,-27.2071918928125,-22.4060212628158,Humid continental
JP_000015,44.8399999952585,142.48,JP,-24.1314394375792,-19.1443274663413,Humid continental
JP_000017,44.7299999952165,142.26,JP,-33.1533545355436,-31.3758122917061,Humid continental
JP_000019,44.4799999951199,142.34,JP,-27.0289981058865,-25.28223984399,Humid continental
JP_000021,44.369999995077,142.46,JP,-34.1135613965772,-32.5717774201861,Humid continental
JP_000024,44.2999999950495,142.62,JP,-29.924762425822,-29.9830954530619,Humid continental
JP_000026,44.1899999950061,142.42,JP,-25.4910958836662,-24.4178790278388,Humid continental
JP_000027,44.1199999949784,142.59,JP,-35.4570180237834,-35.346709258935,Humid continental
JP_000030,44.0299999949425,142.41,JP,-24.2375685175672,-22.7064916613326,Humid continental
JP_000034,43.8699999948783,142.26,JP,-21.8366463931239,-20.1414416058459,Humid continental
JP_000035,43.8799999948823,142.48,JP,-26.4953893233351,-24.956198764745,Humid continental
JP_000036,43.8499999948702,142.75,JP,-38.9302191566762,-38.8869507088302,Humid continental
JP_000039,43.6999999948094,142.51,JP,-27.3050049227474,-25.232120955109,Humid continental
JP_000042,43.7499999948298,142.93,JP,-33.6824897877589,-31.8882099134407,Humid continental
JP_000048,43.5899999947645,142.49,JP,-19.2564326737727,-16.2838868519935,Humid continental
JP_000049,43.449999994707,142.47,JP,-22.1064065352811,-18.7682878942937,Humid continental
JP_000052,43.3299999946573,142.4,JP,-22.6327145992319,-18.9411213243058,Humid continental
JP_000054,43.2999999946448,142.52,JP,-26.5380908977302,-26.0820210850846,Humid continental
JP_000057,43.1699999945906,142.57,JP,-24.2815817444182,-23.8613092721902,Humid continental
JP_000058,42.9799999945106,142.4,JP,-32.570724242271,-31.3596216560023,Humid continental
JP_000060,44.8899999952774,141.76,JP,-35.0160534215783,-32.8162884409801,Humid continental
JP_000061,44.7199999952126,141.81,JP,-37.0463276390811,-36.3185844498008,Humid continental
JP_000062,44.5199999951355,141.77,JP,-42.8657428948335,-42.6136197749821,Humid continental
JP_000063,44.4299999951005,141.42,JP,-39.1194891604363,-40.3494845670942,Humid continental
JP_000065,44.2699999950378,141.71,JP,-41.9426599682116,-39.8285333875861,Humid continental
JP_000066,44.0499999949505,141.86,JP,-42.4757724384812,-41.2935777062326,Humid continental
JP_000069,43.8499999948702,141.51,JP,-31.5946393510464,-29.9319798793624,Humid continental
JP_000070,43.8499999948702,141.76,JP,-24.0359503630118,-22.5383530784645,Humid continental
JP_000071,43.5799999947604,141.39,JP,-25.917910688017,-24.1951471135148,Humid continental
JP_000072,43.3999999946863,141.44,JP,-22.8261015754485,-21.8707103108268,Humid continental
JP_000075,43.2199999946114,141.65,JP,-11.45695324616,-3.76571433179962,Humid continental
JP_000076,43.1499999945822,141.22,JP,-2.64132393072091,0.267798753302162,Humid continental
JP_000085,42.9199999944852,141.56,JP,-30.9546446954898,-26.5757414761208,Humid continental
JP_000087,42.7699999944213,141.41,JP,-38.1051626022661,-35.8110388441101,Humid continental
JP_000089,44.2799999950417,142.16,JP,-33.7463742288097,-32.9107638985938,Humid continental
JP_000090,44.0099999949345,142.16,JP,-24.209190060073,-22.2534687429803,Humid continental
JP_000091,43.8099999948541,141.93,JP,-16.9845188208581,-13.5744958703397,Humid continental
JP_000092,43.7199999948175,142.07,JP,-29.4014081638003,-26.1574961894422,Humid continental
JP_000097,43.5899999947645,141.73,JP,-29.2675200048836,-26.5102412950274,Humid continental
JP_000098,43.5699999947563,141.94,JP,-22.3651518602469,-18.9446242822797,Humid continental
JP_000101,43.5199999947358,142.19,JP,-26.0210009471084,-21.820147435334,Humid continental
JP_000104,43.3299999946573,141.62,JP,-31.5048268492551,-29.2714753469177,Humid continental
JP_000105,43.3599999946697,141.83,JP,-24.5992117080176,-18.6408082600464,Humid continental
JP_000106,43.2099999946073,141.78,JP,-11.849370834896,-2.73924954213837,Humid continental
JP_000108,43.1199999945696,141.75,JP,-11.2843026992222,-2.34307540585381,Humid continental
JP_000109,43.0099999945233,141.69,JP,-24.2996706902358,-19.5427665217262,Humid continental
JP_000111,43.0399999945359,141.96,JP,-18.6572875499626,-10.8277559910628,Humid continental
JP_000118,43.1799999945948,141.02,JP,-15.3560764024551,-12.8313198486732,Humid continental
JP_000120,42.9799999945106,140.6,JP,-10.2095401793575,-4.05824321070178,Humid continental
JP_000128,42.7699999944213,140.88,JP,-24.3137071144769,-22.0087379156636,Humid continental
JP_000130,42.6599999943742,140.31,JP,-25.3832150467864,-23.0465908988557,Humid continental
JP_000131,44.5799999951587,142.96,JP,-25.6275925907549,-24.4911624725178,Humid continental
JP_000132,44.469999995116,143.11,JP,-28.1744455011061,-26.8599095287395,Humid continental
JP_000133,44.3299999950613,142.94,JP,-33.7759656976693,-33.2155490347244,Humid continental
JP_000137,44.2099999950141,143.62,JP,-11.3193756074766,-7.55493278329599,Humid continental
JP_000138,44.1799999950022,143.06,JP,-23.3368547908186,-22.0136791235162,Humid continental
JP_000141,44.0499999949505,143.54,JP,-25.3909476903606,-21.803147200013,Humid continental
JP_000142,43.9799999949225,143.72,JP,-24.8403273781123,-21.4411247333464,Humid continental
JP_000143,44.0199999949385,144.28,JP,-12.2206551300523,-12.1387164101497,Humid continental
JP_000144,44.0499999949505,144.98,JP,-32.4716167533048,-27.3675834413102,Humid continental
JP_000148,43.8899999948863,143.52,JP,-30.2456462995494,-27.0162707200121,Humid continental
JP_000151,43.8099999948541,143.88,JP,-27.0131354658271,-25.0517237939275,Humid continental
JP_000153,43.8399999948662,144.28,JP,-20.3944402798855,-20.2076098010543,Humid continental
JP_000154,43.8399999948662,144.49,JP,-11.429850221314,-11.3920199490461,Humid continental
JP_000155,43.8799999948823,144.7,JP,-6.26261008885611,1.62643017787012,Humid continental
JP_000156,43.7399999948257,143.45,JP,-17.4512119360296,-15.0589778594629,Humid continental
JP_000159,43.7699999948379,144.17,JP,-14.6949688761369,-14.1150005671264,Humid continental
JP_000170,43.7299999948216,144.97,JP,-31.242847364626,-23.5062561343089,Humid continental
JP_000171,43.6599999947932,145.13,JP,-15.7119771450925,-7.7516249380153,Humid continental
JP_000173,43.5399999947441,144.98,JP,-14.5702540466585,-9.56922009980425,Humid continental
JP_000176,43.379999994678,145.12,JP,-15.0347710900833,-8.06963098035559,Humid continental
JP_000180,43.3899999946822,145.76,JP,-1.22492410262862,4.54117567226138,Humid continental
JP_000181,43.2299999946157,145.26,JP,-10.6257218100288,-1.36699312302807,Humid continental
JP_000182,43.6199999947768,144.46,JP,-23.8814052454287,-16.4293584631317,Humid continental
JP_000183,43.5099999947317,144.47,JP,-28.686992004074,-22.6641799350695,Humid continental
JP_000186,43.2899999946406,144.59,JP,-2.60431850843806,3.40159905372579,Humid continental
JP_000188,43.2299999946157,144.32,JP,-22.7856327057496,-16.337788116974,Humid continental
JP_000189,43.1999999946031,144.14,JP,-15.6149005779566,-8.18821771144452,Humid continental
JP_000192,43.1199999945696,145.11,JP,-16.6313507016765,-9.15320534904813,Humid continental
JP_000195,43.089999994557,144.78,JP,-15.8061415277264,-11.2853042099626,Humid continental
JP_000197,42.9699999945064,143.88,JP,-31.3565718450385,-26.8875372461411,Humid continental
JP_000198,42.9699999945064,144.06,JP,-14.6420886549376,-9.52362046172068,Humid continental
JP_000201,42.9399999944937,144.74,JP,-17.5353541454755,-12.8160306405948,Humid continental
JP_000206,43.4699999947152,143.74,JP,-28.7598075518624,-26.7522959011644,Humid continental
JP_000208,43.3699999946739,143.19,JP,-27.3052063891924,-26.909620156309,Humid continental
JP_000214,43.2299999946157,143.3,JP,-16.9043775802699,-18.0574534525,Humid continental
JP_000216,43.2399999946198,143.55,JP,0.103506644793892,2.50332162777931,Humid continental
JP_000220,43.1299999945738,143.6,JP,0.103506644793892,2.50332162777931,Humid continental
JP_000221,43.0799999945528,142.84,JP,-18.2613706416964,-17.0118631029068,Humid continental
JP_000222,43.0999999945612,143.0,JP,-10.9648566334137,-10.6730473805878,Humid continental
JP_000223,43.0499999945402,143.19,JP,-3.12616899920103,-1.42650790534416,Humid continental
JP_000224,42.8999999944767,143.04,JP,-10.6357683015885,-8.95305533129079,Humid continental
JP_000229,42.8099999944384,143.66,JP,-4.42455009528973,-0.546440982249004,Humid continental
JP_000232,42.7899999944298,143.33,JP,3.48534528894276,8.80387485405569,Humid continental
JP_000233,42.6399999943655,143.1,JP,-11.9112481917991,-8.56271291566039,Humid continental
JP_000234,42.6499999943699,143.19,JP,-12.1935839347741,-8.74893956959999,Humid continental
JP_000235,42.689999994387,143.65,JP,-13.3219643506832,-9.84648753161885,Humid continental
JP_000237,42.4999999943051,143.28,JP,-0.491824620650171,4.36492088444649,Humid continental
JP_000238,42.2899999942137,143.31,JP,-27.8189662256053,-25.8758135250071,Humid continental
JP_000239,42.8099999944384,141.83,JP,-23.1787336527095,-17.382124573724,Humid continental
JP_000240,42.7299999944042,141.89,JP,-20.2064822761775,-14.252659595456,Humid continental
JP_000241,42.759999994417,142.14,JP,-26.4974397554628,-24.5849427577271,Humid continental
JP_000244,42.6299999943612,141.25,JP,-42.2566455984556,-40.0460155827264,Humid continental
JP_000247,42.589999994344,140.64,JP,-36.2366246192431,-34.0751182539713,Humid continental
JP_000258,42.589999994344,141.93,JP,-27.1450490347707,-21.8055341388615,Humid continental
JP_000259,42.4999999943051,140.89,JP,-20.0798785996778,-19.8520873805409,Humid continental
JP_000267,42.8799999944682,142.44,JP,-28.8927637463949,-27.5168205518017,Humid continental
JP_000271,42.5199999943138,142.04,JP,-41.9810213380553,-43.9685096862595,Humid continental
JP_000272,42.5399999943224,142.33,JP,-27.3207088230054,-22.9704704542052,Humid continental
JP_000276,42.3399999942355,142.36,JP,-27.3207088230054,-25.2509499473373,Humid continental
JP_000278,42.2399999941918,142.66,JP,-18.8917708485734,-19.1299279094645,Humid continental
JP_000279,42.219999994183,142.95,JP,-32.5619294831814,-34.4750215913485,Humid continental
JP_000282,42.1299999941434,143.31,JP,-35.3624759028474,-35.4584079742457,Humid continental
JP_000283,42.0799999941214,143.03,JP,-1.46307322843035,-2.12045240329809,Humid continental
JP_000285,42.5199999943138,140.38,JP,-34.2522306001963,-32.3652165592149,Humid continental
JP_000286,42.2499999941962,140.27,JP,-26.3405898001852,-26.5506627165054,Humid continental
JP_000289,41.9799999940771,140.72,JP,-20.6534602868812,-20.2828636922085,Humid continental
JP_000290,41.909999994046,140.97,JP,-31.7337812781843,-30.7083020399326,Humid continental
JP_000299,41.6899999939475,140.44,JP,-26.6520965052027,-23.8985868568344,Humid continental
JP_000300,41.5599999938889,140.27,JP,-39.6893848251798,-37.8911021597224,Humid continental
JP_000302,41.4199999938255,140.09,JP,-24.7718615849853,-21.6450714016149,Humid continental
JP_000304,42.4499999942834,139.85,JP,-31.9292272110322,-28.1456355030153,Humid continental
JP_000305,42.4299999942747,140.01,JP,-19.1171482729922,-16.9350553242218,Humid continental
JP_000308,42.1299999941434,139.98,JP,-35.972302210117,-33.0313298843075,Humid continental
JP_000310,42.0399999941037,140.09,JP,-35.0121222789785,-37.2217731577922,Humid continental
JP_000311,41.9299999940549,140.31,JP,-38.6235348758375,-39.155745969068,Humid continental
JP_000314,41.699999993952,140.03,JP,-36.697512031368,-35.9293254327517,Humid continental
JP_000315,41.5299999938753,140.91,JP,-24.915402218269,-22.0935343633057,Humid continental
JP_000318,41.2799999937616,141.21,JP,-30.5176097262196,-30.6854484742167,Humid continental
JP_000319,41.2299999937387,141.4,JP,-32.7764467779173,-32.5802266456013,Humid continental
JP_000320,41.1799999937157,140.48,JP,-42.6113880142083,-42.8085713236746,Humid continental
JP_000321,41.1499999937019,140.82,JP,-28.7252621743815,-26.6924172754527,Humid continental
JP_000322,41.0599999936605,140.35,JP,-40.5914268706618,-39.3311988359394,Humid continental
JP_000323,41.0499999936559,140.63,JP,-32.4491137111149,-31.6488404887399,Humid continental
JP_000325,40.8099999935446,140.46,JP,-15.5316355150556,-15.6276960839913,Humid continental
JP_000328,40.8499999935632,140.99,JP,-18.6630363465739,-16.3540110240775,Humid continental
JP_000332,40.7799999935306,140.21,JP,-24.8090010078067,-22.6581245892347,Humid continental
JP_000334,40.7099999934979,141.13,JP,-22.7377051411077,-21.9589067422545,Humid continental
JP_000335,40.6499999934698,139.93,JP,-37.4595334300989,-37.2547425219288,Humid continental
JP_000337,40.6299999934604,140.26,JP,-23.6385064098955,-23.5530788393111,Humid continental
JP_000338,40.6099999934511,140.46,JP,-22.1931784555087,-22.182516507745,Humid continental
JP_000339,40.6699999934792,140.59,JP,-7.87798636201377,-5.35504690245551,Humid continental
JP_000346,40.5899999934417,141.25,JP,-22.7188333095685,-20.7033686113225,Humid continental
JP_000347,40.5299999934134,141.52,JP,-25.6461991935678,-25.8400431765801,Humid continental
JP_000349,40.4799999933899,140.55,JP,-34.4339652334262,-33.4776603946461,Humid continental
JP_000350,40.4799999933899,140.62,JP,-35.9278748863354,-34.967760801806,Humid continental
JP_000354,40.4599999933804,141.17,JP,-20.8287716701107,-20.2865562755455,Humid continental
JP_000356,40.3799999933426,141.26,JP,-30.813697689823,-32.5532276722861,Humid continental
JP_000358,40.3899999933474,139.98,JP,-36.8732490433997,-35.4944294855418,Humid continental
JP_000359,40.3199999933142,140.29,JP,-27.3642897857829,-25.0411350311198,Humid continental
JP_000360,40.3999999933521,140.61,JP,-37.5099026669197,-36.5910304229778,Humid continental
JP_000363,40.1999999932572,140.03,JP,-29.8971340820133,-29.5332942739433,Humid continental
JP_000364,40.2299999932715,140.37,JP,-41.958612429983,-41.7456421650352,Humid continental
JP_000365,40.249999993281,140.5,JP,-42.8308656947913,-41.2932062595033,Humid continental
JP_000366,40.2199999932667,140.79,JP,-19.2910182001169,-16.9731856956472,Humid continental
JP_000368,40.119999993219,140.84,JP,-25.7573164452114,-23.7220571797439,Humid continental
JP_000371,40.0099999931664,140.8,JP,-25.4271067034193,-16.7801400678289,Humid continental
JP_000373,39.9099999931184,139.9,JP,-19.7212682581466,-15.3753569483198,Humid continental
JP_000374,39.9999999931616,139.95,JP,-29.1319329838662,-25.4221182238618,Humid continental
JP_000375,39.9399999931328,140.12,JP,-19.9138041563897,-17.4261156310579,Humid continental
JP_000376,39.9899999931568,140.41,JP,-31.23720323636,-29.8003182280611,Humid continental
JP_000377,39.8999999931136,140.45,JP,-31.583615310736,-30.0256783621604,Humid continental
JP_000379,39.8099999930702,140.59,JP,-38.2486385815725,-31.0367389878447,Humid continental
JP_000383,39.7099999930219,140.29,JP,-33.5812147100287,-33.9522842580927,Humid continental
JP_000385,39.7899999930606,140.65,JP,-38.2486385815725,-31.0367389878447,Humid continental
JP_000387,39.5999999929686,140.56,JP,-38.1066814288865,-35.0684373239399,Humid continental
JP_000388,39.6999999930171,140.73,JP,-35.5894890468077,-28.099632471143,Humid continental
JP_000390,39.4899999929151,140.5,JP,-43.6647377125815,-39.7946798176186,Humid continental
JP_000391,39.3599999928517,140.06,JP,-43.2878031990028,-42.1865829214633,Humid continental
JP_000392,39.2999999928223,140.29,JP,-31.8740547417468,-26.8940910271358,Humid continental
JP_000395,39.2199999927831,139.9,JP,-39.5820948324629,-39.7428097894626,Humid continental
JP_000396,39.229999992788,140.14,JP,-30.3532057118964,-24.0674060216336,Humid continental
JP_000399,39.1899999927683,140.46,JP,-25.2690461987028,-19.7055693656111,Humid continental
JP_000400,39.1799999927635,140.65,JP,-29.6876928481745,-24.0288789435228,Humid continental
JP_000404,40.3199999933142,141.47,JP,-35.7420370324658,-37.2289137955245,Humid continental
JP_000405,40.2999999933047,141.3,JP,-39.1223327889734,-39.5434554160791,Humid continental
JP_000407,40.2799999932952,141.67,JP,-35.6702451522266,-36.8351010545508,Humid continental
JP_000408,40.1499999932334,141.57,JP,-32.9053559753882,-35.7191134406736,Humid continental
JP_000409,40.1899999932524,141.78,JP,-43.6295854294332,-45.1947496214079,Humid continental
JP_000410,40.0999999932095,141.05,JP,-43.3248880397261,-36.323053689878,Humid continental
JP_000412,40.0599999931903,141.22,JP,-28.0745678513946,-18.1893457247331,Humid continental
JP_000413,40.0399999931808,141.44,JP,-36.7051400682736,-30.5138685473028,Humid continental
JP_000415,40.0799999931999,141.71,JP,-41.6059083177318,-44.0261818575712,Humid continental
JP_000416,39.9999999931616,141.88,JP,-37.4937511225696,-37.3850906065625,Humid continental
JP_000418,39.9499999931376,141.06,JP,-34.3909655754931,-30.3607989973246,Humid continental
JP_000420,39.8699999930992,141.17,JP,-38.5676680322256,-34.7823355689231,Humid continental
JP_000423,39.8499999930895,141.8,JP,-29.5176933231059,-29.3187576734305,Humid continental
JP_000424,39.8399999930847,141.96,JP,-46.6169511559619,-46.5370871074303,Humid continental
JP_000426,39.7699999930509,140.94,JP,-32.1588468080666,-22.5495188319197,Humid continental
JP_000428,39.7799999930557,141.33,JP,-32.6950566593987,-27.1891524683789,Humid continental
JP_000430,39.6999999930171,140.97,JP,-18.3818741598586,-6.7536970147454,Humid continental
JP_000431,39.6999999930171,141.16,JP,-27.6466077996667,-22.1070702902992,Humid continental
JP_000436,39.5499999929443,141.13,JP,-35.5812132507923,-27.2844470926422,Humid continental
JP_000438,39.5999999929686,141.68,JP,-20.9882347229615,-18.5943046732455,Humid continental
JP_000440,39.4799999929103,140.8,JP,-38.9344781490098,-34.6109434907946,Humid continental
JP_000443,39.4699999929054,141.28,JP,-28.4222441280287,-20.2214256796404,Humid continental
JP_000446,39.4499999928956,141.96,JP,-40.2834523093128,-40.0922502864873,Humid continental
JP_000447,39.3099999928272,140.78,JP,-31.5660983134949,-27.1200047194158,Humid continental
JP_000449,39.3399999928419,141.54,JP,-29.4528682475846,-29.9775885591731,Humid continental
JP_000451,39.2899999928174,141.11,JP,-31.9821230548781,-25.1260645178489,Humid continental
JP_000452,39.229999992788,141.31,JP,-22.0509695755619,-12.5420604957239,Humid continental
JP_000454,39.2699999928076,141.88,JP,-41.5176347890723,-42.3322920570615,Humid continental
JP_000456,39.1299999927389,141.06,JP,-29.6633317953853,-29.9256757667047,Humid continental
JP_000457,39.1799999927635,141.16,JP,-25.6501285044313,-25.8515871484899,Humid continental
JP_000458,39.1399999927437,141.57,JP,-26.4802496377227,-27.3704740661552,Humid continental
JP_000459,39.0099999926797,140.87,JP,-46.298709094522,-45.6983234902808,Humid continental
JP_000460,39.0499999926995,141.04,JP,-36.3495523713581,-38.8207473785745,Humid continental
JP_000466,38.9199999926353,141.33,JP,-31.8670658098496,-33.5028793001114,Humid continental
JP_000469,38.9099999926303,140.83,JP,-43.8465953545459,-43.2991330701164,Humid continental
JP_000470,38.9099999926303,141.56,JP,-31.4108367660504,-31.8937098388512,Humid continental
JP_000473,38.739999992546,140.76,JP,-41.4500519629439,-41.4449165846387,Humid continental
JP_000475,38.729999992541,141.0,JP,-27.5691096269087,-28.5104556227927,Humid continental
JP_000477,38.6299999924913,141.19,JP,-25.9945250535806,-26.8799923299792,Humid continental
JP_000478,38.6799999925161,141.45,JP,-31.0517852123791,-30.2141242700578,Humid continental
JP_000480,38.5999999924763,140.91,JP,-29.3656150134352,-29.25051834992,Humid continental
JP_000481,38.5099999924314,141.46,JP,-43.5514787830792,-42.3406191523034,Humid continental
JP_000484,38.4699999924114,140.89,JP,-23.0376116179134,-20.2953479957348,Humid continental
JP_000485,38.4599999924064,141.09,JP,-28.2143336825169,-25.534164868799,Humid subtropical
JP_000488,38.2999999923262,140.64,JP,-39.0277668966497,-35.6556290509324,Humid continental
JP_000489,38.3399999923463,141.01,JP,-21.9207958135869,-19.0874759616809,Humid subtropical
JP_000490,38.3999999923763,141.6,JP,-30.7022957849605,-28.4911774725741,Humid subtropical
JP_000494,38.1799999922659,140.63,JP,-31.7616458532452,-28.0160799917621,Humid continental
JP_000497,38.0199999921853,140.61,JP,-30.0728427279512,-32.4796037073846,Humid subtropical
JP_000499,38.0199999921853,140.86,JP,-26.5518192550608,-27.3862577939974,Humid subtropical
JP_000500,37.9299999921397,140.78,JP,-28.4528309919886,-29.1649805857871,Humid subtropical
JP_000501,37.8299999920891,140.73,JP,-42.3948087670787,-44.3093227343927,Humid subtropical
