,lat,lon,country,rp10,rp100,kg
CH_000178,46.5147199958621,8.68806,CH,-8.85181121630898,-26.9140321740305,Alpine & subarctic
CH_000182,46.5122199958613,6.6675,CH,-31.8479730611927,-43.2755864524193,Humid continental
CH_000184,47.4277799961625,8.51778,CH,-32.7723769918851,-43.2662677067233,Humid continental
CH_000187,47.4344399961646,7.87944,CH,-25.1117456436526,-36.9063464212265,Humid continental
CH_000188,47.2494399961055,9.34361,CH,-25.6492920866746,-38.2228246336496,Alpine & subarctic
CH_000190,46.5263899958661,9.87889,CH,20.7006312052602,-1.08631285239864,Alpine & subarctic
CH_000192,46.4636099958448,9.18472,CH,-12.940273833953,-29.1918364348583,Alpine & subarctic
CH_000193,45.8433299956283,8.9325,CH,-23.7749322301867,-33.9232473774261,Oceanic
CH_000194,46.7933299959559,10.28333,CH,-12.1490898802207,-28.1169255293477,Alpine & subarctic
CH_000195,47.6897199962449,8.62,CH,-36.0858186575045,-49.4433681876222,Oceanic
CH_000199,47.3780599961467,8.56583,CH,-34.2338470572789,-44.5514978881244,Humid continental
CH_000205,47.4255599961618,9.39861,CH,-37.4950368911841,-48.4215134105973,Alpine & subarctic
CH_000209,47.4799999961791,8.905,CH,-33.0666965899434,-44.2609382417045,Alpine & subarctic
CH_000216,46.5047199958587,8.30806,CH,24.1018090041308,3.32739286106527,Alpine & subarctic
CH_000220,47.1274999960659,9.5175,CH,1.96333981964703,-16.3312750701041,Alpine & subarctic
CH_000224,46.3027799957895,7.84306,CH,18.9261012341208,-4.07379810347121,Alpine & subarctic
CH_000264,47.2208299960962,8.67778,CH,-30.3908512383952,-44.4644232391649,Alpine & subarctic
CH_000266,46.8333299959693,9.80639,CH,-5.60510538265543,-17.6541913313914,Alpine & subarctic
CH_000269,47.2549999961072,7.7875,CH,-33.2112503575033,-43.4485035821712,Humid continental
CH_000270,46.0291699956941,7.75306,CH,44.7495326350863,18.3264102505889,Alpine & subarctic
IE_000002,54.2279999977867,-10.007,IE,5.17507392435755,-8.20546988323543,Oceanic
IE_000008,55.3719999979659,-7.34,IE,11.0768915387525,-3.87718376965182,Oceanic
IE_000014,53.7099999976977,-8.992,IE,-9.30021567275897,-25.1772586513697,Oceanic
IE_000015,51.9299999973517,-10.23,IE,-10.6001413451252,-24.921781004842,Oceanic
IE_000016,54.2279999977867,-10.007,IE,11.933311606244,-2.3408193479977,Oceanic
IE_000017,54.1829999977791,-7.233,IE,-2.87055455694617,-25.3887139155992,Oceanic
IE_000018,52.2499999974187,-6.335,IE,-7.91478435408689,-28.1042433798168,Oceanic
IE_000019,53.7109999976979,-8.991,IE,-9.30021567275897,-25.1772586513697,Oceanic
IE_000021,53.5369999976669,-7.362,IE,1.89751679171037,-20.5417927280792,Oceanic
IE_000022,51.9299999973517,-10.24,IE,-13.7220411711685,-27.4023389011578,Oceanic
IE_000023,52.6649999975024,-7.269,IE,-0.578299391291553,-22.4790422260346,Oceanic
IE_000024,53.3059999976247,-6.439,IE,-10.6698869650972,-30.8294929425978,Oceanic
IE_000026,51.846999997334,-8.486,IE,-18.111018261975,-31.1645482167081,Oceanic
IE_000028,53.0899999975844,-7.89,IE,-6.35928079330664,-28.1681161692204,Oceanic
IE_000030,52.6899999975073,-8.918,IE,1.65480311147953,-13.1835358415954,Oceanic
IE_000031,53.4279999976471,-6.241,IE,-9.06403229943072,-30.3842638352915,Oceanic
IE_000032,55.3719999979659,-7.339,IE,15.248793568377,-0.444226047139395,Oceanic
IE_000036,53.5369999976669,-7.362,IE,0.267156523043013,-21.7218651133057,Oceanic
IN_000003,14.2219999873484,76.4,IN,-43.5382224055609,-50.7655532970502,Arid hot
IN_000005,10.9933999892732,76.9432,IN,-42.0775849403066,-48.8040208530136,Tropical
IN_000006,11.7445999887599,79.768,IN,-40.0548657672354,-33.9612766943056,Tropical
IN_000008,30.3209999883115,78.0266,IN,-29.0068672744759,-37.6330015839933,Tropical
IN_000009,15.4289999868237,75.629,IN,-50.8576675764193,-57.9490098515926,Arid hot
IN_000010,16.5109999864461,80.746,IN,-24.6451298369162,-32.5606069246972,Tropical
IN_000014,26.1439999866801,91.7362,IN,7.32423385950017,-7.22505658612435,Tropical
IN_000015,29.1699999878032,75.719,IN,-47.7897751267196,-50.5561099862452,Arid hot
IN_000017,17.3869999862046,78.4916,IN,-46.9995828860978,-52.690853319172,Arid hot
IN_000018,24.8129999863111,93.95,IN,3.67684816498457,-9.71120974468158,Tropical
IN_000020,26.9219999869342,75.7788,IN,-48.6759810561424,-55.4600172518708,Arid hot
IN_000025,16.9889999863072,82.247,IN,-34.8558146532925,-42.9329007266033,Tropical
IN_000027,10.9127999893306,79.8448,IN,-43.9188109751521,-38.5705484590174,Tropical
IN_000029,10.2381099898273,77.4891,IN,-32.4502922957984,-42.049797139143,Tropical
IN_000032,16.1699999865556,81.1299,IN,-26.152365021395,-30.2141697463314,Tropical
IN_000036,12.9880999879962,80.1765,IN,-47.8955809130471,-44.6903398737826,Tropical
IN_000037,15.3840999868413,73.8581,IN,-44.6116147537382,-47.5019823800522,Tropical
IN_000038,19.228799985882,72.8541,IN,-46.0295840380731,-50.4015519571198,Tropical
IN_000039,10.7655999894364,79.84238,IN,-47.6560511033602,-43.8964959775517,Tropical
IN_000040,21.1089999858022,79.057,IN,-29.1648998412932,-38.4816651049946,Tropical
IN_000041,14.4424999872445,79.9864,IN,-36.9910344031598,-41.4773721727275,Tropical
IN_000042,28.6447999875842,77.2167,IN,-34.0107952011127,-37.6004644313057,Arid hot
IN_000043,18.6724999859533,78.094,IN,-33.8634622558937,-40.3083739034477,Tropical
IN_000044,14.6809999871361,77.6005,IN,-46.2249001591297,-50.6285416195833,Arid hot
IN_000046,15.5056999867941,80.0499,IN,-34.3432085802301,-37.1674700514716,Tropical
IN_000047,20.4890899858016,74.027,IN,3.66092766172324,0.399139178674811,Arid hot
IN_000048,9.2829999905799,79.2,IN,-44.5167728728619,-41.676459692712,Tropical
IN_000049,15.4966999867975,73.8278,IN,-41.7701288191716,-44.8117104043173,Tropical
IN_000052,22.3079999858756,70.8007,IN,-7.16298252094065,-11.0185723383533,Arid hot
IN_000053,18.7617999859403,79.4809,IN,-33.3638423116497,-41.6209922335358,Tropical
IN_000054,20.6556999857992,86.3427,IN,-35.4344509668631,-43.4101121877796,Tropical
IN_000057,17.6598999861411,75.9063,IN,-40.1001605596715,-46.9142806885626,Arid hot
IN_000059,8.52409999121706,76.9366,IN,-32.5114293523421,-33.4463560089979,Tropical
IN_000060,10.804999989408,78.6852,IN,-32.8100680118179,-33.7297965938077,Tropical
IN_000061,25.3215999864417,82.9872,IN,-48.7949023324527,-57.0715393124416,Tropical
IN_000065,20.2719999858075,85.834,IN,-34.9827356790278,-43.4347109810532,Tropical
ISD_006384,32.0089999891138,-81.146,ISD,-28.5939288204308,-30.0684081036991,Humid subtropical
JP_000007,45.3399999954458,142.17,JP,1.44924063457863,-2.36251208363018,Humid continental
JP_000009,45.2499999954125,141.85,JP,7.60886762222533,-7.09963620524477,Humid continental
JP_000011,45.1099999953604,141.76,JP,-9.09233229092429,-21.5169604225729,Humid continental
JP_000015,44.8399999952585,142.48,JP,-2.99853860654768,-9.388282199723,Humid continental
JP_000017,44.7299999952165,142.26,JP,-5.87038224928641,-12.8187476338689,Humid continental
JP_000019,44.4799999951199,142.34,JP,14.5314868258091,5.97630623382024,Humid continental
JP_000021,44.369999995077,142.46,JP,4.50998172855079,-3.36146620356531,Humid continental
JP_000024,44.2999999950495,142.62,JP,2.60379925917137,-6.23949701898558,Humid continental
JP_000026,44.1899999950061,142.42,JP,10.0143210867115,-5.73908226774518,Humid continental
JP_000027,44.1199999949784,142.59,JP,3.49407083625746,-5.41943431069681,Humid continental
JP_000030,44.0299999949425,142.41,JP,10.697467454277,-4.36355516342735,Humid continental
JP_000034,43.8699999948783,142.26,JP,7.31092925299892,-7.42301489161155,Humid continental
JP_000035,43.8799999948823,142.48,JP,13.8410060838102,-1.71701203587439,Humid continental
JP_000039,43.6999999948094,142.51,JP,4.58045740365707,-10.4599150080961,Humid continental
JP_000042,43.7499999948298,142.93,JP,4.29412281735605,-1.95498028036335,Humid continental
JP_000049,43.449999994707,142.47,JP,7.29016759374187,-16.0226792598084,Humid continental
JP_000052,43.3299999946573,142.4,JP,4.66841537810531,-18.1851853732898,Humid continental
JP_000054,43.2999999946448,142.52,JP,5.94301006855848,-18.2351493218651,Humid continental
JP_000057,43.1699999945906,142.57,JP,-1.47490266514671,-23.9318807215713,Humid continental
JP_000058,42.9799999945106,142.4,JP,-7.14862594300423,-27.478173823926,Humid continental
JP_000060,44.8899999952774,141.76,JP,-8.80337146022471,-22.4533060940621,Humid continental
JP_000061,44.7199999952126,141.81,JP,-8.09768977356562,-23.7583123750966,Humid continental
JP_000062,44.5199999951355,141.77,JP,-13.3889203311398,-27.9485344390685,Humid continental
JP_000063,44.4299999951005,141.42,JP,-9.70403039126701,-25.7837955245613,Humid continental
JP_000064,44.3599999950731,141.7,JP,-9.14169358448734,-24.1948592874187,Humid continental
JP_000065,44.2699999950378,141.71,JP,-11.3728483941311,-23.340459205483,Humid continental
JP_000066,44.0499999949505,141.86,JP,-19.45118744059,-31.4873233894758,Humid continental
JP_000069,43.8499999948702,141.51,JP,2.11305114718533,-19.9006543232423,Humid continental
JP_000071,43.5799999947604,141.39,JP,12.7286851159072,-1.61593277141307,Humid continental
JP_000072,43.3999999946863,141.44,JP,16.081182920172,1.34577602566731,Humid continental
JP_000075,43.2199999946114,141.65,JP,23.0841630587506,13.4183191414372,Humid continental
JP_000076,43.1499999945822,141.22,JP,19.4597241235363,3.143733287685,Humid continental
JP_000085,42.9199999944852,141.56,JP,-4.98737062618513,-14.4263343384802,Humid continental
JP_000087,42.7699999944213,141.41,JP,-22.8990708475849,-34.1183938112796,Humid continental
JP_000089,44.2799999950417,142.16,JP,-10.1080713836943,-23.0794565763231,Humid continental
JP_000090,44.0099999949345,142.16,JP,3.28064788133508,-11.36484577751,Humid continental
JP_000092,43.7199999948175,142.07,JP,4.81489279422252,-15.7485326364504,Humid continental
JP_000097,43.5899999947645,141.73,JP,-0.122648435011044,-20.6426014363496,Humid continental
JP_000098,43.5699999947563,141.94,JP,9.01030678974566,-12.8063561054014,Humid continental
JP_000101,43.5199999947358,142.19,JP,10.4848080290477,-11.1051030219631,Humid continental
JP_000104,43.3299999946573,141.62,JP,2.62767804622867,-9.05870916218512,Humid continental
JP_000105,43.3599999946697,141.83,JP,3.73934303396852,-4.36659187745599,Humid continental
JP_000106,43.2099999946073,141.78,JP,19.9271583595271,11.8600149998623,Humid continental
JP_000108,43.1199999945696,141.75,JP,21.0056399994509,12.7621118950225,Humid continental
JP_000109,43.0099999945233,141.69,JP,5.1869636560191,-5.29968150657574,Humid continental
JP_000111,43.0399999945359,141.96,JP,9.04766336153183,1.14736939766829,Humid continental
JP_000118,43.1799999945948,141.02,JP,22.3541227256484,5.71875020748852,Humid continental
JP_000120,42.9799999945106,140.6,JP,35.74266436029,22.4902221075423,Humid continental
JP_000128,42.7699999944213,140.88,JP,9.84544775600181,-5.71895115174781,Humid continental
JP_000130,42.6599999943742,140.31,JP,1.37439787531018,-11.5583239716817,Humid continental
JP_000131,44.5799999951587,142.96,JP,5.8272055686751,-4.20627299073902,Humid continental
JP_000132,44.469999995116,143.11,JP,3.18945759903595,-5.92394714025954,Humid continental
JP_000133,44.3299999950613,142.94,JP,0.0333732854328788,-8.71957275068398,Humid continental
JP_000137,44.2099999950141,143.62,JP,26.8655892388588,9.83164185729712,Humid continental
JP_000138,44.1799999950022,143.06,JP,5.0385947396557,-3.67509706243855,Humid continental
JP_000140,44.1199999949784,144.04,JP,11.0525788349735,-3.03613073506471,Humid continental
JP_000141,44.0499999949505,143.54,JP,20.6159120044372,5.61344929804986,Humid continental
JP_000142,43.9799999949225,143.72,JP,12.9451632146813,-0.879180781748284,Humid continental
JP_000143,44.0199999949385,144.28,JP,20.4680712667708,3.83186773675963,Humid continental
JP_000148,43.8899999948863,143.52,JP,12.6980184374063,-1.14926475781982,Humid continental
JP_000151,43.8099999948541,143.88,JP,11.8633484472133,-1.55774351589204,Humid continental
JP_000153,43.8399999948662,144.28,JP,18.7094132920734,2.36254885369228,Humid continental
JP_000154,43.8399999948662,144.49,JP,26.3978467954461,9.04954953257669,Humid continental
JP_000155,43.8799999948823,144.7,JP,26.9573937637069,12.2483525518369,Humid continental
JP_000156,43.7399999948257,143.45,JP,17.2896606406922,3.28613969361143,Humid continental
JP_000158,43.7099999948135,143.64,JP,16.7269183380513,1.40701390801786,Humid continental
JP_000159,43.7699999948379,144.17,JP,20.1536080297953,5.29049953981517,Humid continental
JP_000170,43.7299999948216,144.97,JP,-16.5474382781878,-18.7493053876635,Humid continental
JP_000171,43.6599999947932,145.13,JP,7.21626253709119,1.80267657402106,Humid continental
JP_000173,43.5399999947441,144.98,JP,6.95215643675229,-1.60292550893462,Humid continental
JP_000176,43.379999994678,145.12,JP,6.20271946431914,-0.985867517032408,Humid continental
JP_000180,43.3899999946822,145.76,JP,32.7340981330683,24.2929651727138,Humid continental
JP_000181,43.2299999946157,145.26,JP,6.38251515990887,3.45045719593335,Humid continental
JP_000182,43.6199999947768,144.46,JP,4.89383889027789,-0.419948353184162,Humid continental
JP_000183,43.5099999947317,144.47,JP,0.502885442092692,-5.93776635388889,Humid continental
JP_000186,43.2899999946406,144.59,JP,28.2383397518313,15.1152738943036,Humid continental
JP_000188,43.2299999946157,144.32,JP,4.43893779831765,-4.48888375071588,Humid continental
JP_000189,43.1999999946031,144.14,JP,1.26831652449372,-7.2213152149838,Humid continental
JP_000192,43.1199999945696,145.11,JP,-0.891811143029723,-5.94929028198729,Humid continental
JP_000195,43.089999994557,144.78,JP,8.45203190625103,-1.91419057807159,Humid continental
JP_000197,42.9699999945064,143.88,JP,-17.7311624782842,-25.9864766588188,Humid continental
JP_000198,42.9699999945064,144.06,JP,4.2684159897826,-7.65499935258791,Humid continental
JP_000201,42.9399999944937,144.74,JP,-0.684151817572335,-10.9524030361219,Humid continental
JP_000206,43.4699999947152,143.74,JP,20.3163462377946,12.3681343462596,Humid continental
JP_000214,43.2299999946157,143.3,JP,23.1212209659411,6.1785912525083,Humid continental
JP_000216,43.2399999946198,143.55,JP,31.8094141874446,16.3190903822791,Humid continental
JP_000220,43.1299999945738,143.6,JP,41.3692178537867,29.7271292437094,Humid continental
JP_000221,43.0799999945528,142.84,JP,-0.713001732136844,-23.0244925461999,Humid continental
JP_000222,43.0999999945612,143.0,JP,23.5092798976808,8.01444170054163,Humid continental
JP_000223,43.0499999945402,143.19,JP,25.7146043192049,11.5228248275593,Humid continental
JP_000224,42.8999999944767,143.04,JP,22.6169138637009,13.0804061798995,Humid continental
JP_000229,42.8099999944384,143.66,JP,25.8051457831536,17.0643712932103,Humid continental
JP_000232,42.7899999944298,143.33,JP,24.7872461900576,17.9558985739879,Humid continental
JP_000233,42.6399999943655,143.1,JP,10.4040259258773,2.38219653624384,Humid continental
JP_000234,42.6499999943699,143.19,JP,11.4639045747657,3.38594356110898,Humid continental
JP_000235,42.689999994387,143.65,JP,14.6224661579844,6.68677297316357,Humid continental
JP_000237,42.4999999943051,143.28,JP,17.262559760496,10.6745481787145,Humid continental
JP_000238,42.2899999942137,143.31,JP,-16.9275009715153,-23.3618397977824,Humid continental
JP_000239,42.8099999944384,141.83,JP,8.1036706943285,-12.0322417146781,Humid continental
JP_000240,42.7299999944042,141.89,JP,7.58725188527917,-12.4320951614295,Humid continental
JP_000241,42.759999994417,142.14,JP,-12.4690045277596,-31.2365988168015,Humid continental
JP_000244,42.6299999943612,141.25,JP,-29.2288207186536,-39.4989988054956,Humid continental
JP_000258,42.589999994344,141.93,JP,-2.92414628742052,-20.9805616715115,Humid continental
JP_000259,42.4999999943051,140.89,JP,10.4222565050019,-7.45200393021202,Humid continental
JP_000267,42.8799999944682,142.44,JP,-7.00399763450425,-27.4137099784361,Humid continental
JP_000272,42.5399999943224,142.33,JP,-12.699111570077,-30.1659334772739,Humid continental
JP_000276,42.3399999942355,142.36,JP,-6.47222937108104,-25.1005447889914,Humid continental
JP_000278,42.2399999941918,142.66,JP,15.3974468048849,10.974392293673,Humid continental
JP_000279,42.219999994183,142.95,JP,-12.6342430903665,-17.7491317539254,Humid continental
JP_000282,42.1299999941434,143.31,JP,-23.8969391735193,-26.8739853063656,Humid continental
JP_000283,42.0799999941214,143.03,JP,36.5273160729752,29.7850253083643,Humid continental
JP_000285,42.5199999943138,140.38,JP,-4.12660740320107,-16.126422120164,Humid continental
JP_000286,42.2499999941962,140.27,JP,-5.63525582155191,-21.3595287915852,Humid continental
JP_000289,41.9799999940771,140.72,JP,2.22724426956986,-15.4981907867467,Humid continental
JP_000290,41.909999994046,140.97,JP,-19.4333628350787,-31.6348533114579,Humid continental
JP_000299,41.6899999939475,140.44,JP,-0.339308853391713,-15.5567139034493,Humid continental
JP_000300,41.5599999938889,140.27,JP,-25.4040839662481,-36.9986355470323,Humid continental
JP_000302,41.4199999938255,140.09,JP,8.66975798477315,-7.11873512534701,Humid continental
JP_000304,42.4499999942834,139.85,JP,-1.52800357490448,-13.2977418246467,Humid continental
JP_000305,42.4299999942747,140.01,JP,7.53851107029214,-5.87882248196761,Humid continental
JP_000308,42.1299999941434,139.98,JP,-9.54765864717469,-28.7639221791321,Humid continental
JP_000311,41.9299999940549,140.31,JP,-8.7506838699003,-25.168073371753,Humid continental
JP_000314,41.699999993952,140.03,JP,-7.00501973008876,-21.5917194758527,Humid continental
JP_000315,41.5299999938753,140.91,JP,4.33486514738752,-12.8195215849761,Humid continental
JP_000318,41.2799999937616,141.21,JP,-6.25944067404761,-24.0744151678189,Humid continental
JP_000319,41.2299999937387,141.4,JP,-10.7497359505462,-26.2925884452251,Humid continental
JP_000320,41.1799999937157,140.48,JP,-15.8306974149925,-31.6230095632927,Humid continental
JP_000321,41.1499999937019,140.82,JP,-4.90298733320167,-21.4057990875277,Humid continental
JP_000322,41.0599999936605,140.35,JP,-12.6828896838561,-28.1801507290775,Humid continental
JP_000323,41.0499999936559,140.63,JP,-6.01090831041503,-21.746275272912,Humid continental
JP_000325,40.8099999935446,140.46,JP,24.8405573179334,4.41396104942097,Humid continental
JP_000328,40.8499999935632,140.99,JP,0.748649129646091,-15.5844646462547,Humid continental
JP_000329,40.8499999935632,141.1,JP,-1.99175269602186,-18.538963333738,Humid continental
JP_000332,40.7799999935306,140.21,JP,14.3122018928982,-4.15930242642228,Humid continental
JP_000335,40.6499999934698,139.93,JP,-3.89109987378961,-17.6958168039071,Humid continental
JP_000337,40.6299999934604,140.26,JP,5.04113670824447,-12.1010463173969,Humid continental
JP_000338,40.6099999934511,140.46,JP,14.191725749979,-4.55266159437111,Humid continental
JP_000339,40.6699999934792,140.59,JP,23.9149781883143,6.14905450358727,Humid continental
JP_000347,40.5299999934134,141.52,JP,-6.25230593956685,-23.0232413084397,Humid continental
JP_000349,40.4799999933899,140.55,JP,-6.59549055552487,-21.0738679647013,Humid continental
JP_000350,40.4799999933899,140.62,JP,-8.10201490140351,-22.3712838337747,Humid continental
JP_000356,40.3799999933426,141.26,JP,-7.09426022703395,-24.3534386159989,Humid continental
JP_000358,40.3899999933474,139.98,JP,-8.83752165891441,-20.4022850108553,Humid continental
JP_000359,40.3199999933142,140.29,JP,-6.49112298915461,-15.6052639927496,Humid continental
JP_000360,40.3999999933521,140.61,JP,-18.4987960503995,-31.171300241282,Humid continental
JP_000363,40.1999999932572,140.03,JP,8.22991151831657,-5.16618458135633,Humid continental
JP_000364,40.2299999932715,140.37,JP,-8.99878713765493,-20.511052055438,Humid continental
JP_000365,40.249999993281,140.5,JP,-12.8582214450333,-23.0729716092592,Humid continental
JP_000366,40.2199999932667,140.79,JP,17.2372942220067,5.05737575985275,Humid continental
JP_000368,40.119999993219,140.84,JP,10.7473725775742,-0.847488451473885,Humid continental
JP_000371,40.0099999931664,140.8,JP,-1.26608075375719,-13.1696692540778,Humid continental
JP_000373,39.9099999931184,139.9,JP,9.58336977350736,-1.70547992918191,Humid continental
JP_000374,39.9999999931616,139.95,JP,8.74813067462392,-2.49105051915847,Humid continental
JP_000375,39.9399999931328,140.12,JP,21.3545235365481,8.33494666286525,Humid continental
JP_000376,39.9899999931568,140.41,JP,-5.56479560655619,-17.9496680188653,Humid continental
JP_000377,39.8999999931136,140.45,JP,-8.43891052287839,-20.5210459442,Humid continental
JP_000379,39.8099999930702,140.59,JP,-15.9235957584064,-27.4722711972693,Humid continental
JP_000383,39.7099999930219,140.29,JP,-9.57405425254942,-21.3746261707081,Humid continental
JP_000385,39.7899999930606,140.65,JP,-15.0443653872524,-26.6643359149767,Humid continental
JP_000387,39.5999999929686,140.56,JP,-14.4854467384844,-25.8381975847294,Humid continental
JP_000388,39.6999999930171,140.73,JP,-10.1091832935659,-16.0130323972304,Humid continental
JP_000390,39.4899999929151,140.5,JP,-16.216283019441,-25.0332669194001,Humid continental
JP_000391,39.3599999928517,140.06,JP,-19.2974927227317,-31.2880614835998,Humid continental
JP_000392,39.2999999928223,140.29,JP,-3.77546422818462,-14.0421922722262,Humid continental
JP_000394,39.3199999928321,140.56,JP,-9.15471033432765,-18.3398449432697,Humid continental
JP_000395,39.2199999927831,139.9,JP,-5.61122161003993,-19.9786690645091,Humid continental
JP_000396,39.229999992788,140.14,JP,6.84885851881725,-4.61765381502628,Humid continental
JP_000400,39.1799999927635,140.65,JP,7.87878147798591,-3.07966023856375,Humid continental
JP_000404,40.3199999933142,141.47,JP,-2.34165637726176,-20.4621545941882,Humid continental
JP_000405,40.2999999933047,141.3,JP,-15.0797539941196,-31.2541011553979,Humid continental
JP_000407,40.2799999932952,141.67,JP,-18.3451744602722,-33.2607680433605,Humid continental
JP_000408,40.1499999932334,141.57,JP,-12.9179655120124,-30.5004137804481,Humid continental
JP_000409,40.1899999932524,141.78,JP,-27.6390245717871,-41.3164828060449,Humid continental
JP_000410,40.0999999932095,141.05,JP,-16.8297687181601,-27.5556404477617,Humid continental
JP_000412,40.0599999931903,141.22,JP,-6.56601061181582,-25.0078072356403,Humid continental
JP_000413,40.0399999931808,141.44,JP,-8.1071944896474,-27.8879140988861,Humid continental
JP_000415,40.0799999931999,141.71,JP,-32.0985785264455,-45.8341333761658,Humid continental
JP_000416,39.9999999931616,141.88,JP,-27.2227539870796,-39.2842487412981,Humid continental
JP_000423,39.8499999930895,141.8,JP,-10.1550994544053,-25.0896936031548,Humid continental
JP_000424,39.8399999930847,141.96,JP,-35.3627682330745,-46.104278404574,Humid continental
JP_000426,39.7699999930509,140.94,JP,-2.20959196580239,-7.06322873995869,Humid continental
JP_000428,39.7799999930557,141.33,JP,-5.37440068296333,-22.0585847263608,Humid continental
JP_000436,39.5499999929443,141.13,JP,3.04612225021679,-5.44677463271092,Humid continental
JP_000438,39.5999999929686,141.68,JP,-11.4761095018966,-28.286396611794,Humid continental
JP_000440,39.4799999929103,140.8,JP,-13.3982098551474,-21.937491719055,Humid continental
JP_000443,39.4699999929054,141.28,JP,6.88284384221734,-3.00504856757857,Humid continental
JP_000447,39.3099999928272,140.78,JP,-5.94974319823264,-16.5028891789938,Humid continental
JP_000449,39.3399999928419,141.54,JP,-2.41183964080763,-14.8063646420693,Humid continental
JP_000451,39.2899999928174,141.11,JP,-9.66290423119738,-19.7713722296723,Humid continental
JP_000452,39.229999992788,141.31,JP,12.5894930984904,-0.407236921608715,Humid continental
JP_000454,39.2699999928076,141.88,JP,-25.3509318378913,-31.0060817886957,Humid continental
JP_000456,39.1299999927389,141.06,JP,-3.90894908668766,-14.6206768668329,Humid continental
JP_000457,39.1799999927635,141.16,JP,4.0434137475175,-7.47217221771163,Humid continental
JP_000458,39.1399999927437,141.57,JP,-9.48871129727975,-20.8817860316688,Humid continental
JP_000459,39.0099999926797,140.87,JP,-38.6818672492573,-50.4876654573569,Humid continental
JP_000460,39.0499999926995,141.04,JP,-11.8589869949564,-26.559056798723,Humid continental
JP_000466,38.9199999926353,141.33,JP,-2.59546580822848,-16.767990706455,Humid continental
JP_000469,38.9099999926303,140.83,JP,-34.4483213355089,-47.1180760232048,Humid continental
JP_000470,38.9099999926303,141.56,JP,-9.46865536354374,-20.9633205096917,Humid continental
JP_000477,38.6299999924913,141.19,JP,6.13891744935777,-5.14380609837107,Humid continental
JP_000478,38.6799999925161,141.45,JP,-10.1263035582762,-17.2241123441968,Humid continental
JP_000480,38.5999999924763,140.91,JP,-11.8318891709083,-30.8639386760068,Humid continental
JP_000481,38.5099999924314,141.46,JP,-29.4433309727566,-33.8441941073541,Humid continental
JP_000484,38.4699999924114,140.89,JP,-2.85377547537163,-20.1916574887637,Humid continental
JP_000485,38.4599999924064,141.09,JP,1.71823783084156,-3.44577860604577,Humid subtropical
JP_000488,38.2999999923262,140.64,JP,-21.7321836152768,-34.0909639815578,Humid continental
JP_000489,38.3399999923463,141.01,JP,1.57250969641342,-14.0764071671636,Humid subtropical
JP_000490,38.3999999923763,141.6,JP,-6.56628330753131,-11.5229059733819,Humid subtropical
JP_000494,38.1799999922659,140.63,JP,-16.4382066449573,-29.6752221143173,Humid continental
JP_000497,38.0199999921853,140.61,JP,-3.82843864672356,-19.7823435246107,Humid subtropical
JP_000499,38.0199999921853,140.86,JP,-1.90154579196278,-17.1403011529386,Humid subtropical
JP_000500,37.9299999921397,140.78,JP,3.28955287033497,-12.8091600820982,Humid subtropical
JP_000501,37.8299999920891,140.73,JP,-23.0627509173788,-35.7903015795665,Humid subtropical
JP_000507,38.9899999926699,140.03,JP,-25.429247811549,-35.6072937913078,Humid continental
JP_000509,38.9199999926353,140.2,JP,-21.4152719162377,-32.1743239248886,Humid continental
JP_000513,38.729999992541,139.83,JP,-3.2978701195417,-16.5456293410925,Humid subtropical
JP_000514,38.7999999925758,139.97,JP,-10.8922782253368,-23.1524336849227,Humid subtropical
JP_000517,38.749999992551,140.41,JP,-2.05695357173512,-14.459925594872,Humid continental
JP_000518,38.7599999925559,140.52,JP,-8.77529885974799,-23.2427717792569,Humid continental
JP_000522,38.6099999924813,140.16,JP,-0.0083678221888779,-12.8428734961927,Humid continental
JP_000523,38.6099999924813,140.41,JP,11.1785932428953,-4.74164942511056,Humid continental
JP_000524,38.5699999924613,139.55,JP,-4.16957235391926,-15.5367902419484,Humid subtropical
JP_000532,38.3899999923713,139.99,JP,-0.490227741178398,-16.0055794130487,Humid continental
JP_000533,38.3699999923613,140.19,JP,14.7183082267306,-3.2807124455968,Humid continental
JP_000535,38.2599999923061,140.34,JP,-5.96123588128864,-20.0144978741805,Humid continental
JP_000537,38.0999999922256,140.01,JP,-2.13709211708821,-17.2991604523151,Humid continental
JP_000541,37.9999999921752,140.21,JP,-9.25509666815602,-25.8518660591821,Humid continental
JP_000544,37.9999999921752,139.96,JP,-1.71879978509888,-17.4517453679598,Humid continental
JP_000545,37.9199999921347,140.12,JP,-0.649976524619088,-18.8674854251072,Humid continental
JP_000550,37.8499999920993,140.59,JP,4.24936286155481,-12.9501783939413,Humid subtropical
JP_000552,37.7199999920334,140.06,JP,-14.8291898941861,-24.8531585883095,Humid continental
JP_000555,37.7799999920638,140.93,JP,-3.79412577695313,-18.1740368731928,Humid subtropical
JP_000556,37.6599999920029,139.87,JP,3.11324178687953,-8.10374003741824,Humid continental
JP_000558,37.6999999920232,140.75,JP,2.45300891285511,-12.87112375833,Humid subtropical
JP_000560,37.6399999919927,140.99,JP,-6.08474182988281,-20.082693650417,Humid subtropical
JP_000561,37.5899999919673,139.66,JP,13.9989172714363,4.33972634528211,Humid continental
JP_000563,37.5599999919521,140.12,JP,7.6575048285283,-7.0435513822542,Humid continental
JP_000564,37.5799999919622,140.43,JP,-12.549554817576,-28.8289255156729,Humid subtropical
