,station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end,rp10_vs_PXR2,rp100_vs_PXR2
980,JP_000259,42.49999999,140.89,JP,1039,0.816245768,0.276685522,0.081238101,18.3,27.4,34.6,43.1,Humid continental,234,260,36,31.6807,26/04/1976 16:00,01/01/2008 00:00,-15.03477109,-8.06963098
981,JP_000262,42.45999999,141.12,JP,534,0.807674646,0.278127549,0.104308679,32.8,49.6,63.4,80.2,Humid continental,232,260,18,32.69941,20/04/1976 14:00,01/01/2009 00:00,NA,NA
982,JP_000267,42.87999999,142.44,JP,656,0.816553504,0.276552432,0.080552855,22,33,41.6,51.8,Humid continental,233,80,23,31.14157,10/11/1977 14:00,01/01/2009 00:00,-1.224924103,4.541175672
983,JP_000269,42.76999999,142.36,JP,656,0.816553504,0.276552432,0.080552855,23.3,34.9,44,54.8,Humid continental,233,80,23,23.26751,25/09/1985 14:00,01/01/2009 00:00,NA,NA
984,JP_000270,42.62999999,142.39,JP,1039,0.816245768,0.276685522,0.081238101,26.3,39.5,49.9,62.2,Humid continental,234,260,36,23.26477,26/09/1985 14:00,01/01/2009 00:00,NA,NA
985,JP_000271,42.51999999,142.04,JP,534,0.807674646,0.278127549,0.104308679,26.2,39.7,50.8,64.3,Humid continental,232,260,18,32.69382,22/04/1976 15:00,01/01/2009 00:00,-10.62572181,-1.366993123
986,JP_000272,42.53999999,142.33,JP,1039,0.816245768,0.276685522,0.081238101,25,37.5,47.4,59,Humid continental,234,260,36,32.68024,27/04/1976 14:00,01/01/2009 00:00,-23.88140525,-16.42935846
987,JP_000274,42.42999999,142.48,JP,534,0.807674646,0.278127549,0.104308679,25.8,39,49.9,63.1,Humid continental,232,260,18,21.23865,06/10/1987 15:00,01/01/2009 00:00,NA,NA
988,JP_000276,42.33999999,142.36,JP,534,0.807674646,0.278127549,0.104308679,24.8,37.5,48,60.8,Humid continental,232,260,18,32.69667,21/04/1976 14:00,01/01/2009 00:00,-28.686992,-22.66417994
989,JP_000278,42.23999999,142.66,JP,534,0.807674646,0.278127549,0.104308679,20.8,31.5,40.4,51,Humid continental,232,260,18,31.14442,09/11/1977 13:00,01/01/2009 00:00,-2.604318508,3.401599054
990,JP_000279,42.21999999,142.95,JP,534,0.807674646,0.278127549,0.104308679,26.6,40.2,51.5,65.2,Humid continental,232,260,18,30.16929,31/10/1978 17:00,01/01/2009 00:00,-22.78563271,-16.33778812
991,JP_000281,42.15999999,142.78,JP,534,0.807674646,0.278127549,0.104308679,20.4,30.9,39.5,50,Humid continental,232,260,18,25.83984,01/03/1983 01:00,01/01/2009 00:00,NA,NA
992,JP_000282,42.12999999,143.31,JP,534,0.807674646,0.278127549,0.104308679,32.2,48.8,62.4,78.9,Humid continental,232,260,18,30.33938,30/08/1978 14:00,01/01/2009 00:00,-15.61490058,-8.188217711
993,JP_000283,42.07999999,143.03,JP,534,0.807674646,0.278127549,0.104308679,21.6,32.7,41.8,52.9,Humid continental,232,260,18,30.46817,14/07/1978 13:00,01/01/2009 00:00,-16.6313507,-9.153205349
994,JP_000285,42.51999999,140.38,JP,1039,0.816245768,0.276685522,0.081238101,25.5,38.2,48.3,60.1,Humid continental,234,260,36,32.69119,23/04/1976 14:00,01/01/2009 00:00,-15.80614153,-11.28530421
995,JP_000286,42.24999999,140.27,JP,1039,0.816245768,0.276685522,0.081238101,21.9,32.9,41.5,51.7,Humid continental,234,260,36,32.69085,23/04/1976 17:00,01/01/2009 00:00,-31.35657185,-26.88753725
996,JP_000287,42.09999999,140.57,JP,1385,0.818281668,0.267808817,0.093522191,22.8,33.9,42.9,53.7,Humid continental,182,120,46,25.99646,01/04/1976 20:00,01/04/2002 00:00,NA,NA
997,JP_000289,41.97999999,140.72,JP,1385,0.818281668,0.267808817,0.093522191,22.1,32.9,41.6,52,Humid continental,182,120,46,32.70169,19/04/1976 18:00,01/01/2009 00:00,-14.64208865,-9.523620462
998,JP_000290,41.90999999,140.97,JP,1385,0.818281668,0.267808817,0.093522191,29.9,44.5,56.4,70.5,Humid continental,182,120,46,32.68309,26/04/1976 13:00,01/01/2009 00:00,-17.53535415,-12.81603064
999,JP_000291,41.88999999,140.65,JP,1385,0.818281668,0.267808817,0.093522191,24.8,36.9,46.6,58.4,Humid continental,182,120,46,32.69918,20/04/1976 16:00,01/01/2009 00:00,NA,NA
1000,JP_000293,41.80999999,140.75,JP,1385,0.818281668,0.267808817,0.093522191,21.7,32.3,40.9,51.2,Humid continental,182,120,46,16.44353,23/07/1992 01:00,01/01/2009 00:00,NA,NA
1001,JP_000296,41.79999999,140.95,JP,1385,0.818281668,0.267808817,0.093522191,28.8,42.9,54.2,67.8,Humid continental,182,120,46,18.50342,28/09/1984 16:00,01/04/2003 00:00,NA,NA
1002,JP_000299,41.68999999,140.44,JP,1385,0.818281668,0.267808817,0.093522191,24.4,36.3,45.9,57.4,Humid continental,182,120,46,32.69598,21/04/1976 20:00,01/01/2009 00:00,-28.75980755,-26.7522959
1003,JP_000300,41.55999999,140.27,JP,1385,0.818281668,0.267808817,0.093522191,29.8,44.4,56.2,70.4,Humid continental,182,120,46,30.45448,19/07/1978 13:00,01/01/2009 00:00,-27.30520639,-26.90962016
1004,JP_000305,42.42999999,140.01,JP,1039,0.816245768,0.276685522,0.081238101,21.8,32.6,41.2,51.3,Humid continental,234,260,36,32.69655,21/04/1976 15:00,01/01/2009 00:00,-16.90437758,-18.05745345
1005,JP_000307,42.16999999,139.51,JP,1039,0.816245768,0.276685522,0.081238101,30.3,45.5,57.4,71.5,Humid continental,234,260,36,22.29158,17/10/1977 01:00,01/02/2000 00:00,NA,NA
1006,JP_000308,42.12999999,139.98,JP,1039,0.816245768,0.276685522,0.081238101,26.8,40.2,50.7,63.2,Humid continental,234,260,36,32.71024,16/04/1976 15:00,01/01/2009 00:00,0.103506645,2.503321628
1007,JP_000311,41.92999999,140.31,JP,1385,0.818281668,0.267808817,0.093522191,27.6,41.1,52,65.1,Humid continental,182,120,46,31.20602,18/10/1977 01:00,01/01/2009 00:00,0.103506645,2.503321628
1008,JP_000313,41.86999999,140.12,JP,1385,0.818281668,0.267808817,0.093522191,26.6,39.6,50.2,62.8,Humid continental,182,120,46,29.33881,31/08/1979 01:00,01/01/2009 00:00,NA,NA
1009,JP_000314,41.69999999,140.03,JP,1385,0.818281668,0.267808817,0.093522191,27.1,40.4,51.1,64,Humid continental,182,120,46,31.20055,20/10/1977 01:00,01/01/2009 00:00,-18.26137064,-17.0118631
1010,JP_000319,41.22999999,141.4,JP,1385,0.818281668,0.267808817,0.093522191,23.8,35.5,44.9,56.1,Humid continental,182,120,46,32.1078,22/11/1976 16:00,01/01/2009 00:00,-10.96485663,-10.67304738
1011,JP_000320,41.17999999,140.48,JP,1385,0.818281668,0.267808817,0.093522191,28.2,42,53.2,66.5,Humid continental,182,120,46,32.66085,04/05/1976 16:00,01/01/2009 00:00,-3.126168999,-1.426507905
1012,JP_000321,41.14999999,140.82,JP,1385,0.818281668,0.267808817,0.093522191,24.4,36.3,45.9,57.5,Humid continental,182,120,46,32.09959,25/11/1976 16:00,01/01/2009 00:00,-10.6357683,-8.953055331
1013,JP_000322,41.05999999,140.35,JP,1385,0.818281668,0.267808817,0.093522191,28.2,42,53.2,66.5,Humid continental,182,120,46,32.11853,18/11/1976 18:00,01/01/2009 00:00,-4.424550095,-0.546440982
1014,JP_000325,40.80999999,140.46,JP,1385,0.818281668,0.267808817,0.093522191,19.6,29.2,37,46.3,Humid continental,182,120,46,32.11579,19/11/1976 18:00,01/01/2009 00:00,3.485345289,8.803874854
1015,JP_000327,40.81999999,140.77,JP,1385,0.818281668,0.267808817,0.093522191,23,34.2,43.3,54.2,Humid continental,182,120,46,19.08407,01/12/1989 14:00,01/01/2009 00:00,NA,NA
1016,JP_000328,40.84999999,140.99,JP,1385,0.818281668,0.267808817,0.093522191,22.1,32.9,41.6,52,Humid continental,182,120,46,32.75964,29/03/1976 14:00,01/01/2009 00:00,-11.91124819,-8.562712916
1017,JP_000331,40.87999999,141.27,JP,1385,0.818281668,0.267808817,0.093522191,24.1,35.9,45.4,56.9,Humid continental,182,120,46,26.27607,22/09/1982 17:00,01/01/2009 00:00,NA,NA
1018,JP_000332,40.77999999,140.21,JP,1385,0.818281668,0.267808817,0.093522191,25.3,37.7,47.7,59.7,Humid continental,182,120,46,32.76797,26/03/1976 13:00,01/01/2009 00:00,-12.19358393,-8.74893957
1019,JP_000334,40.70999999,141.13,JP,1385,0.818281668,0.267808817,0.093522191,21.8,32.5,41.2,51.5,Humid continental,182,120,46,31.27538,22/09/1977 17:00,01/01/2009 00:00,-13.32196435,-9.846487532
1020,JP_000335,40.64999999,139.93,JP,466,0.820737518,0.267465845,0.086475294,27.5,40.9,51.5,64.2,Humid continental,183,100,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-0.491824621,4.364920884
1021,JP_000337,40.62999999,140.26,JP,1385,0.818281668,0.267808817,0.093522191,21.7,32.3,40.9,51.1,Humid continental,182,120,46,32.43338,26/07/1976 18:00,01/01/2009 00:00,-27.81896623,-25.87581353
1022,JP_000338,40.60999999,140.46,JP,1385,0.818281668,0.267808817,0.093522191,21.3,31.7,40.1,50.2,Humid continental,182,120,46,33.00205,01/01/1976 01:00,01/01/2009 00:00,-23.17873365,-17.38212457
1023,JP_000339,40.66999999,140.59,JP,1385,0.818281668,0.267808817,0.093522191,19.2,28.6,36.2,45.3,Humid continental,182,120,46,32.66085,04/05/1976 16:00,01/01/2009 00:00,-20.20648228,-14.2526596
1024,JP_000341,40.64999999,140.85,JP,1385,0.818281668,0.267808817,0.093522191,24.1,35.9,45.4,56.8,Humid continental,182,120,46,32.58168,02/06/1976 14:00,01/01/2009 00:00,NA,NA
1025,JP_000342,40.66999999,141.38,JP,1385,0.818281668,0.267808817,0.093522191,21.7,32.4,40.9,51.2,Humid continental,182,120,46,32.75188,01/04/1976 10:00,01/01/2009 00:00,NA,NA
1026,JP_000345,40.51999999,140.78,JP,1385,0.818281668,0.267808817,0.093522191,22.6,33.7,42.7,53.4,Humid continental,182,120,46,25.30162,13/09/1983 15:00,01/01/2009 00:00,NA,NA
1027,JP_000346,40.58999999,141.25,JP,1385,0.818281668,0.267808817,0.093522191,21.7,32.3,40.8,51.1,Humid continental,182,120,46,32.75188,01/04/1976 10:00,01/01/2009 00:00,-26.49743976,-24.58494276
1028,JP_000349,40.47999999,140.55,JP,1385,0.818281668,0.267808817,0.093522191,25.9,38.6,48.8,61.1,Humid continental,182,120,46,33.00205,01/01/1976 01:00,01/01/2009 00:00,-42.2566456,-40.04601558
1029,JP_000350,40.47999999,140.62,JP,1385,0.818281668,0.267808817,0.093522191,26.5,39.5,50,62.5,Humid continental,182,120,46,32.77561,23/03/1976 18:00,01/01/2009 00:00,-36.23662462,-34.07511825
1030,JP_000353,40.42999999,140.9,JP,1385,0.818281668,0.267808817,0.093522191,24.9,37.1,46.9,58.7,Humid continental,182,120,46,26.21321,15/10/1982 16:00,01/01/2009 00:00,NA,NA
1031,JP_000354,40.45999999,141.17,JP,1385,0.818281668,0.267808817,0.093522191,21.4,31.9,40.3,50.5,Humid continental,182,120,46,30.36391,21/08/1978 15:00,01/01/2009 00:00,-27.14504903,-21.80553414
1032,JP_000356,40.37999999,141.26,JP,1385,0.818281668,0.267808817,0.093522191,22.8,33.9,42.9,53.7,Humid continental,182,120,46,32.75188,01/04/1976 10:00,01/01/2009 00:00,-20.0798786,-19.85208738
1033,JP_000359,40.31999999,140.29,JP,466,0.820737518,0.267465845,0.086475294,26,38.7,48.7,60.7,Humid continental,183,100,15,30.36105,22/08/1978 16:00,01/01/2009 00:00,-28.89276375,-27.51682055
1034,JP_000360,40.39999999,140.61,JP,1385,0.818281668,0.267808817,0.093522191,27.2,40.5,51.2,64.1,Humid continental,182,120,46,32.75941,29/03/1976 16:00,01/01/2009 00:00,-41.98102134,-43.96850969
1035,JP_000361,40.34999999,140.78,JP,1385,0.818281668,0.267808817,0.093522191,26.2,39.1,49.4,61.9,Humid continental,182,120,46,25.2796,21/09/1983 16:00,01/01/2009 00:00,NA,NA
1036,JP_000363,40.19999999,140.03,JP,466,0.820737518,0.267465845,0.086475294,27.5,40.9,51.6,64.2,Humid continental,183,100,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.32070882,-22.97047045
1037,JP_000364,40.22999999,140.37,JP,466,0.820737518,0.267465845,0.086475294,29.1,43.3,54.5,67.9,Humid continental,183,100,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-27.32070882,-25.25094995
1038,JP_000365,40.24999999,140.5,JP,466,0.820737518,0.267465845,0.086475294,29.5,43.8,55.2,68.7,Humid continental,183,100,15,32.64419,10/05/1976 18:00,01/01/2009 00:00,-18.89177085,-19.12992791
1039,JP_000366,40.21999999,140.79,JP,466,0.820737518,0.267465845,0.086475294,20.8,31,39,48.6,Humid continental,183,100,15,32.63929,12/05/1976 13:00,01/01/2009 00:00,-32.56192948,-34.47502159
1040,JP_000368,40.11999999,140.84,JP,466,0.820737518,0.267465845,0.086475294,22.7,33.7,42.5,52.9,Humid continental,183,100,15,32.75394,31/03/1976 16:00,01/01/2009 00:00,-35.3624759,-35.45840797
1041,JP_000371,40.00999999,140.8,JP,444,0.847248561,0.280877864,-0.034821224,24.2,35.3,42.3,49.5,Humid continental,187,60,15,30.15013,07/11/1978 17:00,01/01/2009 00:00,-1.463073228,-2.120452403
1042,JP_000372,39.93999999,139.78,JP,466,0.820737518,0.267465845,0.086475294,26,38.6,48.6,60.5,Humid subtropical,183,100,15,23.55738,11/06/1985 17:00,01/01/2009 00:00,NA,NA
1043,JP_000373,39.90999999,139.9,JP,466,0.820737518,0.267465845,0.086475294,24.8,36.9,46.5,57.9,Humid continental,183,100,15,32.62012,19/05/1976 13:00,01/01/2009 00:00,-34.2522306,-32.36521656
1044,JP_000374,39.99999999,139.95,JP,466,0.820737518,0.267465845,0.086475294,28.2,41.8,52.7,65.7,Humid continental,183,100,15,31.76021,29/03/1977 15:00,01/01/2009 00:00,-26.3405898,-26.55066272
1045,JP_000375,39.93999999,140.12,JP,466,0.820737518,0.267465845,0.086475294,24.9,36.9,46.6,58,Humid continental,183,100,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-20.65346029,-20.28286369
1046,JP_000376,39.98999999,140.41,JP,466,0.820737518,0.267465845,0.086475294,26.6,39.5,49.8,62.1,Humid continental,183,100,15,32.06651,07/12/1976 18:00,01/01/2009 00:00,-31.73378128,-30.70830204
1047,JP_000377,39.89999999,140.45,JP,466,0.820737518,0.267465845,0.086475294,26.7,39.7,50,62.3,Humid continental,183,100,15,32.27801,21/09/1976 12:00,01/01/2009 00:00,-26.65209651,-23.89858686
1048,JP_000379,39.80999999,140.59,JP,444,0.847248561,0.280877864,-0.034821224,30,43.6,52.3,61.2,Humid continental,187,60,15,30.22154,12/10/1978 15:00,01/01/2009 00:00,-39.68938483,-37.89110216
1049,JP_000381,39.71999999,140.1,JP,507,0.818886618,0.266317487,0.094806575,25.4,37.7,47.7,59.7,Humid continental,185,80,17,19.17214,30/10/1989 10:00,01/01/2009 00:00,NA,NA
1050,JP_000383,39.70999999,140.29,JP,507,0.818886618,0.266317487,0.094806575,29.3,43.6,55.2,69.1,Humid continental,185,80,17,32.66108,04/05/1976 14:00,01/01/2009 00:00,-24.77186158,-21.6450714
1051,JP_000384,39.79999999,140.22,JP,466,0.820737518,0.267465845,0.086475294,32.1,47.7,60.1,74.9,Humid continental,183,100,15,23.5494,14/06/1985 15:00,01/01/2009 00:00,NA,NA
1052,JP_000385,39.78999999,140.65,JP,444,0.847248561,0.280877864,-0.034821224,30,43.6,52.3,61.2,Humid continental,187,60,15,31.4919,05/07/1977 15:00,01/01/2009 00:00,-31.92922721,-28.1456355
1053,JP_000387,39.59999999,140.56,JP,353,0.829062544,0.281129739,0.030292589,29.3,43.5,53.7,65,Humid continental,184,40,11,32.64419,10/05/1976 18:00,01/01/2009 00:00,-19.11714827,-16.93505532
1054,JP_000388,39.69999999,140.73,JP,444,0.847248561,0.280877864,-0.034821224,28.8,41.8,50.2,58.7,Humid continental,187,60,15,32.64203,11/05/1976 13:00,01/01/2009 00:00,-35.97230221,-33.03132988
1055,JP_000389,39.52999999,140.23,JP,353,0.829062544,0.281129739,0.030292589,30.6,45.4,56,67.8,Humid continental,184,40,11,32.64454,10/05/1976 15:00,01/01/2009 00:00,NA,NA
1056,JP_000390,39.48999999,140.5,JP,353,0.829062544,0.281129739,0.030292589,29.6,43.9,54.1,65.5,Humid continental,184,40,11,32.63336,14/05/1976 17:00,01/01/2009 00:00,-35.01212228,-37.22177316
1057,JP_000391,39.35999999,140.06,JP,507,0.818886618,0.266317487,0.094806575,32.2,47.9,60.6,75.8,Humid continental,185,80,17,32.57347,05/06/1976 14:00,01/01/2009 00:00,-38.62353488,-39.15574597
1058,JP_000392,39.29999999,140.29,JP,353,0.829062544,0.281129739,0.030292589,26.7,39.6,48.9,59.2,Humid continental,184,40,11,32.12104,17/11/1976 20:00,01/01/2009 00:00,-36.69751203,-35.92932543
1059,JP_000394,39.31999999,140.56,JP,353,0.829062544,0.281129739,0.030292589,27.6,41,50.6,61.3,Humid continental,184,40,11,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA
1060,JP_000395,39.21999999,139.9,JP,507,0.818886618,0.266317487,0.094806575,29.8,44.2,56,70.1,Humid continental,185,80,17,33.00205,01/01/1976 01:00,01/01/2009 00:00,-24.91540222,-22.09353436
1061,JP_000396,39.22999999,140.14,JP,353,0.829062544,0.281129739,0.030292589,27.6,40.9,50.5,61.1,Humid continental,184,40,11,32.54061,17/06/1976 14:00,01/01/2009 00:00,-30.51760973,-30.68544847
1062,JP_000399,39.18999999,140.46,JP,353,0.829062544,0.281129739,0.030292589,24.3,36.1,44.5,53.9,Humid continental,184,40,11,32.63621,13/05/1976 16:00,01/01/2009 00:00,-32.77644678,-32.58022665
1063,JP_000400,39.17999999,140.65,JP,353,0.829062544,0.281129739,0.030292589,24.1,35.7,44.1,53.3,Humid continental,184,40,11,32.43064,27/07/1976 18:00,01/01/2009 00:00,-42.61138801,-42.80857132
1064,JP_000403,40.39999999,141.7,JP,1385,0.818281668,0.267808817,0.093522191,25,37.2,47.1,58.9,Humid continental,182,120,46,32.71606,14/04/1976 12:00,01/01/2009 00:00,NA,NA
1065,JP_000404,40.31999999,141.47,JP,1385,0.818281668,0.267808817,0.093522191,24.5,36.5,46.1,57.7,Humid continental,182,120,46,32.71024,16/04/1976 15:00,01/01/2009 00:00,-28.72526217,-26.69241728
1066,JP_000405,40.29999999,141.3,JP,1385,0.818281668,0.267808817,0.093522191,23.9,35.6,45.1,56.4,Humid continental,182,120,46,32.71047,16/04/1976 13:00,01/01/2009 00:00,-40.59142687,-39.33119884
1067,JP_000407,40.27999999,141.67,JP,1385,0.818281668,0.267808817,0.093522191,24.4,36.4,46.1,57.6,Humid continental,182,120,46,32.71013,16/04/1976 16:00,01/01/2009 00:00,-32.44911371,-31.64884049
1068,JP_000408,40.14999999,141.57,JP,534,0.807674646,0.278127549,0.104308679,23.1,34.9,44.7,56.6,Humid continental,232,260,18,31.11134,21/11/1977 15:00,01/01/2009 00:00,-15.53163552,-15.62769608
1069,JP_000409,40.18999999,141.78,JP,534,0.807674646,0.278127549,0.104308679,27.7,41.9,53.6,67.8,Humid continental,232,260,18,32.71618,14/04/1976 11:00,01/01/2009 00:00,-18.66303635,-16.35401102
1070,JP_000410,40.09999999,141.05,JP,444,0.847248561,0.280877864,-0.034821224,25.9,37.7,45.2,52.9,Humid continental,187,60,15,32.11864,18/11/1976 17:00,01/01/2009 00:00,-24.80900101,-22.65812459
1071,JP_000412,40.05999999,141.22,JP,444,0.847248561,0.280877864,-0.034821224,22.1,32.2,38.6,45.2,Humid continental,187,60,15,31.17979,27/10/1977 15:00,01/01/2009 00:00,-22.73770514,-21.95890674
1072,JP_000413,40.03999999,141.44,JP,444,0.847248561,0.280877864,-0.034821224,22.6,32.9,39.5,46.2,Humid continental,187,60,15,32.71618,14/04/1976 11:00,01/01/2009 00:00,-37.45953343,-37.25474252
1073,JP_000415,40.07999999,141.71,JP,534,0.807674646,0.278127549,0.104308679,26.5,40.1,51.4,65,Humid continental,232,260,18,30.02966,21/12/1978 17:00,01/01/2009 00:00,-23.63850641,-23.55307884
1074,JP_000416,39.99999999,141.88,JP,534,0.807674646,0.278127549,0.104308679,28.6,43.3,55.4,70.1,Humid continental,232,260,18,32.10769,22/11/1976 17:00,01/01/2009 00:00,-22.19317846,-22.18251651
1075,JP_000418,39.94999999,141.06,JP,153,0.820112944,0.299267116,0.023615405,23.3,35.3,43.7,53.1,Humid continental,186,20,5,32.73238,08/04/1976 13:00,01/01/2009 00:00,-7.877986362,-5.355046902
1076,JP_000420,39.86999999,141.17,JP,153,0.820112944,0.299267116,0.023615405,24.9,37.7,46.7,56.7,Humid continental,186,20,5,33.00205,01/01/1976 01:00,01/01/2009 00:00,-22.71883331,-20.70336861
1077,JP_000421,39.82999999,141.38,JP,153,0.820112944,0.299267116,0.023615405,22.6,34.2,42.4,51.5,Humid continental,186,20,5,24.47753,09/04/1976 15:00,01/10/2000 00:00,NA,NA
1078,JP_000423,39.84999999,141.8,JP,534,0.807674646,0.278127549,0.104308679,25.4,38.4,49.1,62.1,Humid continental,232,260,18,32.71036,16/04/1976 14:00,01/01/2009 00:00,-25.64619919,-25.84004318
1079,JP_000424,39.83999999,141.96,JP,534,0.807674646,0.278127549,0.104308679,33.5,50.7,64.9,82.1,Humid continental,232,260,18,31.18275,26/10/1977 13:00,01/01/2009 00:00,-34.43396523,-33.47766039
1080,JP_000426,39.76999999,140.94,JP,444,0.847248561,0.280877864,-0.034821224,26.9,39.1,46.9,54.9,Humid continental,187,60,15,31.49201,05/07/1977 14:00,01/01/2009 00:00,-35.92787489,-34.9677608
1081,JP_000428,39.77999999,141.33,JP,153,0.820112944,0.299267116,0.023615405,24.5,37,45.9,55.7,Humid continental,186,20,5,32.6337,14/05/1976 14:00,01/01/2009 00:00,-20.82877167,-20.28655628
1082,JP_000430,39.69999999,140.97,JP,444,0.847248561,0.280877864,-0.034821224,22.4,32.5,39,45.6,Humid continental,187,60,15,33.00205,01/01/1976 01:00,01/01/2009 00:00,-30.81369769,-32.55322767
1083,JP_000431,39.69999999,141.16,JP,153,0.820112944,0.299267116,0.023615405,24.4,36.8,45.7,55.4,Humid continental,186,20,5,33.00205,01/01/1976 01:00,01/01/2009 00:00,-36.87324904,-35.49442949
1084,JP_000432,39.64999999,141.35,JP,444,0.847248561,0.280877864,-0.034821224,25.8,37.5,45,52.7,Humid continental,187,60,15,15.23431,07/10/1993 17:00,01/01/2009 00:00,NA,NA
1085,JP_000433,39.62999999,141.44,JP,444,0.847248561,0.280877864,-0.034821224,19.6,28.6,34.2,40.1,Humid continental,187,60,15,15.8971,08/12/1977 15:00,01/11/1993 00:00,NA,NA
1086,JP_000435,39.64999999,141.97,JP,534,0.807674646,0.278127549,0.104308679,31.2,47.1,60.3,76.3,Humid continental,232,260,18,18.20477,18/10/1990 18:00,01/01/2009 00:00,NA,NA
1087,JP_000436,39.54999999,141.13,JP,444,0.847248561,0.280877864,-0.034821224,26.2,38.1,45.7,53.5,Humid continental,187,60,15,32.08567,30/11/1976 18:00,01/01/2009 00:00,-27.36428979,-25.04113503
1088,JP_000438,39.59999999,141.68,JP,955,0.821773799,0.273600019,0.070135289,21.6,32.1,40.3,49.8,Humid continental,188,100,31,31.08077,02/12/1977 19:00,01/01/2009 00:00,-37.50990267,-36.59103042
1089,JP_000440,39.47999999,140.8,JP,353,0.829062544,0.281129739,0.030292589,26.9,40,49.3,59.7,Humid continental,184,40,11,32.12104,17/11/1976 20:00,01/01/2009 00:00,-29.89713408,-29.53329427
1090,JP_000441,39.47999999,140.97,JP,353,0.829062544,0.281129739,0.030292589,23.8,35.3,43.5,52.7,Humid continental,184,40,11,32.60575,24/05/1976 19:00,01/01/2009 00:00,NA,NA
1091,JP_000443,39.46999999,141.28,JP,444,0.847248561,0.280877864,-0.034821224,22.4,32.6,39.1,45.8,Humid continental,187,60,15,32.7018,19/04/1976 17:00,01/01/2009 00:00,-41.95861243,-41.74564217
1092,JP_000446,39.44999999,141.96,JP,955,0.821773799,0.273600019,0.070135289,32.6,48.5,60.8,75.2,Humid continental,188,100,31,32.73192,08/04/1976 17:00,01/01/2009 00:00,-42.83086569,-41.29320626
1093,JP_000447,39.30999999,140.78,JP,353,0.829062544,0.281129739,0.030292589,23.7,35.1,43.4,52.5,Humid continental,184,40,11,32.84668,26/02/1976 19:00,01/01/2009 00:00,-19.2910182,-16.9731857
1094,JP_000449,39.33999999,141.54,JP,955,0.821773799,0.273600019,0.070135289,23.5,34.9,43.8,54.1,Humid continental,188,100,31,32.70214,19/04/1976 14:00,01/01/2009 00:00,-25.75731645,-23.72205718
1095,JP_000451,39.28999999,141.11,JP,444,0.847248561,0.280877864,-0.034821224,25,36.4,43.7,51.1,Humid continental,187,60,15,32.07529,04/12/1976 13:00,01/01/2009 00:00,-25.4271067,-16.78014007
1096,JP_000452,39.22999999,141.31,JP,444,0.847248561,0.280877864,-0.034821224,22.4,32.7,39.1,45.8,Humid continental,187,60,15,32.31029,09/09/1976 17:00,01/01/2009 00:00,-19.72126826,-15.37535695
1097,JP_000454,39.26999999,141.88,JP,955,0.821773799,0.273600019,0.070135289,35.4,52.7,66.1,81.7,Humid continental,188,100,31,32.71595,14/04/1976 13:00,01/01/2009 00:00,-29.13193298,-25.42211822
1098,JP_000456,39.12999999,141.06,JP,955,0.821773799,0.273600019,0.070135289,23.7,35.2,44.2,54.6,Humid continental,188,100,31,32.71834,13/04/1976 16:00,01/01/2009 00:00,-19.91380416,-17.42611563
1099,JP_000457,39.17999999,141.16,JP,955,0.821773799,0.273600019,0.070135289,22.4,33.3,41.7,51.6,Humid continental,188,100,31,32.71857,13/04/1976 14:00,01/01/2009 00:00,-31.23720324,-29.80031823
1100,JP_000458,39.13999999,141.57,JP,955,0.821773799,0.273600019,0.070135289,24.8,36.9,46.3,57.2,Humid continental,188,100,31,31.19872,20/10/1977 17:00,01/01/2009 00:00,-31.58361531,-30.02567836
1101,JP_000459,39.00999999,140.87,JP,955,0.821773799,0.273600019,0.070135289,30.7,45.8,57.4,70.9,Humid continental,188,100,31,32.71618,14/04/1976 11:00,01/01/2009 00:00,-38.24863858,-31.03673899
1102,JP_000460,39.04999999,141.04,JP,955,0.821773799,0.273600019,0.070135289,26.4,39.3,49.3,60.9,Humid continental,188,100,31,32.71812,13/04/1976 18:00,01/01/2009 00:00,-33.58121471,-33.95228426
1103,JP_000465,38.92999999,141.13,JP,955,0.821773799,0.273600019,0.070135289,25.8,38.3,48.1,59.4,Humid continental,188,100,31,33.00205,01/01/1976 01:00,01/01/2009 00:00,NA,NA
1104,JP_000466,38.91999999,141.33,JP,955,0.821773799,0.273600019,0.070135289,24.9,37.1,46.5,57.5,Humid continental,188,100,31,32.71583,14/04/1976 14:00,01/01/2009 00:00,-38.24863858,-31.03673899
1105,JP_000469,38.90999999,140.83,JP,955,0.821773799,0.273600019,0.070135289,29.4,43.8,54.9,67.9,Humid continental,188,100,31,32.0883,29/11/1976 19:00,01/01/2009 00:00,-38.10668143,-35.06843732
1106,JP_000470,38.90999999,141.56,JP,955,0.821773799,0.273600019,0.070135289,26.8,40,50.1,61.9,Humid continental,188,100,31,32.60381,25/05/1976 12:00,01/01/2009 00:00,-35.58948905,-28.09963247
