station_id,lat,lon,country,years,location,scale,shape,index,rp10,rp30,rp100,kg,cluster,distance,n_gauges,record_len,start,end
AU_000038,-31.9557999890877,115.7619,AU,414,0.8363262,0.2345474,0.1094855,37.0,53.1,66.5,82.9,Mediterranean,126.0,1000.0,13.0,20.28314,1995-05-09 01:00:00,2015-08-20 10:00:00
AU_000039,-31.9191999890698,115.8728,AU,414,0.8363262,0.2345474,0.1094855,41.3,59.3,74.3,92.6,Mediterranean,126.0,1000.0,13.0,21.58362,1994-01-19 01:00:00,2015-08-20 10:00:00
AU_000468,-31.4755999888542,118.2789,AU,422,0.7669253,0.2741109,0.2188355,27.0,42.2,57.8,79.4,Arid cold,8.0,520.0,10.0,49.57598,1966-01-02 10:00:00,2015-08-01 00:00:00
AU_000469,-31.4993999888657,118.2242,AU,422,0.7669253,0.2741109,0.2188355,25.6,40.1,54.9,75.4,Arid cold,8.0,520.0,10.0,22.05784,1963-03-11 10:00:00,1985-04-01 00:00:00
AU_000470,-14.7882999870887,126.4964,AU,466,0.8403251,0.2883699,-0.02428755,78.6,115.7,139.7,164.7,Tropical,103.0,1000.0,19.0,17.99738,1997-09-01 12:00:00,2015-09-01 00:00:00
AU_000475,-16.4180999864751,126.1025,AU,165,0.7457653,0.3701203,0.1005066,75.1,126.1,168.0,218.4,Tropical,28.0,500.0,4.0,21.78029,1993-11-19 19:00:00,2015-09-01 00:00:00
AU_000480,-15.379699986843,126.3114,AU,466,0.8403251,0.2883699,-0.02428755,75.1,110.6,133.6,157.5,Tropical,103.0,1000.0,19.0,18.74857,1996-12-01 03:00:00,2015-09-01 00:00:00
AU_000495,-32.9341999895744,117.1797,AU,422,0.7669253,0.2741109,0.2188355,26.2,41.0,56.1,77.0,Mediterranean,8.0,520.0,10.0,41.76181,1963-08-27 13:00:00,2005-06-01 00:00:00
AU_000497,-33.9643999900987,118.4889,AU,422,0.7669253,0.2741109,0.2188355,23.5,36.7,50.3,69.0,Arid cold,8.0,520.0,10.0,47.33333,1968-05-01 13:00:00,2015-09-01 00:00:00
AU_000501,-32.1177999891674,116.8678,AU,422,0.7669253,0.2741109,0.2188355,25.7,40.1,54.9,75.5,Mediterranean,8.0,520.0,10.0,54.65959,1960-08-02 15:00:00,2015-04-01 00:00:00
AU_000509,-31.679699988953,128.8958,AU,427,0.7807601,0.3145711,0.1087695,31.0,49.1,64.1,82.5,Arid cold,102.0,540.0,14.0,20.3412,1995-03-29 10:00:00,2015-08-01 00:00:00
AU_000513,-30.784699988526,121.4533,AU,422,0.7669253,0.2741109,0.2188355,30.1,47.0,64.4,88.4,Arid hot,8.0,520.0,10.0,76.32752,1939-04-03 10:00:00,2015-08-01 00:00:00
AU_000514,-28.8877999876844,121.3295,AU,422,0.7669253,0.2741109,0.2188355,29.3,45.9,62.8,86.3,Arid hot,8.0,520.0,10.0,51.42562,1963-02-26 20:00:00,2014-08-01 00:00:00
AU_000522,-12.4238999883292,130.8925,AU,466,0.8403251,0.2883699,-0.02428755,99.8,146.8,177.3,209.1,Tropical,103.0,1000.0,19.0,61.45003,1953-09-17 10:00:00,2015-03-01 00:00:00
AU_000551,-11.1537999891604,132.143,AU,466,0.8403251,0.2883699,-0.02428755,93.2,137.2,165.7,195.3,Tropical,103.0,1000.0,19.0,18.38672,1996-10-10 07:00:00,2015-03-01 00:00:00
AU_000560,-13.1671999878953,130.1226,AU,466,0.8403251,0.2883699,-0.02428755,96.8,142.5,172.1,202.9,Tropical,103.0,1000.0,19.0,18.24492,1997-01-01 02:00:00,2015-04-01 00:00:00
AU_000580,-15.5747999867677,133.2137,AU,466,0.8403251,0.2883699,-0.02428755,90.2,132.7,160.2,188.9,Arid hot,103.0,1000.0,19.0,18.57906,1996-10-01 01:00:00,2015-05-01 00:00:00
AU_000586,-14.8529999870606,134.0361,AU,466,0.8403251,0.2883699,-0.02428755,71.8,105.6,127.6,150.4,Tropical,103.0,1000.0,19.0,16.7974,1997-08-13 19:00:00,2014-06-01 00:00:00
AU_000592,-17.2121999862482,137.9462,AU,466,0.8403251,0.2883699,-0.02428755,79.5,117.1,141.4,166.7,Tropical,103.0,1000.0,19.0,16.65024,1997-10-06 13:00:00,2014-06-01 00:00:00
AU_000598,-16.4154999864759,132.0859,AU,466,0.8403251,0.2883699,-0.02428755,68.7,101.2,122.1,144.0,Arid hot,103.0,1000.0,19.0,18.09868,1997-07-26 12:00:00,2015-09-01 00:00:00
AU_000603,-17.3868999862047,131.1166,AU,466,0.8403251,0.2883699,-0.02428755,69.9,102.8,124.2,146.4,Arid hot,103.0,1000.0,19.0,18.66393,1996-07-01 01:00:00,2015-03-01 00:00:00
AU_000605,-15.6613999867352,130.4808,AU,466,0.8403251,0.2883699,-0.02428755,73.1,107.7,130.0,153.3,Arid hot,103.0,1000.0,19.0,18.16838,1996-07-01 01:00:00,2014-09-01 00:00:00
AU_000607,-17.3981999862019,131.9558,AU,466,0.8403251,0.2883699,-0.02428755,65.3,96.1,116.1,136.8,Arid hot,103.0,1000.0,19.0,16.8112,1997-11-08 18:00:00,2014-09-01 00:00:00
AU_000617,-13.7378999875893,130.6834,AU,466,0.8403251,0.2883699,-0.02428755,76.2,112.2,135.5,159.7,Tropical,103.0,1000.0,19.0,34.77515,1980-05-21 10:00:00,2015-03-01 00:00:00
AU_000628,-18.6369999859586,135.945,AU,466,0.8403251,0.2883699,-0.02428755,53.1,78.2,94.4,111.3,Arid hot,103.0,1000.0,19.0,45.44319,1968-12-20 22:00:00,2014-06-01 00:00:00
AU_000630,-17.5550999861648,133.5439,AU,466,0.8403251,0.2883699,-0.02428755,60.1,88.5,106.8,126.0,Arid hot,103.0,1000.0,19.0,27.57118,1988-01-04 16:00:00,2015-08-01 00:00:00
AU_000631,-19.6422999858433,134.1833,AU,363,0.7652284,0.3867503,0.0293355,57.6,95.9,123.3,153.8,Arid hot,39.0,560.0,16.0,45.53947,1969-10-15 18:00:00,2015-05-01 00:00:00
AU_000634,-25.3138999864397,131.7571,AU,363,0.7652284,0.3867503,0.0293355,33.7,56.1,72.1,89.9,Arid hot,39.0,560.0,16.0,15.88661,1999-09-11 11:00:00,2015-08-01 00:00:00
AU_000636,-21.5316999858174,133.8901,AU,363,0.7652284,0.3867503,0.0293355,58.5,97.4,125.3,156.2,Arid hot,39.0,560.0,16.0,18.76443,1996-07-25 08:00:00,2015-05-01 00:00:00
AU_000637,-22.2561999858705,131.8017,AU,363,0.7652284,0.3867503,0.0293355,41.1,68.5,88.1,109.8,Arid hot,39.0,560.0,16.0,19.10141,1996-07-25 06:00:00,2015-09-01 00:00:00
AU_000639,-21.8480999858365,133.1228,AU,363,0.7652284,0.3867503,0.0293355,52.3,87.0,111.9,139.5,Arid hot,39.0,560.0,16.0,18.76443,1996-07-25 08:00:00,2015-05-01 00:00:00
AU_000640,-22.6458999859127,133.3457,AU,363,0.7652284,0.3867503,0.0293355,47.4,78.9,101.5,126.6,Arid hot,39.0,560.0,16.0,18.76454,1996-07-25 07:00:00,2015-05-01 00:00:00
AU_000641,-20.1882999858106,130.0161,AU,466,0.8403251,0.2883699,-0.02428755,48.0,70.7,85.3,100.6,Arid hot,103.0,1000.0,19.0,27.34873,1969-08-26 22:00:00,1997-01-01 00:00:00
AU_000648,-22.4514999858905,134.8189,AU,363,0.7652284,0.3867503,0.0293355,51.2,85.2,109.5,136.6,Arid hot,39.0,560.0,16.0,16.93292,1996-07-25 07:00:00,2013-07-01 00:00:00
AU_000649,-24.0136999861333,135.4268,AU,363,0.7652284,0.3867503,0.0293355,41.1,68.5,88.1,109.8,Arid hot,39.0,560.0,16.0,19.01643,1996-07-25 07:00:00,2015-08-01 00:00:00
AU_000650,-23.7950999860907,133.889,AU,363,0.7652284,0.3867503,0.0293355,39.7,66.1,85.0,106.0,Arid hot,39.0,560.0,16.0,63.68606,1951-06-23 17:00:00,2015-03-01 00:00:00
AU_000652,-22.9493999859521,136.1442,AU,363,0.7652284,0.3867503,0.0293355,38.2,63.7,81.9,102.1,Arid hot,39.0,560.0,16.0,47.57928,1968-01-01 17:00:00,2015-08-01 00:00:00
AU_000653,-25.8427999865891,133.3027,AU,363,0.7652284,0.3867503,0.0293355,39.0,65.0,83.6,104.2,Arid hot,39.0,560.0,16.0,19.07358,1996-07-04 10:00:00,2015-08-01 00:00:00
AU_000654,-22.4409999858893,136.2916,AU,363,0.7652284,0.3867503,0.0293355,47.8,79.6,102.3,127.6,Arid hot,39.0,560.0,16.0,16.93258,1996-07-25 10:00:00,2013-07-01 00:00:00
AU_000655,-25.5606999865077,134.071,AU,363,0.7652284,0.3867503,0.0293355,40.4,67.3,86.6,107.9,Arid hot,39.0,560.0,16.0,18.66199,1996-12-01 18:00:00,2015-08-01 00:00:00
AU_000657,-22.2740999858722,137.973,AU,363,0.7652284,0.3867503,0.0293355,39.2,65.2,83.9,104.6,Arid hot,39.0,560.0,16.0,17.93064,1996-07-25 21:00:00,2014-07-01 00:00:00
AU_000661,-24.2917999861912,131.549,AU,363,0.7652284,0.3867503,0.0293355,37.2,61.9,79.6,99.3,Arid hot,39.0,560.0,16.0,18.66336,1996-07-01 06:00:00,2015-03-01 00:00:00
AU_000670,-31.1557999887011,136.8054,AU,427,0.7807601,0.3145711,0.1087695,24.0,38.0,49.6,63.8,Arid hot,102.0,540.0,14.0,59.37201,1955-08-18 10:00:00,2015-01-01 00:00:00
AU_000672,-32.5225999893681,136.4926,AU,427,0.7807601,0.3145711,0.1087695,25.6,40.6,53.0,68.2,Arid cold,102.0,540.0,14.0,40.47639,1973-10-09 01:00:00,2014-04-01 00:00:00
AU_000675,-27.3001999870671,133.6201,AU,363,0.7652284,0.3867503,0.0293355,32.5,54.1,69.6,86.8,Arid hot,39.0,560.0,16.0,29.6734,1985-08-27 20:00:00,2015-05-01 00:00:00
AU_000690,-28.1124999873716,140.2102,AU,220,0.7415618,0.3663912,0.1155748,29.0,48.8,65.5,86.0,Arid hot,133.0,1000.0,7.0,27.92562,1972-11-28 05:00:00,2000-11-01 00:00:00
AU_000691,-30.5924999884365,138.4053,AU,427,0.7807601,0.3145711,0.1087695,27.4,43.4,56.7,72.9,Arid hot,102.0,540.0,14.0,15.92688,1972-09-27 18:00:00,1988-09-01 00:00:00
AU_000696,-32.8360999895251,135.15,AU,427,0.7807601,0.3145711,0.1087695,22.6,35.8,46.8,60.2,Arid cold,102.0,540.0,14.0,23.6426,1973-08-09 14:00:00,1997-04-01 00:00:00
AU_000701,-33.7080999899674,136.5026,AU,427,0.7807601,0.3145711,0.1087695,24.3,38.4,50.2,64.5,Arid cold,102.0,540.0,14.0,53.35969,1962-01-20 10:00:00,2015-06-01 00:00:00
AU_000703,-33.5084999898656,135.2928,AU,427,0.7807601,0.3145711,0.1087695,23.1,36.5,47.7,61.4,Mediterranean,102.0,540.0,14.0,38.12229,1967-11-17 21:00:00,2006-01-01 00:00:00
AU_000705,-34.4905999903695,135.8511,AU,427,0.7807601,0.3145711,0.1087695,27.0,42.8,55.8,71.8,Mediterranean,102.0,540.0,14.0,21.17967,1973-01-25 04:00:00,1994-04-01 00:00:00
AU_000708,-32.8426999895284,135.1515,AU,427,0.7807601,0.3145711,0.1087695,24.9,39.5,51.6,66.3,Arid cold,102.0,540.0,14.0,18.36459,1997-03-20 09:00:00,2015-08-01 00:00:00
AU_000722,-29.0388999877477,167.9408,AU,368,0.828043,0.2508889,0.09925547,78.7,115.0,144.6,180.3,Humid subtropical,29.0,900.0,14.0,67.07883,1948-06-01 12:00:00,2015-07-01 00:00:00
AU_000734,-18.2291999860263,127.6636,AU,466,0.8403251,0.2883699,-0.02428755,59.5,87.5,105.7,124.6,Arid hot,103.0,1000.0,19.0,60.08487,1955-07-01 01:00:00,2015-08-01 00:00:00
AU_000757,-33.20249998971,138.6024,AU,158,0.8292226,0.2666748,0.0603101,28.1,41.4,51.5,63.1,Mediterranean,38.0,160.0,5.0,63.85969,1951-10-22 07:00:00,2015-09-01 00:00:00
AU_000771,-35.7999999910469,137.3333,AU,427,0.7807601,0.3145711,0.1087695,24.8,39.3,51.4,66.0,Mediterranean,102.0,540.0,14.0,24.3306,1960-09-02 07:00:00,1985-01-01 00:00:00
AU_000772,-35.7733999910331,137.033,AU,427,0.7807601,0.3145711,0.1087695,30.5,48.3,63.0,81.1,Mediterranean,102.0,540.0,14.0,28.77116,1973-02-22 09:00:00,2001-12-01 00:00:00
AU_000777,-34.7976999905281,138.6281,AU,167,0.853337,0.2610246,-0.01573449,27.0,38.6,46.2,54.3,Arid cold,142.0,20.0,5.0,42.78337,1972-08-18 10:00:00,2015-06-01 00:00:00
AU_000780,-34.952399990608,138.5204,AU,167,0.853337,0.2610246,-0.01573449,25.1,35.9,43.0,50.5,Mediterranean,142.0,20.0,5.0,48.62868,1967-01-14 10:00:00,2015-09-01 00:00:00
AU_000783,-34.7110999904833,138.6222,AU,118,0.7547699,0.309644,0.1802367,28.5,46.0,62.7,84.8,Arid cold,176.0,1000.0,5.0,35.29375,1979-11-14 00:00:00,2015-03-01 00:00:00
AU_000784,-34.9210999905918,138.6216,AU,167,0.853337,0.2610246,-0.01573449,26.0,37.1,44.5,52.2,Mediterranean,142.0,20.0,5.0,38.21059,1977-02-12 15:00:00,2015-05-01 00:00:00
AU_000785,-34.5105999903798,138.6763,AU,158,0.8292226,0.2666748,0.0603101,23.6,34.7,43.1,52.9,Arid cold,38.0,160.0,5.0,16.05487,1999-05-12 00:00:00,2015-06-01 00:00:00
AU_000788,-34.4766999903623,139.0047,AU,158,0.8292226,0.2666748,0.0603101,24.0,35.4,44.0,53.9,Mediterranean,38.0,160.0,5.0,27.93589,1970-09-24 11:00:00,1998-09-01 00:00:00
AU_000789,-34.5518999904011,138.8342,AU,158,0.8292226,0.2666748,0.0603101,23.7,34.9,43.4,53.2,Mediterranean,38.0,160.0,5.0,57.06286,1958-04-07 20:00:00,2015-05-01 00:00:00
AU_000790,-34.476099990362,139.0056,AU,158,0.8292226,0.2666748,0.0603101,28.2,41.5,51.5,63.2,Mediterranean,38.0,160.0,5.0,15.54825,1999-10-13 01:00:00,2015-05-01 00:00:00
AU_000793,-35.3496999908137,138.6223,AU,118,0.7547699,0.309644,0.1802367,30.1,48.6,66.2,89.5,Mediterranean,176.0,1000.0,5.0,17.32432,1998-05-05 08:00:00,2015-09-01 00:00:00
AU_000794,-34.7121999904839,138.9469,AU,244,0.7524167,0.2953919,0.2110952,30.8,49.4,68.2,94.0,Mediterranean,96.0,300.0,7.0,44.79877,1970-10-13 07:00:00,2015-08-01 00:00:00
AU_000795,-34.9999999906327,138.7167,AU,167,0.853337,0.2610246,-0.01573449,38.9,55.7,66.7,78.3,Mediterranean,142.0,20.0,5.0,21.00046,1964-06-30 15:00:00,1985-07-01 00:00:00
AU_000803,-35.4155999908478,138.6764,AU,1290,0.8023633,0.2722748,0.1317577,31.3,47.4,61.4,78.9,Mediterranean,12.0,320.0,38.0,19.5138,1978-10-25 15:00:00,1998-05-01 00:00:00
AU_000805,-35.0265999906465,138.7133,AU,167,0.853337,0.2610246,-0.01573449,34.4,49.2,58.9,69.2,Mediterranean,142.0,20.0,5.0,30.05761,1985-05-10 12:00:00,2015-06-01 00:00:00
AU_000815,-34.4389999903428,140.5978,AU,244,0.7524167,0.2953919,0.2110952,26.0,41.7,57.6,79.4,Arid cold,96.0,300.0,7.0,39.48814,1976-03-06 00:00:00,2015-09-01 00:00:00
AU_000817,-35.2958999907859,139.0328,AU,1290,0.8023633,0.2722748,0.1317577,25.4,38.5,49.9,64.1,Arid cold,12.0,320.0,38.0,42.27607,1973-01-19 17:00:00,2015-05-01 00:00:00
AU_000827,-36.1166999912107,140.3667,AU,1290,0.8023633,0.2722748,0.1317577,25.8,39.1,50.7,65.1,Mediterranean,12.0,320.0,38.0,17.39106,1972-05-10 23:00:00,1989-10-01 00:00:00
AU_000830,-36.8802999916044,140.9286,AU,1290,0.8023633,0.2722748,0.1317577,28.7,43.4,56.3,72.4,Mediterranean,12.0,320.0,38.0,22.71732,1972-10-11 13:00:00,1995-07-01 00:00:00
AU_000832,-37.7472999920472,140.7739,AU,1290,0.8023633,0.2722748,0.1317577,27.6,41.9,54.2,69.7,Mediterranean,12.0,320.0,38.0,73.27721,1942-01-19 13:00:00,2015-05-01 00:00:00
AU_000835,-36.0581999911805,139.5913,AU,1290,0.8023633,0.2722748,0.1317577,22.5,34.1,44.2,56.8,Mediterranean,12.0,320.0,38.0,42.50011,1972-10-29 21:00:00,2015-05-01 00:00:00
AU_000837,-37.0950999917146,140.7911,AU,1290,0.8023633,0.2722748,0.1317577,25.2,38.2,49.4,63.6,Mediterranean,12.0,320.0,38.0,41.08191,1974-03-31 21:00:00,2015-05-01 00:00:00
AU_000838,-36.595799991458,140.4864,AU,1290,0.8023633,0.2722748,0.1317577,25.6,38.9,50.3,64.7,Mediterranean,12.0,320.0,38.0,18.57826,1982-05-04 08:00:00,2000-12-01 00:00:00
AU_000839,-37.2905999918146,140.8254,AU,1290,0.8023633,0.2722748,0.1317577,27.2,41.2,53.4,68.7,Mediterranean,12.0,320.0,38.0,29.01392,1985-09-25 17:00:00,2014-10-01 00:00:00
AU_000844,-13.7641999875758,143.1178,AU,479,0.81596,0.2944285,0.04631758,75.0,113.6,142.1,174.5,Tropical,118.0,1000.0,13.0,35.37474,1967-08-17 10:00:00,2003-01-01 00:00:00
AU_000846,-12.6266999882069,141.8836,AU,479,0.81596,0.2944285,0.04631758,101.5,153.7,192.4,236.1,Tropical,118.0,1000.0,13.0,50.67112,1964-09-28 10:00:00,2015-06-01 00:00:00
AU_000847,-12.6777999881765,141.9208,AU,479,0.81596,0.2944285,0.04631758,103.7,157.0,196.5,241.2,Tropical,118.0,1000.0,13.0,20.49452,1995-01-01 10:00:00,2015-07-01 00:00:00
AU_000850,-15.558099986774,144.4453,AU,479,0.81596,0.2944285,0.04631758,77.1,116.8,146.2,179.4,Tropical,118.0,1000.0,13.0,41.21093,1972-11-15 18:00:00,2014-02-01 00:00:00
AU_000851,-16.0007999866132,144.0758,AU,479,0.81596,0.2944285,0.04631758,77.2,117.0,146.3,179.6,Tropical,118.0,1000.0,13.0,32.9149,1966-12-31 21:00:00,1999-12-01 00:00:00
AU_000853,-20.6716999857991,140.5083,AU,220,0.7415618,0.3663912,0.1155748,58.9,99.1,133.0,174.6,Arid hot,133.0,1000.0,7.0,21.74675,1953-10-01 01:00:00,1975-07-01 00:00:00
AU_000855,-17.6705999861387,141.0672,AU,479,0.81596,0.2944285,0.04631758,78.0,118.1,147.8,181.4,Tropical,118.0,1000.0,13.0,34.32831,1964-10-03 15:00:00,1999-02-01 00:00:00
AU_000864,-20.677799985799,139.4875,AU,220,0.7415618,0.3663912,0.1155748,56.1,94.5,126.8,166.5,Arid hot,133.0,1000.0,7.0,48.07598,1967-03-04 07:00:00,2015-04-01 00:00:00
AU_000865,-20.9541999857997,139.5861,AU,220,0.7415618,0.3663912,0.1155748,45.4,76.4,102.5,134.6,Arid hot,133.0,1000.0,7.0,18.94638,1970-12-20 21:00:00,1989-12-01 00:00:00
AU_000869,-18.292199986015,143.5483,AU,1034,0.8098557,0.3180658,0.02043478,68.1,105.1,131.1,159.7,Tropical,87.0,440.0,32.0,33.22998,1975-04-08 19:00:00,2008-07-01 00:00:00
AU_000870,-17.9474999860801,122.2353,AU,165,0.7457653,0.3701203,0.1005066,78.1,131.2,174.7,227.2,Arid hot,28.0,500.0,4.0,67.57267,1948-01-04 03:00:00,2015-08-01 00:00:00
AU_000873,-20.7288999857987,143.1425,AU,479,0.81596,0.2944285,0.04631758,58.7,88.8,111.2,136.4,Arid hot,118.0,1000.0,13.0,46.32101,1968-12-04 07:00:00,2015-04-01 00:00:00
AU_000875,-20.7690999857986,145.0211,AU,1034,0.8098557,0.3180658,0.02043478,57.1,88.0,109.8,133.8,Arid hot,87.0,440.0,32.0,31.35832,1983-11-21 10:00:00,2015-04-01 00:00:00
AU_000877,-18.6835999859516,144.7446,AU,1034,0.8098557,0.3180658,0.02043478,65.9,101.6,126.7,154.4,Arid hot,87.0,440.0,32.0,50.32375,1964-06-04 07:00:00,2014-10-01 00:00:00
AU_000879,-19.7036999858386,144.3775,AU,1034,0.8098557,0.3180658,0.02043478,61.9,95.5,119.2,145.2,Arid hot,87.0,440.0,32.0,42.55795,1972-09-08 18:00:00,2015-04-01 00:00:00
AU_000888,-17.1535999862634,144.5236,AU,559,0.8367468,0.296657,-0.02789672,72.0,106.9,129.3,152.5,Tropical,14.0,200.0,15.0,45.63952,1968-11-09 05:00:00,2014-07-01 00:00:00
AU_000890,-20.7016999857989,143.1167,AU,479,0.81596,0.2944285,0.04631758,62.6,94.7,118.5,145.5,Arid hot,118.0,1000.0,13.0,17.47319,1997-11-08 23:00:00,2015-05-01 00:00:00
AU_000904,-16.8735999863392,145.7458,AU,559,0.8367468,0.296657,-0.02789672,112.0,166.2,201.0,237.1,Tropical,14.0,200.0,15.0,72.63518,1942-09-11 01:00:00,2015-05-01 00:00:00
AU_000905,-15.4632999868104,145.25,AU,559,0.8367468,0.296657,-0.02789672,126.5,187.8,227.1,267.9,Tropical,14.0,200.0,15.0,21.65811,1966-01-03 10:00:00,1987-09-01 00:00:00
AU_000906,-15.4485999868161,145.1861,AU,559,0.8367468,0.296657,-0.02789672,110.0,163.2,197.4,232.9,Tropical,14.0,200.0,15.0,15.16575,1987-08-01 18:00:00,2002-10-01 00:00:00
AU_000907,-17.2185999862466,145.565,AU,559,0.8367468,0.296657,-0.02789672,79.2,117.5,142.1,167.6,Tropical,14.0,200.0,15.0,59.09491,1952-09-26 15:00:00,2011-11-01 00:00:00
AU_000908,-17.6769999861373,145.115,AU,559,0.8367468,0.296657,-0.02789672,68.9,102.2,123.6,145.8,Tropical,14.0,200.0,15.0,42.39083,1972-11-08 19:00:00,2015-04-01 00:00:00
AU_000909,-17.606899986153,145.4811,AU,559,0.8367468,0.296657,-0.02789672,70.9,105.2,127.3,150.1,Tropical,14.0,200.0,15.0,43.64853,1969-04-08 10:00:00,2012-12-01 00:00:00
AU_000911,-16.9949999863056,145.4253,AU,559,0.8367468,0.296657,-0.02789672,63.1,93.6,113.2,133.6,Tropical,14.0,200.0,15.0,50.45197,1952-01-17 11:00:00,2002-07-01 00:00:00
AU_000912,-17.8399999861022,145.5956,AU,559,0.8367468,0.296657,-0.02789672,90.3,134.0,162.1,191.3,Tropical,14.0,200.0,15.0,55.15572,1960-01-03 10:00:00,2015-03-01 00:00:00
AU_000913,-17.9466999860803,145.1617,AU,559,0.8367468,0.296657,-0.02789672,75.6,112.2,135.8,160.2,Tropical,14.0,200.0,15.0,18.06251,1965-01-08 17:00:00,1983-02-01 00:00:00
AU_000917,-16.5260999864414,145.4628,AU,559,0.8367468,0.296657,-0.02789672,143.5,213.0,257.6,304.0,Tropical,14.0,200.0,15.0,18.8047,1996-05-10 15:00:00,2015-03-01 00:00:00
AU_000925,-17.6052999861533,145.9972,AU,559,0.8367468,0.296657,-0.02789672,127.0,188.4,227.9,268.9,Tropical,14.0,200.0,15.0,45.2431,1969-01-02 00:00:00,2014-04-01 00:00:00
AU_000926,-19.2482999858799,146.7661,AU,1034,0.8098557,0.3180658,0.02043478,96.9,149.4,186.4,227.1,Tropical,87.0,440.0,32.0,62.07552,1953-03-03 23:00:00,2015-04-01 00:00:00
AU_000927,-17.9363999860823,145.9253,AU,559,0.8367468,0.296657,-0.02789672,142.5,211.4,255.7,301.7,Tropical,14.0,200.0,15.0,42.54517,1972-11-13 10:00:00,2015-06-01 00:00:00
AU_000928,-18.7216999859461,145.9239,AU,1034,0.8098557,0.3180658,0.02043478,92.8,143.2,178.7,217.6,Tropical,87.0,440.0,32.0,42.76318,1972-07-25 19:00:00,2015-05-01 00:00:00
AU_000929,-19.2032999858847,146.6131,AU,1034,0.8098557,0.3180658,0.02043478,118.5,182.8,228.1,277.8,Tropical,87.0,440.0,32.0,25.1329,1990-01-11 06:00:00,2015-03-01 00:00:00
AU_000932,-19.164799985889,145.4199,AU,1034,0.8098557,0.3180658,0.02043478,60.1,92.6,115.6,140.8,Arid hot,87.0,440.0,32.0,51.3363,1963-11-29 11:00:00,2015-04-01 00:00:00
AU_000934,-18.6493999859568,146.1769,AU,1034,0.8098557,0.3180658,0.02043478,134.2,207.0,258.3,314.6,Tropical,87.0,440.0,32.0,42.35683,1972-07-23 05:00:00,2014-12-01 00:00:00
AU_000935,-18.5224999859764,146.0019,AU,559,0.8367468,0.296657,-0.02789672,107.3,159.2,192.6,227.2,Tropical,14.0,200.0,15.0,28.12959,1975-10-14 17:00:00,2003-12-01 00:00:00
AU_000940,-19.6168999858453,147.3758,AU,1034,0.8098557,0.3180658,0.02043478,92.4,142.5,177.7,216.5,Tropical,87.0,440.0,32.0,63.32284,1951-11-03 09:00:00,2015-03-01 00:00:00
AU_000942,-20.5532999858004,147.8464,AU,1034,0.8098557,0.3180658,0.02043478,62.5,96.4,120.3,146.6,Arid hot,87.0,440.0,32.0,51.70329,1963-06-17 10:00:00,2015-03-01 00:00:00
AU_000946,-20.3999999858036,148.5833,AU,1034,0.8098557,0.3180658,0.02043478,93.6,144.3,180.0,219.3,Tropical,87.0,440.0,32.0,19.48688,1969-08-07 11:00:00,1989-02-01 00:00:00
AU_000950,-21.5285999858173,149.0006,AU,1034,0.8098557,0.3180658,0.02043478,84.1,129.8,161.9,197.2,Tropical,87.0,440.0,32.0,51.1864,1963-07-25 05:00:00,2014-10-01 00:00:00
AU_000951,-20.0463999858171,147.2739,AU,1034,0.8098557,0.3180658,0.02043478,82.3,126.9,158.4,192.9,Tropical,87.0,440.0,32.0,25.47582,1968-02-09 00:00:00,1993-08-01 00:00:00
AU_000952,-21.2449999858059,148.6717,AU,1034,0.8098557,0.3180658,0.02043478,85.5,131.9,164.6,200.5,Tropical,87.0,440.0,32.0,22.46292,1962-12-14 11:00:00,1985-06-01 00:00:00
AU_000956,-21.4446999858134,148.5306,AU,1034,0.8098557,0.3180658,0.02043478,59.3,91.4,114.1,138.9,Tropical,87.0,440.0,32.0,27.82843,1970-11-02 17:00:00,1998-09-01 00:00:00
AU_000957,-21.1557999858034,148.8692,AU,1034,0.8098557,0.3180658,0.02043478,104.7,161.4,201.4,245.3,Tropical,87.0,440.0,32.0,29.72245,1970-10-10 22:00:00,2000-07-01 00:00:00
AU_000962,-21.2041999858046,148.5436,AU,1034,0.8098557,0.3180658,0.02043478,99.4,153.3,191.3,233.0,Tropical,87.0,440.0,32.0,42.88307,1972-04-12 00:00:00,2015-03-01 00:00:00
AU_000967,-20.4924999858015,148.555,AU,1034,0.8098557,0.3180658,0.02043478,102.7,158.4,197.6,240.7,Tropical,87.0,440.0,32.0,25.64625,1988-12-07 18:00:00,2014-08-01 00:00:00
AU_000969,-22.197799985865,150.0928,AU,448,0.8316958,0.2914424,0.0002743417,70.8,105.3,128.7,153.9,Tropical,10.0,220.0,13.0,22.42471,1986-05-30 10:00:00,2008-11-01 00:00:00
AU_000970,-20.0150999858187,148.2152,AU,1034,0.8098557,0.3180658,0.02043478,107.4,165.6,206.6,251.6,Tropical,87.0,440.0,32.0,27.55692,1987-09-09 21:00:00,2015-04-01 00:00:00
AU_000974,-20.0780999858156,146.2614,AU,1034,0.8098557,0.3180658,0.02043478,65.6,101.2,126.3,153.8,Arid hot,87.0,440.0,32.0,31.33242,1964-03-31 21:00:00,1995-08-01 00:00:00
AU_000977,-20.1749999858112,146.3128,AU,1034,0.8098557,0.3180658,0.02043478,55.9,86.1,107.5,130.9,Arid hot,87.0,440.0,32.0,18.24675,1972-12-31 10:00:00,1991-04-01 00:00:00
