"","X","station_id","lat","lon","country","years","location","scale","shape","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end"
"24",24,"US_001251",32.131329989174,-81.20237,"US",64,40.5722293699085,12.6578889367106,-0.116206450329215,65.6371255162234,75.9903598536953,85.675935036155,"Humid subtropical",NA,NA,NA,NA,NA,NA
"25",25,"US_001491",41.465279993846,-90.52333,"US",64,28.664494635042,10.809417623283,0.0486833307960052,54.3721533884251,68.4329248914952,84.3973961946518,"Humid continental",NA,NA,NA,NA,NA,NA
"26",26,"US_001585",40.9704999936191,-85.2063,"US",64,25.7965136049789,7.05167336221054,0.0269108368611288,42.1557203607906,50.7819494121957,60.3286050369617,"Humid continental",NA,NA,NA,NA,NA,NA
"27",27,"US_002080",30.5371999884109,-91.1468999999999,"US",64,43.7519230147579,11.9995319831357,-0.06716652074037,68.8135576421574,80.0770416590102,91.2383052306236,"Humid subtropical",NA,NA,NA,NA,NA,NA
"28",28,"US_002286",42.2122999941797,-71.1137,"US",64,19.6338535239534,7.51151226354286,0.205115589380581,41.115197120821,56.3297938164907,77.0962959339238,"Humid continental",NA,NA,NA,NA,NA,NA
"29",29,"US_002287",42.3605999942446,-71.0106,"US",64,18.7177708733267,5.86785848156658,0.123556758629929,33.9410603395422,43.3729337810287,55.0677210874417,"Humid continental",NA,NA,NA,NA,NA,NA
"30",30,"US_002628",32.3346999892746,-88.7442,"US",64,37.1564278686399,8.66600913944503,0.100456280673783,59.0383770924853,72.0866336331039,87.8316039188434,"Humid subtropical",NA,NA,NA,NA,NA,NA
"31",31,"US_002823",37.2396999917886,-93.3897,"US",64,29.1298596874931,6.98317774177482,0.212348236236703,49.2762456260073,63.7142065182161,83.5893243785559,"Humid subtropical",NA,NA,NA,NA,NA,NA
"32",32,"US_002927",47.4732999961769,-111.3822,"US",64,10.3511472167388,4.48132846000262,0.102868678246193,21.6985741383845,28.4922249851496,36.7132356594425,"Arid cold",NA,NA,NA,NA,NA,NA
"33",33,"US_003253",40.9016999935872,-117.808,"US",64,5.30303136023998,1.84612185674568,0.261572704516551,10.9600306784306,15.3502267685169,21.7547314108609,"Arid cold",NA,NA,NA,NA,NA,NA
"34",34,"US_003261",43.2048999946052,-71.50274,"US",64,18.1122227463992,5.37291151783667,0.142843054914841,32.3726699777795,41.4937295503491,53.0627968028115,"Humid continental",NA,NA,NA,NA,NA,NA
"35",35,"US_003514",42.7472199944116,-73.79912,"US",64,19.93058139276,5.96994387847807,0.077849697336265,34.6137917293922,43.0461588789893,52.9542467763157,"Humid continental",NA,NA,NA,NA,NA,NA
"36",36,"US_003533",42.940799994494,-78.7358,"US",64,19.0448557216894,5.90190348734,0.132724147811496,34.5228871571609,44.2589160199101,56.4617876319066,"Humid continental",NA,NA,NA,NA,NA,NA
"37",37,"US_003637",43.1166999945683,-77.6767,"US",64,18.5094966034945,5.29628148410348,0.112488316681746,32.0723815467685,40.3229869191161,50.4207092678295,"Humid continental",NA,NA,NA,NA,NA,NA
"38",38,"US_003725",35.2235999907484,-80.9552,"US",64,27.9410503222563,8.60640495078922,0.0746438344374915,49.030302994993,61.0769760849152,75.1786276062813,"Humid subtropical",NA,NA,NA,NA,NA,NA
"39",39,"US_003797",35.8922999910947,-78.7819,"US",64,27.864489605433,9.11321107744069,0.0011433024897652,48.3989668042387,58.7660243465083,69.8970558508248,"Humid subtropical",NA,NA,NA,NA,NA,NA
"40",40,"US_003974",41.4049999938186,-81.85278,"US",64,22.1456986706451,7.32813793821366,-0.0188402473191453,38.2920010439854,46.172161230531,54.4367186475087,"Humid continental",NA,NA,NA,NA,NA,NA
"41",41,"US_004236",35.388899990834,-97.6006,"US",64,32.7132542426514,9.67930903997637,0.101196013207742,57.1749384820013,71.7794242849252,89.4175972223621,"Humid subtropical",NA,NA,NA,NA,NA,NA
"42",42,"US_004274",36.1993999912535,-95.8872,"US",64,31.1992387624083,7.34310636508587,0.152926677451585,50.9236274859744,63.7505541573232,80.2143965305848,"Humid subtropical",NA,NA,NA,NA,NA,NA
"43",43,"US_004486",40.6498499934698,-75.44771,"US",64,24.4337061630307,7.94611602518465,0.125973808580008,45.1074957612049,57.9676047300014,73.9585599681173,"Humid continental",NA,NA,NA,NA,NA,NA
"44",44,"US_004776",41.7218999939619,-71.4325,"US",64,22.0643767425575,7.32509618449026,0.0267722289747032,39.0552214893656,48.0124233812562,57.9237521784277,"Humid continental",NA,NA,NA,NA,NA,NA
"45",45,"US_005774",37.3212599918303,-79.20656,"US",64,25.4474693896211,8.14452345978752,0.0331922268718268,44.4775135931078,54.6187022885875,65.9251328649714,"Humid subtropical",NA,NA,NA,NA,NA,NA
"46",46,"US_005816",38.8471999925992,-77.03454,"US",64,26.4498924384847,8.01239979922204,0.16254369275462,48.220133864591,62.6029148691384,81.273979454648,"Humid subtropical",NA,NA,NA,NA,NA,NA
"47",47,"NZ_000209",-41.2859999937644,174.767,"NZ",63,14.0757621662876,3.07906351895088,0.178441167717959,22.602507611884,28.3844841915955,36.0322233234076,"Oceanic",NA,NA,NA,NA,NA,NA
"48",48,"US_000234",35.3329999908051,-94.3625,"US",63,32.2631935779432,8.28637338986884,-0.0726888983640042,49.4653051951883,57.1236337527123,64.6634283644628,"Humid subtropical",NA,NA,NA,NA,NA,NA
"49",49,"US_000434",40.8096999935444,-124.1602,"US",63,11.1860772497252,2.294078401642,0.0791244703674836,16.8367517059916,20.0887620682799,23.9156294470803,"Mediterranean",NA,NA,NA,NA,NA,NA
"50",50,"US_000544",33.9379999900851,-118.3888,"US",63,11.808107972694,4.94345466392875,0.073366247605862,23.903733742276,30.7983216247269,38.8569034380086,"Mediterranean",NA,NA,NA,NA,NA,NA
"51",51,"US_000692",32.7335999894736,-117.1831,"US",63,10.7522745313389,3.9729672964358,0.0685038936546608,20.4188700202344,25.8843380526264,32.2361005972499,"Arid cold",NA,NA,NA,NA,NA,NA
"52",52,"US_000699",37.770499992059,-122.4269,"US",63,11.257097566917,3.96734525191245,-0.004239664026887,20.1426267615379,24.5878965907175,29.3306597465769,"Mediterranean",NA,NA,NA,NA,NA,NA
"53",53,"US_000721",34.8993999905807,-120.4486,"US",63,10.7967954587399,3.53243706835491,0.0083865065643001,18.821562831684,22.9228723955362,27.3640539686278,"Mediterranean",NA,NA,NA,NA,NA,NA
"54",54,"US_000888",39.134199992741,-108.54,"US",63,7.83219036994395,2.51977401986911,0.272480718541838,15.6583432997943,21.8394607801568,30.9733270952767,"Arid cold",NA,NA,NA,NA,NA,NA
"55",55,"US_000990",41.1642199937085,-73.12669,"US",63,23.0073461565462,7.50909311418275,0.0987724388662973,41.9308175778952,53.1834145215749,66.7347399776009,"Humid continental",NA,NA,NA,NA,NA,NA
"56",56,"US_001165",33.6300999899276,-84.4418,"US",63,31.6893362912543,8.4201570190326,0.130675733363596,53.7182691507971,67.5281855793796,84.7954747047104,"Humid subtropical",NA,NA,NA,NA,NA,NA
"57",57,"US_001193",32.5160999893648,-84.9422,"US",63,34.774221633126,8.97595658677854,-0.118697182784445,52.5006729447003,59.7912445032626,66.5917640555009,"Humid subtropical",NA,NA,NA,NA,NA,NA
"58",58,"US_001238",32.6846999894491,-83.6527,"US",63,31.9630616084584,10.9345577323058,0.0789939010751348,58.892516248167,74.3872689075423,92.6182249724188,"Humid subtropical",NA,NA,NA,NA,NA,NA
"59",59,"US_001285",43.5665999947549,-116.2405,"US",63,6.18813452103461,2.39261091139346,0.218353460713571,13.1413669833558,18.1732746542923,25.1493259302372,"Arid cold",NA,NA,NA,NA,NA,NA
"60",60,"US_001365",42.9201999944853,-112.5711,"US",63,6.81008990755309,2.47738360914148,0.205679713745109,13.8997293323511,18.92572310426,25.790295688867,"Arid cold",NA,NA,NA,NA,NA,NA
"61",61,"US_001527",39.844699993087,-89.6839,"US",63,27.5571212129316,8.48227648303999,0.0665457507465683,48.1487114361313,59.7531130846345,73.2082954009604,"Humid continental",NA,NA,NA,NA,NA,NA
"62",62,"US_001581",38.0440999921974,-87.5205,"US",63,26.3547825158337,7.31049365862822,0.109870893313391,45.0183822423734,56.3227264122079,70.1153034421749,"Humid subtropical",NA,NA,NA,NA,NA,NA
"63",63,"US_001604",39.7251699930293,-86.28168,"US",63,25.4973754020848,8.67365531537764,0.097838348333999,47.3318229990632,60.2952627399842,75.8897826005568,"Humid continental",NA,NA,NA,NA,NA,NA
"64",64,"US_001663",41.7071999939553,-86.3163,"US",63,25.8717408114417,8.22360777164879,-0.0456191182615637,43.4596497696351,51.6608731036008,59.9958677275088,"Humid continental",NA,NA,NA,NA,NA,NA
"65",65,"US_001720",41.5337999938771,-93.653,"US",63,26.7408179554699,9.53275575277395,-0.0716543756149312,46.5527842689363,55.3886738256448,64.098372770959,"Humid continental",NA,NA,NA,NA,NA,NA
"66",66,"US_001810",42.3912999942579,-96.3791,"US",63,26.4631751111607,9.47511695652336,-0.125529747159908,45.038634165531,52.588586914472,59.5748390040757,"Humid continental",NA,NA,NA,NA,NA,NA
"67",67,"US_001864",37.768599992058,-99.9678,"US",63,25.5488830623449,11.0663862600904,0.0600823877942497,52.2143945058142,67.080214004806,84.1864680367097,"Arid cold",NA,NA,NA,NA,NA,NA
"68",68,"US_001884",39.3672199928552,-101.6933,"US",63,23.7565700644531,8.78918101572132,0.0129669477525323,43.8268612472493,54.1640680949745,65.4183215021143,"Arid cold",NA,NA,NA,NA,NA,NA
"69",69,"US_001947",39.0724999927105,-95.6261,"US",63,30.6682591571146,10.1425771599188,-0.222457911061199,48.6247209236447,54.7863513435847,59.8756217232609,"Humid continental",NA,NA,NA,NA,NA,NA
"70",70,"US_002010",38.0407999921957,-84.6058,"US",63,27.4352391991034,7.59971198062635,-0.0184556906918855,44.1871049046884,52.3681490242095,60.9521440973446,"Humid subtropical",NA,NA,NA,NA,NA,NA
"71",71,"US_002021",38.1810999922664,-85.7391,"US",63,26.8114750758002,7.24459611665547,0.0848514182909972,44.7749666355529,55.2122363011706,67.5775128383965,"Humid subtropical",NA,NA,NA,NA,NA,NA
"72",72,"US_002198",46.8704999959816,-68.0173,"US",63,16.9299531424647,5.41250881419773,0.185696281521623,32.0498900869384,42.425048231483,56.2658919145695,"Humid continental",NA,NA,NA,NA,NA,NA
"73",73,"US_002417",43.171109994591,-86.23667,"US",63,20.3936264673579,6.4604505253895,0.0239482488545308,35.3309005761517,43.1681418933129,51.8114761571644,"Humid continental",NA,NA,NA,NA,NA,NA
"74",74,"US_002429",46.4793999958501,-84.3572,"US",63,16.0225668622552,4.92951970293284,0.224610591121724,30.4580007241778,41.0112338723007,55.7501266475327,"Humid continental",NA,NA,NA,NA,NA,NA
"75",75,"US_002814",38.7524999925522,-90.3736,"US",63,28.8281546965383,6.74289521644823,-0.0678007968152896,42.9012423686171,49.219259114672,55.4752779739241,"Humid continental",NA,NA,NA,NA,NA,NA
"76",76,"US_002936",46.6055999958929,-111.9636,"US",63,8.5542509469564,3.53000717844282,0.21579486866585,18.7810231810142,26.1512318753242,36.3382576840061,"Humid continental",NA,NA,NA,NA,NA,NA
"77",77,"US_003119",41.9854999940795,-97.4352,"US",63,26.2455693550898,8.92513307650648,0.0893924133398257,48.4931477205152,61.5176751027512,77.0307787501209,"Humid continental",NA,NA,NA,NA,NA,NA
"78",78,"US_003204",36.0718999911875,-115.1634,"US",63,6.62549730139567,3.92277054668004,0.252610176262613,18.5137782745873,27.6075338162359,40.734240419495,"Arid hot",NA,NA,NA,NA,NA,NA
"79",79,"US_003233",39.4837999929121,-119.7711,"US",63,5.6356873298118,2.09577296871527,0.30651474925075,12.427022782862,18.0913676650494,26.8044444491044,"Arid cold",NA,NA,NA,NA,NA,NA
"80",80,"US_003610",40.7789799935301,-73.96925,"US",63,24.1276535245198,7.92396702811674,-0.0942680293400305,40.1950310865323,47.0877853576977,53.7041608024281,"Humid continental",NA,NA,NA,NA,NA,NA
"81",81,"US_003613",40.7794399935304,-73.88035,"US",63,24.7339171744423,7.88801115386199,0.0412109601229594,43.3339942670256,53.3805202906656,64.6874891599307,"Humid continental",NA,NA,NA,NA,NA,NA
"82",82,"US_003747",36.0968999912005,-79.9432,"US",63,31.4969116303942,9.83311874504317,-0.103820620613581,51.2301746574304,59.5573431654691,67.4615280529436,"Humid subtropical",NA,NA,NA,NA,NA,NA
"83",83,"US_003855",46.9252799959997,-96.81111,"US",63,24.9958145264641,8.62618251073354,-0.112819077194177,42.1396320018912,49.2625834668541,55.9527212066881,"Humid continental",NA,NA,NA,NA,NA,NA
"84",84,"US_003978",39.9941999931588,-82.8767,"US",63,26.8792910484364,8.31128623374335,0.0948719286053334,47.7293059434744,60.047398644035,74.813968367894,"Humid continental",NA,NA,NA,NA,NA,NA
"85",85,"US_004126",41.2544399937499,-80.67389,"US",63,21.110694767102,6.30140654824525,0.0800699665438777,36.649060684041,45.6056266581818,56.1571698913211,"Humid continental",NA,NA,NA,NA,NA,NA
"86",86,"US_004342",44.1277999949814,-123.2206,"US",63,10.4797896134425,3.19712017504236,0.139582893531185,18.9326767306892,24.310223249417,31.1049270876098,"Mediterranean",NA,NA,NA,NA,NA,NA
"87",87,"US_004424",45.5957999955393,-122.6093,"US",63,8.58917422452869,1.92514798024819,0.297019462607302,14.7539023035555,19.8181917943342,27.5214692221654,"Mediterranean",NA,NA,NA,NA,NA,NA
"88",88,"US_004438",44.9049999952831,-123.0011,"US",63,8.80182616483488,2.01449482997829,0.232513623053735,14.7582131418516,19.1688450049168,25.3864797149125,"Mediterranean",NA,NA,NA,NA,NA,NA
"89",89,"US_004859",44.398099995088,-98.2231,"US",63,22.5765336957955,9.48544804178383,0.0797034335260157,45.9563567506522,59.4246338930702,75.2844910320633,"Humid continental",NA,NA,NA,NA,NA,NA
"90",90,"US_004921",36.4796699913981,-82.39898,"US",63,22.9112080362834,6.63714896845996,0.192909600566838,41.6140372971846,54.5997871761264,72.0710765379477,"Humid subtropical",NA,NA,NA,NA,NA,NA
"91",91,"US_004989",36.1188899912119,-86.68917,"US",63,31.1141376912939,9.6804342081947,0.0124007918174442,53.2054811396263,64.572761731383,76.9402393509862,"Humid subtropical",NA,NA,NA,NA,NA,NA
"92",92,"US_005470",31.3516699887946,-100.495,"US",63,24.4458723874477,9.2689129422329,-0.0221451201077976,44.7931213231868,54.6679525944396,64.9843580870852,"Arid hot",NA,NA,NA,NA,NA,NA
"93",93,"US_005687",44.4682999951154,-73.1499,"US",63,20.0010780300885,6.87738062449527,0.0268698465343583,35.9551990606123,44.3672453560777,53.6764162305628,"Humid continental",NA,NA,NA,NA,NA,NA
"94",94,"US_005795",37.5115099919273,-77.32344,"US",63,30.2064699426406,10.0833756798469,-0.0319398165535938,52.1014774779771,62.551923850252,73.3448119903558,"Humid subtropical",NA,NA,NA,NA,NA,NA
"95",95,"US_005798",37.316899991828,-79.9741,"US",63,24.0654217789299,7.70957961722878,0.063802964681918,42.7221341851083,53.1880387070919,65.2840687006136,"Humid subtropical",NA,NA,NA,NA,NA,NA
"96",96,"US_005966",47.6215999962237,-117.528,"US",63,6.99087370154529,2.43286118797172,0.216688796574804,14.0467741109451,19.1391948706342,26.1853040824382,"Mediterranean",NA,NA,NA,NA,NA,NA
"97",97,"US_006000",46.5682999958803,-120.5428,"US",63,5.3524933048688,2.33194145667321,0.109194032687289,11.3011926632933,14.9002162035863,19.2879356470211,"Arid cold",NA,NA,NA,NA,NA,NA
"98",98,"US_006023",38.8898899926203,-79.85544,"US",63,19.9145167169794,6.28185995216527,-0.0163245147892854,33.7944995725133,40.5975819493337,47.7536362291725,"Humid continental",NA,NA,NA,NA,NA,NA
"99",99,"US_006124",44.4793999951197,-88.1366,"US",63,20.2594873627594,7.09987691347372,0.107698011825364,38.3393216195487,49.2507060651857,62.5298338007664,"Humid continental",NA,NA,NA,NA,NA,NA
"100",100,"US_006144",43.1404999945782,-89.3451999999999,"US",63,29.0350589416152,8.79010664273558,-0.201060710399316,44.94597774509,50.6150421944517,55.4163291454177,"Humid continental",NA,NA,NA,NA,NA,NA
"101",101,"US_006151",42.9549999945,-87.9044,"US",63,24.5158778545769,7.55803277934926,0.0519693724644869,42.5587247930387,52.4817469544793,63.7918666606916,"Humid continental",NA,NA,NA,NA,NA,NA
"102",102,"US_006196",41.1499999937019,-104.8167,"US",63,15.2640601640471,6.47208418673316,0.0266867511963645,30.274852238578,38.1870748280448,46.9412329360687,"Arid cold",NA,NA,NA,NA,NA,NA
"103",103,"AU_000722",-29.0388999877477,167.9408,"AU",62,28.3623203408055,8.93694555634048,-0.0952345317100509,46.4647109156776,54.2175531063038,61.6510946066451,"Humid subtropical",NA,NA,NA,NA,NA,NA
"104",104,"AU_001106",-20.3724999858044,118.6317,"AU",62,19.3122373647132,9.42776646014186,0.0157634118257444,40.9089657210561,52.0849839120039,64.2925126422446,"Arid hot",NA,NA,NA,NA,NA,NA
"105",105,"AU_001519",-26.6135999868303,118.5372,"AU",62,11.0335139520832,6.59551125655514,0.122276754574924,28.1188314168104,38.6819785663594,51.7597419978421,"Arid hot",NA,NA,NA,NA,NA,NA
"106",106,"AU_001597",-36.3716999913425,145.7048,"AU",62,12.979839975817,5.87413945780324,0.0851884237537567,27.5508869392497,36.0218083992019,46.0614853869391,"Humid subtropical",NA,NA,NA,NA,NA,NA
"107",107,"IE_000019",53.7109999976979,-8.991,"IE",62,9.04452345553831,2.43699803582756,0.224088423905603,16.1764008889352,21.38584953759,28.6570118336864,"Oceanic",NA,NA,NA,NA,NA,NA
"108",108,"US_000108",35.1440999907073,-111.6663,"US",62,16.5212953808436,6.54397569506121,0.0926689544463211,32.8956981184987,42.5342512039517,54.0587618292089,"Mediterranean",NA,NA,NA,NA,NA,NA
"109",109,"US_000698",37.6196999919824,-122.3647,"US",62,11.2682778883083,2.98771562601393,-0.0499747239206524,17.6274534129552,20.5707626222754,23.5468219392784,"Mediterranean",NA,NA,NA,NA,NA,NA
"110",110,"US_001103",25.788099986573,-80.3169,"US",62,49.1780849168832,12.5811383161215,0.0819057494362518,80.2674670612641,98.2428047703819,119.464948579105,"Tropical",NA,NA,NA,NA,NA,NA
"111",111,"US_001167",33.3643999897922,-81.9633,"US",62,32.558953030752,10.4371337133847,0.0375436249434496,57.0670690794381,70.2234291956441,84.9666977515644,"Humid subtropical",NA,NA,NA,NA,NA,NA
"112",112,"US_001981",39.0446999926968,-84.6733,"US",62,24.7077060527733,6.90996468259097,0.143849341480202,43.0695972501258,54.8334446991981,69.7722854576631,"Humid continental",NA,NA,NA,NA,NA,NA
"113",113,"US_002226",43.6422199947858,-70.30444,"US",62,18.7705778198108,5.37390842981129,0.14746358991968,33.1120686152187,42.3550168941742,54.1426298209821,"Humid continental",NA,NA,NA,NA,NA,NA
"114",114,"US_002245",39.1732999927602,-76.684,"US",62,27.1928938262533,9.74703442764864,-0.158599518927463,45.639952572545,52.7192167240982,59.0207615727792,"Humid subtropical",NA,NA,NA,NA,NA,NA
"115",115,"US_002468",46.8368999959704,-92.1833,"US",62,22.4278656882961,6.26620603235992,0.115364144361134,38.5287962197098,48.3701170774031,60.45550707313,"Humid continental",NA,NA,NA,NA,NA,NA
"116",116,"US_002489",48.5613999965071,-93.3981,"US",62,21.2078865512117,7.19639859227171,0.0751381178255742,38.8521259476732,48.9392430279326,60.7539343674563,"Humid continental",NA,NA,NA,NA,NA,NA
"117",117,"US_002502",44.8830999952749,-93.2289,"US",62,23.8477045782434,9.20983756693203,0.11242232650541,47.4307226625729,61.7752300861137,79.3297730194928,"Humid continental",NA,NA,NA,NA,NA,NA
"118",118,"US_002519",43.904099994892,-92.4916,"US",62,25.707622908052,7.60696656798397,0.143743704950687,45.9191296091597,58.8657109923642,75.3044542600198,"Humid continental",NA,NA,NA,NA,NA,NA
"119",119,"US_002521",45.5432999955202,-94.0513,"US",62,26.3318762163259,8.67321725691705,0.0472774877018129,46.9258954710514,58.1632432014113,70.9009547633163,"Humid continental",NA,NA,NA,NA,NA,NA
"120",120,"US_003086",40.9610999936148,-98.3136,"US",62,26.6798824038505,10.849768150584,0.0927494396674362,53.8308270689592,69.8149734732759,88.9285173220229,"Humid continental",NA,NA,NA,NA,NA,NA
"121",121,"US_003121",41.1212999936888,-100.6694,"US",62,22.6889652412128,9.49246103140132,0.0018760699178101,44.0956454644603,54.9164495147449,66.54467211162,"Humid continental",NA,NA,NA,NA,NA,NA
"122",122,"US_003139",41.8704999940284,-103.593,"US",62,16.5986826034361,7.64470909305166,0.049751399013629,34.8020925535282,44.776270234435,56.115089603863,"Arid cold",NA,NA,NA,NA,NA,NA
"123",123,"US_003153",42.8782999944675,-100.55,"US",62,22.8945221419406,7.99796242689905,-0.0365517618267434,40.1725343417184,48.3547825620416,56.7595044414156,"Humid continental",NA,NA,NA,NA,NA,NA
"124",124,"US_003835",46.7824999959524,-100.7572,"US",62,18.6349583097448,6.77402592137531,0.0947147712065252,35.6254309188285,45.6607017964554,57.6884674797479,"Humid continental",NA,NA,NA,NA,NA,NA
"125",125,"US_003931",40.9166699935942,-81.43333,"US",62,22.5531223848706,8.03560542678757,-0.0116018740582943,40.4021667066694,49.2210055757843,58.5490061808371,"Humid continental",NA,NA,NA,NA,NA,NA
"126",126,"US_003985",39.9063999931166,-84.2186,"US",62,24.1850923029131,7.25216485328334,-0.0379624441450777,39.8274556834885,47.2173352723479,54.7955799976677,"Humid continental",NA,NA,NA,NA,NA,NA
"127",127,"US_004907",44.904699995283,-97.1494,"US",62,21.614506645622,8.58949351505461,0.0358112502686183,41.7442412387177,52.5187990408896,64.568411930882,"Humid continental",NA,NA,NA,NA,NA,NA
"128",128,"US_004933",35.0336199906501,-85.20044,"US",62,29.7141382430408,9.50466768621479,-0.0296389803791925,50.4054218955106,60.3200795849077,70.5873278730217,"Humid subtropical",NA,NA,NA,NA,NA,NA
"129",129,"AU_000926",-19.2482999858799,146.7661,"AU",61,38.1100119388467,13.5654485796653,0.0104249722992443,68.9981557408285,84.8389639682851,102.033623180017,"Tropical",NA,NA,NA,NA,NA,NA
"130",130,"AU_001248",-26.4138999867652,146.2558,"AU",61,19.4977649165805,6.15419688254292,0.0751849280448596,34.587535479773,43.2149502190546,53.3204990240802,"Arid hot",NA,NA,NA,NA,NA,NA
"131",131,"AU_001437",-33.8086999900189,148.7071,"AU",61,14.6010803316686,4.8275969333072,0.180984563934638,28.0108727923615,37.1419478700525,49.2557254496608,"Humid subtropical",NA,NA,NA,NA,NA,NA
"132",132,"NZ_000221",-43.6049999947706,172.649,"NZ",61,7.97746475320702,2.72612607507415,0.268241875553649,16.4001885700451,23.0073003356362,32.7219799990083,"Oceanic",NA,NA,NA,NA,NA,NA
"133",133,"NZ_000347",-43.4893299947232,172.5276,"NZ",61,7.97746475320702,2.72612607507415,0.268241875553649,16.4001885700451,23.0073003356362,32.7219799990083,"Oceanic",NA,NA,NA,NA,NA,NA
