"","station_id","lat","lon","country","years","location","scale","shape","index","rp10","rp30","rp100","kg","cluster","distance","n_gauges","record_len","start","end","rp10_vs_PXR2","rp100_vs_PXR2"
"339","AU_001439",-33.7121999899695,150.3087,"AU",585,0.7926327,0.3257671,0.05683457,130.7,205.8,262.5,327.5,"Oceanic",5,100,15,49.77287,"1965-06-22 12:00:00","2015-04-01 00:00:00",31.2197630010733,-11.4871692188566
"340","AU_001440",-33.5346999898789,150.6337,"AU",585,0.7926327,0.3257671,0.05683457,109.4,172.3,219.8,274.2,"Oceanic",5,100,15,50.17454,"1965-05-28 19:00:00","2015-08-01 00:00:00",NA,NA
"341","AU_001442",-33.7166999899718,149.8667,"AU",204,0.8433346,0.2800408,-0.01827525,71.2,104,125.5,148,"Oceanic",23,140,8,33.44136,"1955-01-21 14:00:00","1988-07-01 00:00:00",NA,NA
"342","AU_001443",-34.0860999901611,149.1391,"AU",204,0.8433346,0.2800408,-0.01827525,67.8,99,119.5,141,"Oceanic",23,140,8,15.41387,"1998-01-01 03:00:00","2013-06-01 00:00:00",NA,NA
"343","AU_001447",-33.3166999897679,149.05,"AU",204,0.8433346,0.2800408,-0.01827525,73.5,107.3,129.5,152.7,"Oceanic",23,140,8,17.94809,"1955-08-20 12:00:00","1973-08-01 00:00:00",NA,NA
"344","AU_001448",-33.3210999897702,149.0828,"AU",204,0.8433346,0.2800408,-0.01827525,67.2,98.2,118.4,139.7,"Oceanic",23,140,8,30.69393,"1984-05-23 02:00:00","2015-02-01 00:00:00",36.0531625860074,1.78413821198648
"345","AU_001453",-31.2885999887645,149.0687,"AU",537,0.8322188,0.2644509,0.05492677,109,159.8,197.9,241.6,"Humid subtropical",25,160,13,42.4449,"1971-07-23 01:00:00","2014-01-01 00:00:00",28.6641662396326,-13.6360318043379
"346","AU_001455",-32.5058999893597,148.9708,"AU",181,0.8425642,0.2341312,0.0883503,55.2,78.7,97.6,120,"Humid subtropical",166,620,6,44.06366,"1961-02-05 19:00:00","2005-03-01 00:00:00",3.13703709279109,-30.1284488798014
"347","AU_001458",-32.9873999896013,148.2288,"AU",204,0.8433346,0.2800408,-0.01827525,51.7,75.5,91.1,107.4,"Humid subtropical",23,140,8,23.16039,"1992-06-02 17:00:00","2015-08-01 00:00:00",NA,NA
"348","AU_001460",-33.9464999900895,151.1731,"AU",585,0.7926327,0.3257671,0.05683457,113.9,179.3,228.7,285.3,"Humid subtropical",5,100,15,52.40144,"1962-07-07 10:00:00","2014-12-01 00:00:00",26.0221252376388,-10.0549886768021
"349","AU_001461",-33.8606999900455,151.205,"AU",585,0.7926327,0.3257671,0.05683457,119.9,188.7,240.7,300.3,"Oceanic",5,100,15,102.0775,"1913-01-03 06:00:00","2015-02-01 00:00:00",49.7113844563256,26.7000852194689
"350","AU_001462",-33.7205999899738,151.1128,"AU",585,0.7926327,0.3257671,0.05683457,135.9,213.9,272.9,340.4,"Humid subtropical",5,100,15,24.97764,"1949-01-08 23:00:00","1974-01-01 00:00:00",NA,NA
"351","AU_001464",-33.7916999900102,151.0181,"AU",585,0.7926327,0.3257671,0.05683457,109.3,172.1,219.5,273.8,"Humid subtropical",5,100,15,30.51118,"1984-12-25 20:00:00","2015-07-01 00:00:00",63.7796246249582,33.1538801746303
"352","AU_001466",-33.9180999900749,150.9864,"AU",585,0.7926327,0.3257671,0.05683457,110.5,174,221.9,276.8,"Humid subtropical",5,100,15,24.07963,"1968-07-02 23:00:00","1992-08-01 00:00:00",NA,NA
"353","AU_001467",-33.676099989951,151.1818,"AU",585,0.7926327,0.3257671,0.05683457,104.8,165,210.4,262.5,"Humid subtropical",5,100,15,27.65686,"1987-11-03 09:00:00","2015-07-01 00:00:00",NA,NA
"354","AU_001473",-33.6021999899133,150.7794,"AU",585,0.7926327,0.3257671,0.05683457,88.6,139.5,177.9,221.9,"Humid subtropical",5,100,15,41.55133,"1953-05-13 10:00:00","1994-12-01 00:00:00",-16.6014181755833,-37.3147630506713
"355","AU_001474",-33.9271999900796,150.9128,"AU",585,0.7926327,0.3257671,0.05683457,93.4,147.1,187.6,234.1,"Humid subtropical",5,100,15,36.98312,"1965-01-06 23:00:00","2002-01-01 00:00:00",11.0662450412571,-13.6520474370089
"356","AU_001479",-34.4868999903676,150.4019,"AU",144,0.7937304,0.3403653,0.02836555,74.2,117.6,148.6,183,"Oceanic",150,120,5,22.32124,"1992-12-04 05:00:00","2015-04-01 00:00:00",NA,NA
"357","AU_001480",-34.5899999904207,150.6085,"AU",585,0.7926327,0.3257671,0.05683457,192.9,303.7,387.3,483.2,"Oceanic",5,100,15,42.65412,"1962-11-04 15:00:00","2005-07-01 00:00:00",-16.8919985056313,-35.7404968604565
"358","AU_001481",-34.4673999903575,150.8813,"AU",585,0.7926327,0.3257671,0.05683457,121.9,191.9,244.7,305.3,"Humid subtropical",5,100,15,52.23637,"1963-05-06 17:00:00","2015-08-01 00:00:00",47.4517648667427,6.15719734777281
"359","AU_001487",-35.0849999906767,150.23,"AU",144,0.7937304,0.3403653,0.02836555,166.5,263.8,333.4,410.6,"Oceanic",150,120,5,20.58373,"1963-01-30 20:00:00","1983-09-01 00:00:00",NA,NA
"360","AU_001495",-36.9295999916297,149.646,"AU",114,0.7436629,0.3472265,0.1412452,115.4,192,259.8,345.5,"Oceanic",152,160,4,20.40623,"1993-01-03 16:00:00","2013-06-01 00:00:00",NA,NA
"361","AU_001500",-35.6866999909882,149.8382,"AU",144,0.7937304,0.3403653,0.02836555,80.7,127.8,161.5,198.9,"Oceanic",150,120,5,34.74778,"1980-07-01 10:00:00","2015-04-01 00:00:00",NA,NA
"362","AU_001503",-34.8995999905807,149.9709,"AU",144,0.7937304,0.3403653,0.02836555,67.8,107.4,135.7,167.1,"Oceanic",150,120,5,50.12263,"1965-05-16 18:00:00","2015-07-01 00:00:00",-6.08206926370992,-28.4244382024033
"363","AU_001505",-35.299999990788,149.1,"AU",144,0.7937304,0.3403653,0.02836555,58.8,93.1,117.7,144.9,"Oceanic",150,120,5,39.23785,"1932-01-04 10:00:00","1971-04-01 00:00:00",-10.7605459405574,-31.9996410893961
"364","AU_001506",-34.4577999903525,149.4693,"AU",204,0.8433346,0.2800408,-0.01827525,50.5,73.8,89,105,"Oceanic",23,140,8,18.80903,"1956-02-09 01:00:00","1974-12-01 00:00:00",NA,NA
"365","AU_001508",-36.0328999911674,149.1323,"AU",114,0.7436629,0.3472265,0.1412452,50.3,83.6,113.1,150.4,"Oceanic",152,160,4,49.29546,"1965-12-13 21:00:00","2015-04-01 00:00:00",2.93696647312144,-19.4215358538766
"366","AU_001513",-24.0018999861309,119.5725,"AU",298,0.7630624,0.3810907,0.04321526,68.1,113.3,146.5,184,"Arid hot",116,500,12,17.16895,"1998-07-01 02:00:00","2015-09-01 00:00:00",NA,NA
"367","AU_001519",-26.6135999868303,118.5372,"AU",298,0.7630624,0.3810907,0.04321526,43.9,73.1,94.5,118.7,"Arid hot",116,500,12,62.2115,"1953-04-14 07:00:00","2015-07-01 00:00:00",23.9238407424699,-5.99019192145571
"368","AU_001523",-24.2296999861779,118.2408,"AU",298,0.7630624,0.3810907,0.04321526,58,96.4,124.7,156.7,"Arid hot",116,500,12,17.16906,"1998-07-01 01:00:00","2015-09-01 00:00:00",NA,NA
"369","AU_001524",-23.7941999860906,120.2442,"AU",298,0.7630624,0.3810907,0.04321526,50.7,84.4,109.2,137.1,"Arid hot",116,500,12,18.67328,"1963-02-28 15:00:00","1981-11-01 00:00:00",NA,NA
"370","AU_001525",-27.36359998709,116.4261,"AU",298,0.7630624,0.3810907,0.04321526,38,63.2,81.8,102.7,"Arid hot",116,500,12,23.14956,"1963-03-07 16:00:00","1986-05-01 00:00:00",NA,NA
"371","AU_001527",-23.6238999860593,118.6561,"AU",298,0.7630624,0.3810907,0.04321526,43.7,72.8,94.1,118.2,"Arid hot",116,500,12,16.6653,"1998-10-01 01:00:00","2015-06-01 00:00:00",NA,NA
"372","AU_001529",-25.6932999865455,118.0803,"AU",298,0.7630624,0.3810907,0.04321526,57.1,95.1,123,154.4,"Arid hot",116,500,12,17.08419,"1998-07-01 01:00:00","2015-08-01 00:00:00",NA,NA
"373","AU_001534",-36.6021999914613,148.4677,"AU",509,0.7985622,0.3014032,0.0848565,71.7,110.9,142.1,179,"Oceanic",141,160,17,44.4392,"1971-02-21 15:00:00","2015-08-01 00:00:00",10.1180707090841,-16.7729537916467
"374","AU_001540",-24.9482999863446,118.7147,"AU",298,0.7630624,0.3810907,0.04321526,65.8,109.5,141.6,177.9,"Arid hot",116,500,12,17.16895,"1998-07-01 02:00:00","2015-09-01 00:00:00",NA,NA
"375","AU_001543",-23.4530999860297,119.7994,"AU",298,0.7630624,0.3810907,0.04321526,83.5,138.9,179.7,225.6,"Arid hot",116,500,12,22.36972,"1984-07-18 12:00:00","2006-12-01 00:00:00",NA,NA
"376","AU_001544",-36.1038999912041,147.0329,"AU",235,0.8370596,0.2473735,0.07651444,57.2,82.7,102.6,126,"Humid subtropical",21,120,7,60.40965,"1955-03-04 10:00:00","2015-08-01 00:00:00",NA,NA
"377","AU_001546",-35.3945999908369,148.2469,"AU",235,0.8370596,0.2473735,0.07651444,62.1,89.7,111.3,136.6,"Oceanic",21,120,7,18.7723,"1955-03-25 11:00:00","1974-01-01 00:00:00",NA,NA
"378","AU_001547",-36.2253999912669,148.1431,"AU",214,0.8370256,0.2981536,-0.03184136,54.9,81.5,98.4,115.9,"Oceanic",148,360,8,33.09332,"1961-01-25 17:00:00","1994-03-01 00:00:00",-45.3825507142782,-57.9514953650357
"379","AU_001548",-35.9382999911185,148.3842,"AU",214,0.8370256,0.2981536,-0.03184136,65.9,97.9,118.2,139.3,"Oceanic",148,360,8,18.65161,"1956-03-07 13:00:00","1974-11-01 00:00:00",NA,NA
"380","AU_001549",-35.9110999911044,148.2167,"AU",235,0.8370596,0.2473735,0.07651444,54.9,79.3,98.4,120.8,"Oceanic",21,120,7,26.10598,"1971-02-21 20:00:00","1997-04-01 00:00:00",NA,NA
"381","AU_001555",-36.1332999912193,148.3833,"AU",214,0.8370256,0.2981536,-0.03184136,63,93.5,112.9,133,"Oceanic",148,360,8,15.43737,"1959-05-25 13:00:00","1974-11-01 00:00:00",NA,NA
"382","AU_001560",-35.1582999907147,147.4575,"AU",235,0.8370596,0.2473735,0.07651444,54.4,78.6,97.5,119.8,"Humid subtropical",21,120,7,69.80424,"1945-01-11 01:00:00","2014-11-01 00:00:00",-1.94784150709087,-25.0599831225368
"383","AU_001562",-35.3204999907986,147.9419,"AU",235,0.8370596,0.2473735,0.07651444,64.8,93.6,116.2,142.6,"Humid subtropical",21,120,7,22.23591,"1993-01-04 09:00:00","2015-04-01 00:00:00",NA,NA
"384","AU_001563",-35.8989999910981,148.182,"AU",235,0.8370596,0.2473735,0.07651444,51.2,74,91.8,112.7,"Oceanic",21,120,7,18.4149,"1997-03-02 00:00:00","2015-08-01 00:00:00",NA,NA
"385","AU_001566",-35.3666999908225,145.05,"AU",986,0.8249604,0.2777785,0.05098703,44.6,66.3,82.5,101,"Arid cold",30,160,29,27.37075,"1950-07-18 21:00:00","1977-12-01 00:00:00",NA,NA
"386","AU_001567",-35.1310999907005,147.3091,"AU",235,0.8370596,0.2473735,0.07651444,49.6,71.6,88.9,109.1,"Humid subtropical",21,120,7,56.9846,"1947-02-06 10:00:00","2004-02-01 00:00:00",33.5942520349519,-12.9502792440438
"387","AU_001568",-35.5268999909055,144.952,"AU",986,0.8249604,0.2777785,0.05098703,40.9,60.9,75.8,92.7,"Arid cold",30,160,29,25.42551,"1977-12-27 09:00:00","2003-06-01 00:00:00",NA,NA
"388","AU_001570",-34.3182999902807,146.0667,"AU",706,0.7782136,0.3033531,0.1358046,44,69.3,91.5,119.4,"Arid cold",113,480,20,58.14271,"1931-06-10 10:00:00","1989-08-01 00:00:00",8.88528777519658,-17.1856157783245
"389","AU_001573",-34.2357999902382,142.0867,"AU",706,0.7782136,0.3033531,0.1358046,39.7,62.7,82.7,108,"Arid cold",113,480,20,62.32455,"1953-04-04 00:00:00","2015-08-01 00:00:00",44.9480176621726,9.08556052618608
"390","AU_001574",-35.1200999906949,142.004,"AU",1238,0.8043902,0.2847286,0.1005952,40.6,61.9,79.3,100.3,"Arid cold",12,320,38,25.78325,"1988-08-18 17:00:00","2014-06-01 00:00:00",NA,NA
"391","AU_001576",-35.7252999910082,142.3656,"AU",1238,0.8043902,0.2847286,0.1005952,38.9,59.2,75.9,96,"Arid cold",12,320,38,37.33664,"1958-03-30 20:00:00","1995-08-01 00:00:00",32.0464828689006,-13.070540729032
"392","AU_001577",-35.6703999909798,142.2688,"AU",1238,0.8043902,0.2847286,0.1005952,34.6,52.6,67.5,85.3,"Arid cold",12,320,38,17.41821,"1998-03-01 01:00:00","2015-08-01 00:00:00",NA,NA
"393","AU_001578",-36.6612999914917,142.0687,"AU",1238,0.8043902,0.2847286,0.1005952,37.8,57.7,73.9,93.5,"Oceanic",12,320,38,17.40771,"1998-02-01 21:00:00","2015-07-01 00:00:00",NA,NA
"394","AU_001579",-37.0935999917138,142.4344,"AU",1238,0.8043902,0.2847286,0.1005952,50.1,76.4,97.9,123.8,"Mediterranean",12,320,38,41.22279,"1974-05-11 10:00:00","2015-08-01 00:00:00",NA,NA
"395","AU_001580",-37.2299999917837,141.9609,"AU",1238,0.8043902,0.2847286,0.1005952,45.1,68.7,88.1,111.4,"Oceanic",12,320,38,60.6588,"1955-01-03 10:00:00","2015-09-01 00:00:00",119.146034983627,83.3890344816946
"396","AU_001581",-36.7912999915586,143.1207,"AU",1238,0.8043902,0.2847286,0.1005952,45.6,69.5,89.1,112.7,"Oceanic",12,320,38,42.56628,"1973-02-05 17:00:00","2015-09-01 00:00:00",NA,NA
"397","AU_001582",-36.700699991512,142.2009,"AU",1238,0.8043902,0.2847286,0.1005952,34.9,53.2,68.2,86.3,"Oceanic",12,320,38,39.84474,"1958-01-26 18:00:00","1997-12-01 00:00:00",8.74651736295976,-20.2391224802232
"398","AU_001583",-36.8636999915959,143.123,"AU",1238,0.8043902,0.2847286,0.1005952,47.7,72.7,93.1,117.8,"Oceanic",12,320,38,42.37965,"1973-01-12 21:00:00","2015-06-01 00:00:00",50.5459588074937,15.53037118346
"399","AU_001586",-36.2714999912907,143.345,"AU",1238,0.8043902,0.2847286,0.1005952,42.1,64.2,82.3,104.1,"Arid cold",12,320,38,63.90726,"1951-09-03 22:00:00","2015-08-01 00:00:00",37.4921532799127,3.06165908178365
"400","AU_001589",-35.9118999911048,145.6447,"AU",986,0.8249604,0.2777785,0.05098703,43.8,65.2,81.1,99.3,"Humid subtropical",30,160,29,57.76386,"1957-09-24 19:00:00","2015-07-01 00:00:00",50.9341235726416,13.1694478276598
"401","AU_001590",-35.7356999910136,143.9295,"AU",706,0.7782136,0.3033531,0.1358046,36.3,57.3,75.6,98.7,"Arid cold",113,480,20,46.62457,"1957-10-16 10:00:00","2004-06-01 00:00:00",43.1166531854102,-2.40388956430174
"402","AU_001594",-28.7952999876461,114.6975,"AU",298,0.7630624,0.3810907,0.04321526,49.3,82.1,106.1,133.3,"Mediterranean",116,500,12,58.44045,"1953-04-22 16:00:00","2011-10-01 00:00:00",58.0859856683816,15.3135822101573
"403","AU_001596",-36.7532999915391,144.2825,"AU",986,0.8249604,0.2777785,0.05098703,51.5,76.6,95.3,116.7,"Oceanic",30,160,29,24.44524,"1968-02-20 10:00:00","1992-08-01 00:00:00",NA,NA
"404","AU_001597",-36.3716999913425,145.7048,"AU",986,0.8249604,0.2777785,0.05098703,46.7,69.4,86.4,105.8,"Humid subtropical",30,160,29,65.53548,"1950-01-17 05:00:00","2015-08-01 00:00:00",53.2564783987565,15.4600249674983
"405","AU_001598",-36.8338999915805,143.8917,"AU",1238,0.8043902,0.2847286,0.1005952,42.5,64.8,83.1,105.1,"Oceanic",12,320,38,30.60153,"1973-08-24 20:00:00","2004-04-01 00:00:00",NA,NA
"406","AU_001599",-36.9421999916362,143.4711,"AU",1238,0.8043902,0.2847286,0.1005952,43.2,65.8,84.3,106.7,"Oceanic",12,320,38,41.13267,"1974-05-13 08:00:00","2015-07-01 00:00:00",22.2753461255961,-14.0976735231323
"407","AU_001600",-36.4377999913765,145.2672,"AU",986,0.8249604,0.2777785,0.05098703,44.6,66.4,82.6,101.1,"Humid subtropical",30,160,29,55.14499,"1960-07-09 08:00:00","2015-09-01 00:00:00",70.0020534968108,24.1420655044641
"408","AU_001605",-36.6283999914748,144.8727,"AU",986,0.8249604,0.2777785,0.05098703,49.5,73.6,91.6,112.1,"Oceanic",30,160,29,40.90794,"1974-08-03 10:00:00","2015-07-01 00:00:00",25.5448538135289,-10.8579790212926
"409","AU_001606",-36.739499991532,144.3266,"AU",986,0.8249604,0.2777785,0.05098703,48.3,71.8,89.4,109.4,"Oceanic",30,160,29,22.75245,"1992-09-28 17:00:00","2015-07-01 00:00:00",NA,NA
"410","AU_001610",-30.8407999885523,116.7267,"AU",409,0.7600783,0.2920975,0.2001501,38.3,61,83.3,113.7,"Arid hot",8,520,10,62.58077,"1952-05-02 10:00:00","2014-12-01 00:00:00",36.362236985809,-3.04295667528543
"411","AU_001613",-36.2002999912539,147.8956,"AU",214,0.8370256,0.2981536,-0.03184136,52.6,78.1,94.3,111.1,"Oceanic",148,360,8,34.10746,"1972-02-21 07:00:00","2006-04-01 00:00:00",66.3137911923884,30.0240431422446
"412","AU_001614",-36.7544999915397,145.5727,"AU",986,0.8249604,0.2777785,0.05098703,51.7,76.9,95.7,117.1,"Humid subtropical",30,160,29,47.71926,"1967-12-12 14:00:00","2015-09-01 00:00:00",62.1868279147441,13.9629198990384
"413","AU_001617",-36.1046999912045,146.5094,"AU",986,0.8249604,0.2777785,0.05098703,50.6,75.2,93.6,114.5,"Oceanic",30,160,29,39.107,"1975-02-21 05:00:00","2014-04-01 00:00:00",22.3644042133583,-9.09778604036266
"414","AU_001618",-36.8471999915874,145.7308,"AU",986,0.8249604,0.2777785,0.05098703,66,98.2,122.2,149.6,"Oceanic",30,160,29,41.57187,"1974-01-03 22:00:00","2015-08-01 00:00:00",76.0736321239903,39.2282019133703
"415","AU_001619",-36.5352999914268,147.4984,"AU",509,0.7985622,0.3014032,0.0848565,61.4,94.9,121.6,153.2,"Oceanic",141,160,17,39.74983,"1975-07-01 10:00:00","2015-04-01 00:00:00",38.6034642507905,-3.9567549992044
"416","AU_001620",-36.8549999915914,146.0046,"AU",986,0.8249604,0.2777785,0.05098703,68.1,101.3,126.1,154.3,"Oceanic",30,160,29,46.94296,"1968-07-21 03:00:00","2015-07-01 00:00:00",77.0227822698362,40.7835480997371
"417","AU_001621",-36.3499999913313,146.3417,"AU",986,0.8249604,0.2777785,0.05098703,54.7,81.4,101.3,124,"Oceanic",30,160,29,35.49247,"1958-06-04 10:00:00","1993-12-01 00:00:00",NA,NA
"418","AU_001625",-36.4205999913677,146.3056,"AU",986,0.8249604,0.2777785,0.05098703,57.2,85.1,105.9,129.6,"Oceanic",30,160,29,26.63666,"1987-05-14 00:00:00","2014-01-01 00:00:00",NA,NA
"419","AU_001630",-28.3516999874659,114.5778,"AU",298,0.7630624,0.3810907,0.04321526,47.1,78.4,101.4,127.3,"Mediterranean",116,500,12,15.91558,"1974-03-03 21:00:00","1990-02-01 00:00:00",NA,NA
"420","AU_001636",-37.3013999918202,146.1406,"AU",986,0.8249604,0.2777785,0.05098703,66.8,99.3,123.6,151.2,"Oceanic",30,160,29,29.86687,"1974-04-19 04:00:00","2004-03-01 00:00:00",NA,NA
"421","AU_001637",-37.1010999917177,147.598,"AU",509,0.7985622,0.3014032,0.0848565,50.3,77.8,99.6,125.5,"Oceanic",141,160,17,25.91821,"1985-03-30 10:00:00","2011-03-01 00:00:00",NA,NA
"422","AU_001638",-36.751299991538,146.4156,"AU",986,0.8249604,0.2777785,0.05098703,76.4,113.6,141.4,173,"Oceanic",30,160,29,29.16256,"1962-10-02 10:00:00","1991-12-01 00:00:00",NA,NA
"423","AU_001645",-36.7312999915278,146.9614,"AU",986,0.8249604,0.2777785,0.05098703,72.2,107.5,133.7,163.6,"Oceanic",30,160,29,25.62195,"1969-06-18 15:00:00","1995-02-01 00:00:00",NA,NA
"424","AU_001653",-36.739599991532,146.4671,"AU",986,0.8249604,0.2777785,0.05098703,76,113,140.6,172,"Oceanic",30,160,29,23.76534,"1991-11-25 18:00:00","2015-09-01 00:00:00",NA,NA
"425","AU_001658",-37.4954999919192,148.176,"AU",509,0.7985622,0.3014032,0.0848565,70.2,108.4,138.9,175,"Oceanic",141,160,17,52.82854,"1962-10-02 10:00:00","2015-08-01 00:00:00",44.0288689178771,11.5889906876291
"426","AU_001659",-37.3756999918581,147.8373,"AU",509,0.7985622,0.3014032,0.0848565,65.2,100.9,129.2,162.8,"Oceanic",141,160,17,43.44125,"1972-02-21 03:00:00","2015-08-01 00:00:00",57.3671549923527,5.64243208130373
"427","AU_001661",-37.691699992019,148.4589,"AU",509,0.7985622,0.3014032,0.0848565,73.6,113.8,145.7,183.6,"Oceanic",141,160,17,17.70614,"1994-04-17 21:00:00","2012-01-01 00:00:00",NA,NA
"428","AU_001667",-37.7512999920492,147.7301,"AU",509,0.7985622,0.3014032,0.0848565,69.7,107.8,138,173.9,"Oceanic",141,160,17,52.9076,"1962-10-04 13:00:00","2015-09-01 00:00:00",73.739269863634,34.4352396295158
"429","AU_001668",-37.4314999918866,149.0003,"AU",509,0.7985622,0.3014032,0.0848565,86.9,134.3,172,216.7,"Oceanic",141,160,17,20.67248,"1987-08-29 10:00:00","2008-05-01 00:00:00",NA,NA
"430","AU_001673",-37.7013999920239,148.4569,"AU",509,0.7985622,0.3014032,0.0848565,81,125.1,160.3,201.9,"Oceanic",141,160,17,21.88832,"1972-05-11 08:00:00","1994-04-01 00:00:00",NA,NA
"431","AU_001674",-37.4771999919098,149.6386,"AU",222,0.8283849,0.336965,-0.07322739,99.8,152.4,183.5,214,"Oceanic",157,540,9,48.66051,"1966-10-02 19:00:00","2015-06-01 00:00:00",55.4023650422079,20.36872094873
"432","AU_001675",-37.3474999918437,149.4806,"AU",114,0.7436629,0.3472265,0.1412452,96.2,160,216.4,287.9,"Oceanic",152,160,4,26.90178,"1972-06-05 04:00:00","1999-05-01 00:00:00",NA,NA
"433","AU_001676",-37.3810999918609,147.1067,"AU",509,0.7985622,0.3014032,0.0848565,57.4,88.8,113.7,143.3,"Oceanic",141,160,17,43.02202,"1972-04-22 06:00:00","2015-05-01 00:00:00",75.0813533370158,33.0990416628392
"434","AU_001680",-37.9084999921289,146.8046,"AU",211,0.7760539,0.314627,0.120703,65.6,104.2,137.1,177.8,"Oceanic",118,60,5,57.74549,"1957-12-02 12:00:00","2015-09-01 00:00:00",21.4876848890638,-6.07986496661556
"435","AU_001682",-38.1155999922335,147.1322,"AU",211,0.7760539,0.314627,0.120703,57.6,91.5,120.4,156.1,"Oceanic",118,60,5,62.12685,"1953-05-15 05:00:00","2015-07-01 00:00:00",49.8795632347928,6.83619702078318
"436","AU_001687",-38.1857999922688,146.3317,"AU",509,0.7985622,0.3014032,0.0848565,54.7,84.6,108.3,136.5,"Oceanic",141,160,17,22.25029,"1949-11-01 03:00:00","1972-02-01 00:00:00",NA,NA
"437","AU_001688",-38.4860999924194,146.3233,"AU",509,0.7985622,0.3014032,0.0848565,68.1,105.3,134.8,169.8,"Oceanic",141,160,17,22.07883,"1957-01-02 18:00:00","1979-02-01 00:00:00",NA,NA
"438","AU_001690",-38.2210999922866,146.5233,"AU",211,0.7760539,0.314627,0.120703,44.8,71.2,93.7,121.4,"Oceanic",118,60,5,18.08008,"1961-08-02 07:00:00","1979-09-01 00:00:00",NA,NA
"439","AU_001691",-37.8282999920883,146.18,"AU",509,0.7985622,0.3014032,0.0848565,90,139.2,178.3,224.6,"Oceanic",141,160,17,34.04415,"1957-06-14 10:00:00","1991-07-01 00:00:00",NA,NA
"440","AU_001693",-38.5214999924371,146.2041,"AU",509,0.7985622,0.3014032,0.0848565,60.9,94.2,120.7,152,"Oceanic",141,160,17,43.6021,"1971-11-23 09:00:00","2015-07-01 00:00:00",21.3589129236362,-10.3073344936239
"441","AU_001696",-38.3180999923353,146.5645,"AU",211,0.7760539,0.314627,0.120703,51.7,82.2,108.2,140.2,"Oceanic",118,60,5,53.78896,"1961-08-16 15:00:00","2015-06-01 00:00:00",44.5906415637358,8.26196933643377
"442","AU_001697",-37.8832999921161,146,"AU",509,0.7985622,0.3014032,0.0848565,64.8,100.1,128.3,161.6,"Oceanic",141,160,17,19.41205,"1959-03-03 19:00:00","1978-08-01 00:00:00",NA,NA
"443","AU_001698",-38.2455999922989,145.9347,"AU",214,0.8608003,0.2431369,-0.004772933,52,73,87.2,102.3,"Oceanic",130,40,7,39.37919,"1961-08-15 19:00:00","2001-01-01 00:00:00",55.6021952292046,17.3101527515989
"444","AU_001703",-37.8114999920798,146.9567,"AU",211,0.7760539,0.314627,0.120703,71.5,113.7,149.6,194,"Oceanic",118,60,5,31.07917,"1984-01-03 09:00:00","2015-02-01 00:00:00",NA,NA
"445","AU_001704",-37.5124999919278,146.5478,"AU",986,0.8249604,0.2777785,0.05098703,50.3,74.8,93.1,113.9,"Oceanic",30,160,29,30.03308,"1974-04-19 11:00:00","2004-05-01 00:00:00",36.6449663739484,4.71454136677072
"446","AU_001709",-37.9038999921266,145.9719,"AU",509,0.7985622,0.3014032,0.0848565,58.4,90.2,115.5,145.6,"Oceanic",141,160,17,33.75804,"1981-10-27 22:00:00","2015-08-01 00:00:00",3.28438230745842,-10.6884323696615
"447","AU_001710",-37.7195999920331,146.3888,"AU",509,0.7985622,0.3014032,0.0848565,71.2,110.1,141.1,177.7,"Oceanic",141,160,17,29.96201,"1985-07-14 10:00:00","2015-07-01 00:00:00",NA,NA
"448","AU_001711",-37.7275999920372,144.9066,"AU",706,0.7782136,0.3033531,0.1358046,55.2,87,114.8,149.8,"Oceanic",113,480,20,35.77995,"1951-02-19 10:00:00","1986-12-01 00:00:00",76.075112692807,31.4648022264082
"449","AU_001712",-37.6389999919922,145.5497,"AU",986,0.8249604,0.2777785,0.05098703,64.8,96.4,120,146.8,"Oceanic",30,160,29,19.51437,"1956-06-26 10:00:00","1976-01-01 00:00:00",NA,NA
"450","AU_001713",-37.8218999920851,145.1906,"AU",214,0.8370256,0.2981536,-0.03184136,55.5,82.3,99.5,117.2,"Oceanic",148,360,8,38.5883,"1939-05-31 16:00:00","1978-01-01 00:00:00",18.1171954441473,-15.1062234439544
"451","AU_001714",-37.98969999217,145.3356,"AU",214,0.8608003,0.2431369,-0.004772933,53.7,75.5,90.1,105.7,"Oceanic",130,40,7,40.3987,"1974-11-06 10:00:00","2015-04-01 00:00:00",28.678361009582,-6.38517100895019
"452","AU_001716",-37.721399992034,145.0059,"AU",706,0.7782136,0.3033531,0.1358046,61,96.2,127,165.8,"Oceanic",113,480,20,45.04426,"1929-06-14 15:00:00","1974-07-01 00:00:00",-5.44724610413615,-35.0593782950746
"453","AU_001718",-37.5719999919581,145.5014,"AU",986,0.8249604,0.2777785,0.05098703,71.9,106.9,133.1,162.8,"Oceanic",30,160,29,61.24492,"1954-01-01 08:00:00","2015-04-01 00:00:00",30.6945934194676,-8.2888055360309
"454","AU_001719",-38.0332999921919,145.1,"AU",214,0.8608003,0.2431369,-0.004772933,45.1,63.3,75.6,88.6,"Oceanic",130,40,7,19.89984,"1953-12-07 15:00:00","1973-11-01 00:00:00",NA,NA
"455","AU_001721",-37.6885999920175,145.5644,"AU",986,0.8249604,0.2777785,0.05098703,76,113.1,140.7,172.2,"Oceanic",30,160,29,22.15092,"1955-12-08 10:00:00","1978-02-01 00:00:00",NA,NA
